Scaffold L50	1
Scaffold N50	15449
Scaffold L90	1
Scaffold N90	15449
Scaffold NG50	15449
Scaffold len_max	15449
Scaffold len_min	15449
Scaffold len_mean	15449
Scaffold len_median	15449
Scaffold len_std	0
Scaffold num_A	6333
Scaffold num_T	6289
Scaffold num_C	1161
Scaffold num_G	1666
Scaffold num_N	0
Scaffold num_bp	15449
Scaffold num_bp_not_N	15449
Scaffold num_seq	1
Scaffold GC content overall	18.30
Contig L50	1
Contig N50	15449
Contig L90	1
Contig N90	15449
Contig NG50	15449
Contig len_max	15449
Contig len_min	15449
Contig len_mean	15449
Contig len_median	15449
Contig len_std	0
Contig num_bp	15449
Contig num_seq	1
Number of gaps	0
