##gff-version 3
# gffread v0.12.7
# gffread /jetstream2/scratch/main/jobs/79377186/inputs/dataset_59be4f62-5d17-4664-a82f-8471f49af48a.dat -o output.gff
chr4	HAVANA	transcript	101574601	101649455	.	+	.	ID=ENSMUST00000102777.10;geneID=ENSMUSG00000057722.18;gene_name=Lepr
chr4	HAVANA	exon	101574601	101575135	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101585207	101585266	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101590464	101590793	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101592757	101592880	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101602708	101602913	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101607484	101607626	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101609258	101609402	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101622058	101622348	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101622501	101622618	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101625244	101625443	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101628494	101628642	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101630033	101630192	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101631398	101631480	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101637102	101637318	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101639742	101639924	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101646460	101646555	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101647998	101648103	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	exon	101649192	101649455	.	+	.	Parent=ENSMUST00000102777.10
chr4	HAVANA	CDS	101585227	101585266	.	+	0	Parent=ENSMUST00000102777.10
chr4	HAVANA	CDS	101590464	101590793	.	+	2	Parent=ENSMUST00000102777.10
chr4	HAVANA	CDS	101592757	101592880	.	+	2	Parent=ENSMUST00000102777.10
chr4	HAVANA	CDS	101602708	101602913	.	+	1	Parent=ENSMUST00000102777.10
chr4	HAVANA	CDS	101607484	101607626	.	+	2	Parent=ENSMUST00000102777.10
chr4	HAVANA	CDS	101609258	101609402	.	+	0	Parent=ENSMUST00000102777.10
