chr9	StringTie	transcript	111661632	111670223	1000	+	.	gene_id "STRG.3512"; transcript_id "STRG.3512.1"; cov "33.931127"; FPKM "1682.849874"; TPM "2253.978688";
chr9	StringTie	exon	111661632	111661715	1000	+	.	gene_id "STRG.3512"; transcript_id "STRG.3512.1"; exon_number "1"; cov "33.285713";
chr9	StringTie	exon	111664537	111664589	1000	+	.	gene_id "STRG.3512"; transcript_id "STRG.3512.1"; exon_number "2"; cov "51.188679";
chr9	StringTie	exon	111666815	111666946	1000	+	.	gene_id "STRG.3512"; transcript_id "STRG.3512.1"; exon_number "3"; cov "44.280304";
chr9	StringTie	exon	111669269	111670223	1000	+	.	gene_id "STRG.3512"; transcript_id "STRG.3512.1"; exon_number "4"; cov "31.599686";
chr16	StringTie	transcript	1962110	1964629	1000	-	.	gene_id "STRG.5507"; transcript_id "STRG.5507.2"; cov "31.482873"; FPKM "1561.426146"; TPM "2091.345943";
chr16	StringTie	exon	1962110	1962270	1000	-	.	gene_id "STRG.5507"; transcript_id "STRG.5507.2"; exon_number "1"; cov "28.263357";
chr16	StringTie	exon	1962497	1962656	1000	-	.	gene_id "STRG.5507"; transcript_id "STRG.5507.2"; exon_number "2"; cov "46.626347";
chr16	StringTie	exon	1962736	1962909	1000	-	.	gene_id "STRG.5507"; transcript_id "STRG.5507.2"; exon_number "3"; cov "40.508873";
chr16	StringTie	exon	1963149	1963256	1000	-	.	gene_id "STRG.5507"; transcript_id "STRG.5507.2"; exon_number "4"; cov "19.462105";
chr16	StringTie	exon	1964449	1964629	1000	-	.	gene_id "STRG.5507"; transcript_id "STRG.5507.2"; exon_number "5"; cov "19.455832";
