chr1	20013826	20015826	20014825	20014826
chr1	20014797	20016797	20015796	20015797
chr1	21096399	21098399	21097398	21097399
chr1	21177586	21179586	21178585	21178586
chr1	26496766	26498766	26497765	26497766
chr1	26526809	26528809	26527808	26527809
chr1	31652967	31654967	31653966	31653967
chr1	31680613	31682613	31681612	31681613
chr1	65609380	65611380	65610379	65610380
chr1	65637929	65639929	65638928	65638929
chr1	89741560	89743560	89742559	89742560
chr1	89766603	89768603	89767602	89767603
chr1	101835779	101837779	101836778	101836779
chr1	101870722	101872722	101871721	101871722
chr1	110053221	110055221	110054220	110054221
chr1	110076054	110078054	110077053	110077054
chr1	153483203	153485203	153484202	153484203
chr1	153582065	153584065	153583064	153583065
chr1	158086748	158088748	158087747	158087748
chr1	158103395	158105395	158104394	158104395
chr1	158496183	158498183	158497182	158497183
chr1	158595355	158597355	158596354	158596355
chr1	167608473	167610473	167609472	167609473
chr1	167656742	167658742	167657741	167657742
chr1	203050889	203052889	203051888	203051889
chr1	203073801	203075801	203074800	203074801
chr1	234450145	234452145	234451144	234451145
chr1	234509354	234511354	234510353	234510354
chr1	244399994	244401994	244400993	244400994
chr1	244480087	244482087	244481086	244481087
chr1	246198762	246200762	246199761	246199762
chr1	246230154	246232154	246231153	246231154
chr10	834166	836166	835165	835166
chr10	855787	857787	856786	856787
chr10	1281827	1283827	1282826	1282827
chr10	1374369	1376369	1375368	1375369
chr10	4656846	4658846	4657845	4657846
chr10	4745344	4747344	4746343	4746344
chr10	13971302	13973302	13972301	13972302
chr10	13977387	13979387	13978386	13978387
chr10	14710811	14712811	14711810	14711811
chr10	14733389	14735389	14734388	14734389
chr10	14737118	14739118	14738117	14738118
chr10	14778490	14780490	14779489	14779490
chr10	15032504	15034504	15033503	15033504
chr10	15063273	15065273	15064272	15064273
chr10	28174300	28176300	28175299	28175300
chr10	28187642	28189642	28188641	28188642
chr10	30662367	30664367	30663366	30663367
chr10	30666006	30668006	30667005	30667006
chr10	50410153	50412153	50411152	50411153
chr10	50507227	50509227	50508226	50508227
chr10	51504476	51506476	51505475	51505476
chr10	51539905	51541905	51540904	51540905
chr10	101714378	101716378	101715377	101715378
chr10	101765260	101767260	101766259	101766260
chr10	103844327	103846327	103845326	103845327
chr10	103882526	103884526	103883525	103883526
chr10	119166149	119168149	119167148	119167149
chr10	119198182	119200182	119199181	119199182
chr10	126134437	126136437	126135436	126135437
chr10	126181620	126183620	126182619	126182620
chr10	134705182	134707182	134706181	134706182
chr10	134725840	134727840	134726839	134726840
chr10	134748427	134750427	134749426	134749427
chr10	134774519	134776519	134775518	134775519
chr10	135066054	135068054	135067053	135067054
chr10	135093208	135095208	135094207	135094208
chr11	7505859	7507859	7506858	7506859
chr11	7547422	7549422	7548421	7548422
chr11	7612561	7614561	7613560	7613561
chr11	7668026	7670026	7669025	7669026
chr11	18432719	18434719	18433718	18433719
chr11	18519950	18521950	18520949	18520950
chr11	33798670	33800670	33799669	33799670
chr11	33841841	33843841	33842840	33842841
chr11	45878738	45880738	45879737	45879738
chr11	45881360	45883360	45882359	45882360
chr11	63379641	63381641	63380640	63380641
chr11	63395490	63397490	63396489	63396490
chr11	67916029	67918029	67917028	67917029
chr11	67955508	67957508	67956507	67956508
chr11	73679869	73681869	73680868	73680869
chr11	73699409	73701409	73700408	73700409
chr11	112328492	112330492	112329491	112329492
chr11	112395689	112397689	112396688	112396689
chr11	118637092	118639092	118638091	118638092
chr11	118678303	118680303	118679302	118679303
chr11	124199202	124201202	124200201	124200202
chr11	124223031	124225031	124224030	124224031
chr11	129185097	129187097	129186096	129186097
chr11	129213457	129215457	129214456	129214457
chr11	131692124	131694124	131693123	131693124
chr11	131693875	131695875	131694874	131694875
chr11	134116406	134118406	134117405	134117406
chr11	134135830	134137830	134136829	134136830
chr12	1777133	1779133	1778132	1778133
chr12	1782043	1784043	1783042	1783043
chr12	27959433	27961433	27960432	27960433
chr12	27993865	27995865	27994864	27994865
chr12	31895012	31897012	31896011	31896012
chr12	31910225	31912225	31911224	31911225
chr12	64277071	64279071	64278070	64278071
chr12	64367844	64369844	64368843	64368844
chr12	95347230	95349230	95348229	95348230
chr12	95368524	95370524	95369523	95369524
chr12	117299717	117301717	117300716	117300717
chr12	117325853	117327853	117326852	117326853
chr13	21899524	21901524	21900523	21900524
chr13	21931037	21933037	21932036	21932037
chr13	34244628	34246628	34245627	34245628
chr13	34249923	34251923	34250922	34250923
chr13	34290786	34292786	34291785	34291786
chr13	34363474	34365474	34364473	34364474
chr13	42085793	42087793	42086792	42086793
chr13	42107208	42109208	42108207	42108208
chr13	43951263	43953263	43952262	43952263
chr13	44002075	44004075	44003074	44003075
chr13	46331648	46333648	46332647	46332648
chr13	46355334	46357334	46356333	46356334
chr13	73815746	73817746	73816745	73816746
chr13	73907845	73909845	73908844	73908845
chr13	103506228	103508228	103507227	103507228
chr13	103537573	103539573	103538572	103538573
chr13	110303259	110305259	110304258	110304259
chr13	110334632	110336632	110335631	110335632
chr13	110363592	110365592	110364591	110364592
chr13	110383507	110385507	110384506	110384507
chr14	21198253	21200253	21199252	21199253
chr14	21214313	21216313	21215312	21215313
chr14	21456094	21458094	21457093	21457094
chr14	21506596	21508596	21507595	21507596
chr14	34458170	34460170	34459169	34459170
chr14	34487309	34489309	34488308	34488309
chr14	51592192	51594192	51593191	51593192
chr14	51605335	51607335	51606334	51606335
chr14	59451018	59453018	59452017	59452018
chr14	59521339	59523339	59522338	59522339
chr14	73185448	73187448	73186447	73186448
chr14	73276091	73278091	73277090	73277091
chr14	74764892	74766892	74765891	74765892
chr14	74835778	74837778	74836777	74836778
chr14	77208398	77210398	77209397	77209398
chr14	77278571	77280571	77279570	77279571
chr14	78387325	78389325	78388324	78388325
chr14	78470840	78472840	78471839	78471840
chr14	90113982	90115982	90114981	90114982
chr14	90153010	90155010	90154009	90154010
chr14	92863105	92865105	92864104	92864105
chr14	92926410	92928410	92927409	92927410
