chr22	12500000	12510000	156
chr22	12510000	12520000	217
chr22	12520000	12530000	218
chr22	12530000	12540000	149
chr22	12540000	12550000	197
chr22	12550000	12560000	154
chr22	12560000	12570000	170
chr22	12570000	12580000	209
chr22	12580000	12590000	158
chr22	12590000	12600000	208
chr22	12600000	12610000	204
chr22	12610000	12620000	190
chr22	12620000	12630000	185
chr22	12630000	12640000	187
chr22	12640000	12650000	31
chr22	12650000	12690000	0
chr22	12690000	12700000	129
chr22	12700000	12710000	216
chr22	12710000	12720000	204
chr22	12720000	12730000	120
chr22	12730000	12770000	0
chr22	12770000	12780000	64
chr22	12780000	12790000	192
chr22	12790000	12800000	196
chr22	12800000	12810000	186
chr22	12810000	12820000	133
chr22	12820000	12860000	0
chr22	12860000	12870000	14
chr22	12870000	12880000	72
chr22	12880000	12890000	114
chr22	12890000	12900000	93
chr22	12900000	12910000	52
chr22	12910000	13010000	0
chr22	13010000	13240000	0
chr22	13240000	13250000	6
chr22	13250000	13260000	9
chr22	13260000	14010000	0
chr22	14010000	14420000	0
chr22	14420000	14430000	2
chr22	14430000	15010000	0
chr22	15010000	15150000	0
chr22	15150000	15160000	70
chr22	15160000	15170000	160
chr22	15170000	15180000	152
chr22	15180000	15190000	156
chr22	15190000	15200000	168
chr22	15200000	15210000	132
chr22	15210000	15220000	172
chr22	15220000	15230000	189
chr22	15230000	15240000	170
chr22	15240000	15250000	166
chr22	15250000	15260000	125
chr22	15260000	15270000	150
chr22	15270000	15280000	167
chr22	15280000	15290000	136
chr22	15290000	15300000	112
chr22	15300000	15310000	138
chr22	15310000	15320000	132
chr22	15320000	15330000	154
chr22	15330000	15340000	168
chr22	15340000	15350000	129
chr22	15350000	15360000	185
chr22	15360000	15370000	167
chr22	15370000	15390000	172
chr22	15390000	15400000	163
chr22	15400000	15410000	157
chr22	15410000	15420000	159
chr22	15420000	15430000	158
chr22	15430000	15440000	195
chr22	15440000	15450000	172
chr22	15450000	15460000	173
chr22	15460000	15470000	148
chr22	15470000	15480000	160
chr22	15480000	15490000	201
chr22	15490000	15500000	146
chr22	15500000	15510000	137
chr22	15510000	15520000	181
chr22	15520000	15530000	125
chr22	15530000	15550000	143
chr22	15550000	15560000	128
chr22	15560000	15570000	161
chr22	15570000	15580000	157
chr22	15580000	15590000	109
chr22	15590000	15600000	152
chr22	15600000	15610000	131
chr22	15610000	15620000	159
chr22	15620000	15630000	135
chr22	15630000	15640000	151
chr22	15640000	15650000	114
chr22	15650000	15660000	126
chr22	15660000	15670000	147
chr22	15670000	15680000	158
chr22	15680000	15690000	127
chr22	15690000	15700000	130
chr22	15700000	15710000	126
chr22	15710000	15730000	144
chr22	15730000	15740000	166
chr22	15740000	15750000	137
chr22	15750000	15760000	154
chr22	15760000	15770000	167
chr22	15770000	15790000	137
chr22	15790000	15800000	119
chr22	15800000	15810000	134
chr22	15810000	15820000	170
chr22	15820000	15830000	140
chr22	15830000	15840000	216
chr22	15840000	15850000	151
chr22	15850000	15860000	156
chr22	15860000	15870000	171
chr22	15870000	15880000	161
chr22	15880000	15900000	155
chr22	15900000	15910000	168
chr22	15910000	15920000	195
chr22	15920000	15930000	211
chr22	15930000	15940000	190
chr22	15940000	15950000	181
chr22	15950000	15960000	167
chr22	15960000	15970000	127
chr22	15970000	15980000	121
chr22	15980000	15990000	141
chr22	15990000	16000000	137
