chr1	21159158	21159308
chr1	21159619	21159654
chr1	28178937	28179087
chr1	28179285	28179368
chr1	35570713	35570750
chr1	46441904	46441948
chr1	59802321	59802409
chr1	77833476	77833516
chr1	91680221	91680371
chr1	91680547	91680697
chr1	92410833	92410893
chr1	98712613	98712668
chr1	109078732	109078799
chr1	117973341	117973491
chr1	117973614	117973764
chr1	121265114	121265147
chr1	152929372	152929522
chr1	152929600	152929750
chr1	169256303	169256349
chr1	211871561	211871607
chr1	226220895	226220925
chr1	232121071	232121101
chr1	235796936	235796991
chr1	245122920	245122950
chr1	247356056	247356087
chr10	998117	998151
chr10	8060918	8060953
chr10	10071841	10071887
chr10	19461060	19461095
chr10	24983985	24984032
chr10	32258977	32259010
chr10	56637698	56637740
chr10	59942511	59942542
chr10	85434314	85434353
chr10	94194448	94194521
chr10	116524811	116524844
chr10	121402556	121402587
chr10	126023712	126023743
chr10	126761191	126761226
chr10	131955753	131955785
chr11	29336211	29336243
chr11	30645572	30645612
chr11	37370368	37370409
chr11	37962055	37962101
chr11	47122718	47122752
chr11	47238831	47238909
chr11	47239346	47239438
chr11	61158725	61158758
chr11	69484771	69484804
chr11	85663155	85663209
chr11	93297745	93297775
chr11	107425793	107425832
chr11	111059523	111059556
chr11	112242379	112242409
chr11	114714317	114714467
chr11	114714756	114714906
chr12	1160689	1160720
chr12	38454602	38454752
chr12	38454864	38455014
chr12	66451372	66451462
chr12	78015241	78015271
chr12	95965051	95965109
chr12	96713378	96713644
chr12	115145965	115146012
chr13	30844089	30844160
chr13	30844347	30844387
chr13	75003004	75003154
chr13	75003277	75003427
chr14	20255423	20255454
chr14	28330345	28330408
chr14	62050682	62050719
chr14	73516950	73516989
chr14	99887286	99887322
chr14	105577742	105577853
chr14	105578093	105578206
chr15	49694072	49694192
chr15	55218232	55218279
chr15	64416346	64416384
chr15	75735989	75736045
chr15	84331014	84331164
chr15	89095414	89095551
chr15	89095856	89095906
chr15	94744693	94744729
chr15	95528659	95528690
chr16	9488129	9488171
chr16	9679539	9679689
chr16	9679829	9679979
chr16	20086242	20086291
chr16	29761227	29761263
chr16	31116018	31116120
chr16	31116340	31116419
chr16	31224219	31224251
chr16	53413138	53413174
chr16	62313697	62313733
chr16	67828828	67828861
chr16	68363779	68363815
chr16	82227640	82227672
chr17	26754022	26754061
chr17	28243471	28243503
chr17	38566033	38566069
chr17	42201925	42201971
chr17	60283386	60283419
chr17	69213226	69213310
chr18	50636958	50637108
chr18	50637160	50637310
chr18	55232698	55232758
chr18	59179914	59180063
chr18	59180303	59180453
chr19	9268356	9268387
chr19	12980994	12981031
chr19	18256964	18257015
chr19	28948861	28948934
chr19	37750760	37750804
chr19	44911712	44911744
chr19	47752058	47752088
chr19	54306576	54306614
chr19	58150779	58150815
chr19	58289105	58289139
chr1_gl000192_random	236536	236686
chr1_gl000192_random	236761	236911
chr2	4601806	4601847
chr2	19506732	19506882
chr2	19507007	19507157
chr2	23631134	23631171
chr2	24599133	24599172
chr2	30937181	30937228
chr2	32910083	32910113
chr2	33141289	33141507
chr2	33141549	33141623
chr2	36081518	36081556
chr2	80376138	80376169
chr2	84598348	84598498
chr2	84598569	84598719
chr2	85842104	85842158
chr2	109506688	109506720
chr2	118898461	118898647
chr2	122302472	122302503
chr2	125432098	125432155
chr2	130927701	130927736
chr2	147165871	147166021
chr2	147166114	147166264
chr2	153693429	153693465
chr2	155903908	155903949
chr2	190320776	190320850
chr2	198595639	198595789
chr2	198595992	198596142
chr2	206082592	206082635
chr2	215552952	215553102
chr2	215553161	215553311
chr2	217190466	217190616
chr2	217190738	217190887
chr2	222659437	222659506
chr2	223731462	223731494
chr2	229624788	229625086
chr2	230788548	230788587
chr2	236629697	236629732
chr20	23956509	23956544
chr20	25841807	25841844
chr20	35953109	35953143
chr20	40553002	40553035
chr21	29945151	29945196
chr21	36753260	36753292
chr22	24363170	24363233
chr22	29798723	29798973
chr22	29798999	29799149
chr22	29799242	29799410
chr22	29799535	29799711
chr22	29799908	29800058
chr22	29835691	29835773
chr22	30036476	30036544
chr22	30395844	30410210
chr22	30410226	30411480
chr22	30411516	30411723
chr22	30411760	30415572
chr22	30415585	30426637
chr22	30426638	30431778
chr22	30431781	30438827
chr22	30438850	30444003
chr22	30444045	30458449
chr22	30458452	30472903
chr22	30472905	30486431
chr22	30486510	30494475
chr22	30494492	30507100
chr22	30507118	30511287
chr22	30511297	30514058
chr22	30514129	30518305
chr22	30518312	30523032
chr22	30523033	30537430
chr22	30537431	30565361
chr22	30565367	30571063
chr22	30571066	30607954
chr22	30607976	30612114
chr22	30612140	30616247
chr22	30616254	30616799
chr22	30616802	30618237
chr22	30618244	30618429
chr22	30618431	30628819
chr22	30628826	30630550
chr22	30630552	30632892
chr22	30632930	30634005
chr22	30634147	30638956
chr22	30639021	30647722
chr22	30647737	30658464
chr22	30658467	30671315
chr22	30671316	30671376
chr22	30671524	30671833
chr22	30671838	30677529
chr22	30677539	30720620
chr22	30720691	30737042
chr22	30737085	30743367
chr22	30743414	30752175
chr22	30752177	30762940
chr22	30762992	30764872
chr22	30764879	30792425
