chr1	148309793	148310078	histone_chip_q1_signal_tagalign_gz_peak_164	16	.	3.41999	4.53037	1.69131	114
chr10	122954712	122955155	histone_chip_q1_signal_tagalign_gz_peak_1037a	45	.	4.14845	8.35315	4.57701	105
chr10	122954712	122955155	histone_chip_q1_signal_tagalign_gz_peak_1037b	29	.	3.61178	6.24363	2.93969	282
chr12	132888119	132889437	histone_chip_q1_signal_tagalign_gz_peak_1908	224	.	9.31396	27.9624	22.4073	567
chr12	133130888	133131117	histone_chip_q1_signal_tagalign_gz_peak_2072	39	.	3.51389	7.60524	3.97666	119
chr14_GL000225v1_random	23689	24040	histone_chip_q1_signal_tagalign_gz_peak_2433	39	.	4.96811	7.52668	3.90659	97
chr14_GL000225v1_random	37604	37838	histone_chip_q1_signal_tagalign_gz_peak_2442	32	.	4.36354	6.67746	3.25	118
chr14_GL000225v1_random	58010	58350	histone_chip_q1_signal_tagalign_gz_peak_2453	32	.	4.56506	6.67746	3.25	197
chr14_GL000225v1_random	78811	79157	histone_chip_q1_signal_tagalign_gz_peak_2468	39	.	4.76659	7.52668	3.90659	167
chr16	850017	850530	histone_chip_q1_signal_tagalign_gz_peak_2883	39	.	4.76659	7.52668	3.90659	222
chr16	3295019	3295306	histone_chip_q1_signal_tagalign_gz_peak_2910	35	.	4.69067	7.08133	3.56824	151
chr16	3295500	3295766	histone_chip_q1_signal_tagalign_gz_peak_2911	48	.	5.19612	8.68286	4.83182	111
chr16	3304168	3305378	histone_chip_q1_signal_tagalign_gz_peak_2922a	84	.	5.85649	12.9997	8.45812	264
chr16	3304168	3305378	histone_chip_q1_signal_tagalign_gz_peak_2922b	75	.	4.80544	12.0029	7.58298	734
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923a	51	.	4.26481	9.07662	5.15868	262
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923b	81	.	5.28248	12.6201	8.12855	591
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923c	78	.	5.8055	12.3135	7.84946	861
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923d	40	.	4.4854	7.66459	4.00047	1278
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923e	18	.	2.8224	4.75456	1.8674	1597
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923f	22	.	3.22529	5.31046	2.24078	1728
chr16	3305890	3307993	histone_chip_q1_signal_tagalign_gz_peak_2923g	49	.	4.82986	8.81034	4.92295	1912
chr17	5078650	5079081	histone_chip_q1_signal_tagalign_gz_peak_3340	60	.	4.67743	10.2238	6.06233	325
chr17	5095234	5097595	histone_chip_q1_signal_tagalign_gz_peak_3350a	54	.	4.55641	9.46042	5.43103	257
chr17	5095234	5097595	histone_chip_q1_signal_tagalign_gz_peak_3350b	65	.	5.81082	10.8482	6.59572	850
chr17	5095234	5097595	histone_chip_q1_signal_tagalign_gz_peak_3350c	44	.	4.92103	8.21408	4.45321	1315
chr17	5095234	5097595	histone_chip_q1_signal_tagalign_gz_peak_3350d	22	.	3.22529	5.31046	2.24078	1545
chr17	5095234	5097595	histone_chip_q1_signal_tagalign_gz_peak_3350e	55	.	5.41767	9.62915	5.57188	1902
chr17	5095234	5097595	histone_chip_q1_signal_tagalign_gz_peak_3350f	28	.	3.88034	6.17368	2.89598	2333
chr17	5097660	5098144	histone_chip_q1_signal_tagalign_gz_peak_3351a	32	.	4.38715	6.58498	3.22101	181
chr17	5097660	5098144	histone_chip_q1_signal_tagalign_gz_peak_3351b	37	.	4.64651	7.3267	3.76095	365
chr17	5110539	5111447	histone_chip_q1_signal_tagalign_gz_peak_3365a	54	.	4.55641	9.46042	5.43103	305
chr17	5110539	5111447	histone_chip_q1_signal_tagalign_gz_peak_3365b	22	.	3.09111	5.26629	2.21872	839
chr17	5190314	5191707	histone_chip_q1_signal_tagalign_gz_peak_3383a	64	.	5.26145	10.6706	6.43527	188
chr17	5190314	5191707	histone_chip_q1_signal_tagalign_gz_peak_3383b	119	.	6.81826	16.8842	11.9664	1005
chr17	16617573	16617813	histone_chip_q1_signal_tagalign_gz_peak_3541	33	.	3.99169	6.83042	3.38895	155
chr17	18673011	18673384	histone_chip_q1_signal_tagalign_gz_peak_3576	26	.	4.16202	5.85966	2.64616	121
chr17	18677261	18677475	histone_chip_q1_signal_tagalign_gz_peak_3577	26	.	4.16202	5.85966	2.64616	88
chr19	758386	758981	histone_chip_q1_signal_tagalign_gz_peak_4098a	53	.	5.57268	9.31139	5.3153	158
chr19	758386	758981	histone_chip_q1_signal_tagalign_gz_peak_4098b	20	.	3.96049	5.07568	2.05769	477
chr19	8604983	8605221	histone_chip_q1_signal_tagalign_gz_peak_4150	20	.	3.96049	5.07568	2.05769	106
chr19	9159880	9161655	histone_chip_q1_signal_tagalign_gz_peak_4166a	32	.	4.36354	6.67746	3.25	77
chr19	9159880	9161655	histone_chip_q1_signal_tagalign_gz_peak_4166b	39	.	4.76659	7.52668	3.90659	354
chr19	9159880	9161655	histone_chip_q1_signal_tagalign_gz_peak_4166c	39	.	4.96811	7.52668	3.90659	686
chr19	9159880	9161655	histone_chip_q1_signal_tagalign_gz_peak_4166d	32	.	4.36354	6.67746	3.25	961
chr19	9159880	9161655	histone_chip_q1_signal_tagalign_gz_peak_4166e	20	.	3.96049	5.07568	2.05769	1230
chr19	9159880	9161655	histone_chip_q1_signal_tagalign_gz_peak_4166f	26	.	4.16202	5.85966	2.64616	1654
chr19	9406583	9406933	histone_chip_q1_signal_tagalign_gz_peak_4177	32	.	4.36354	6.67746	3.25	305
chr19	9407130	9407905	histone_chip_q1_signal_tagalign_gz_peak_4178a	77	.	6.37878	12.1796	7.72721	317
chr19	9407130	9407905	histone_chip_q1_signal_tagalign_gz_peak_4178b	32	.	4.56506	6.67746	3.25	632
chr19	33227106	33228083	histone_chip_q1_signal_tagalign_gz_peak_4416	111	.	6.12956	16.0393	11.1938	562
chr19	34772242	34773166	histone_chip_q1_signal_tagalign_gz_peak_4512a	29	.	3.56667	6.30505	2.99484	196
chr19	34772242	34773166	histone_chip_q1_signal_tagalign_gz_peak_4512b	60	.	4.55504	10.1774	6.04145	668
chr19	36244987	36245982	histone_chip_q1_signal_tagalign_gz_peak_4594a	40	.	4.6736	7.78444	4.0962	379
chr19	36244987	36245982	histone_chip_q1_signal_tagalign_gz_peak_4594b	34	.	4.31149	6.94497	3.45599	606
chr19	36331131	36332471	histone_chip_q1_signal_tagalign_gz_peak_4618a	18	.	3.10428	4.70046	1.82443	272
chr19	36331131	36332471	histone_chip_q1_signal_tagalign_gz_peak_4618b	40	.	4.33414	7.66459	4.00047	555
