chr9	5604935	5608940	1	 complete_novel	chr9	5577020	5629015	ENST00000650674.2	0	-	5629015	5629015	0	2	491,226,	0,51769,	4005
chr9	5604935	5608940	1	 complete_novel	chr9	5577020	5629602	ENST00000740231.1	0	-	5629602	5629602	0	3	491,147,36,	0,16311,52546,	4005
chr9	5604935	5608940	1	 complete_novel	chr9	5577020	5629700	ENST00000740230.1	0	-	5629700	5629700	0	3	491,97,134,	0,3583,52546,	4005
chr9	5604935	5608940	1	 complete_novel	chr9	5577025	5629780	ENST00000740229.1	0	-	5629780	5629780	0	2	486,214,	0,52541,	4005
chr9	5604935	5608940	1	 complete_novel	chr9	5577259	5621481	ENST00000740232.1	0	-	5621481	5621481	0	2	252,111,	0,44111,	4005
chr9	5604935	5608940	1	 complete_novel	chr9	5457476	5629748	ENST00000661858.1	0	-	5629748	5629748	0	3	1711,94,182,	0,67059,172090,	4005
chr9	20658826	20673619	1	 partial_novel	chr9	20658304	20875818	ENST00000991604.1	0	+	20715353	20874896	0	19	522,89,75,155,105,102,205,207,88,203,258,105,102,131,127,135,51,84,1138,	0,57017,59489,62075,81931,99785,106564,111727,120376,123422,131046,161491,162019,162636,164684,204273,207621,208624,216376,	14793
chr9	20658826	20673619	1	 partial_novel	chr9	20658304	20999329	ENST00000894776.2	0	+	20715353	20995629	0	44	522,89,75,155,105,102,205,207,88,203,258,105,102,131,127,135,51,84,127,186,122,93,89,45,109,117,239,90,148,120,123,78,72,103,81,129,116,261,90,178,98,252,76,3774,	0,57017,59489,62075,81931,99785,106564,111727,120376,123422,131046,161491,162019,162636,164684,204273,207621,208624,216376,223566,226804,248845,254561,258588,265355,267996,271053,274709,286322,288396,289966,290546,291299,292691,294680,318115,320034,323121,324052,327983,330027,331818,334948,337251,	14793
chr9	20658826	20673619	1	 partial_novel	chr9	20658304	20999329	ENST00000894778.2	0	+	20715353	20995629	0	34	522,89,75,155,105,102,205,207,88,203,258,93,89,45,109,117,239,90,148,120,123,78,72,103,81,129,116,261,90,178,98,252,76,3774,	0,57017,59489,62075,81931,99785,106564,111727,120376,123422,131046,248845,254561,258588,265355,267996,271053,274709,286322,288396,289966,290546,291299,292691,294680,318115,320034,323121,324052,327983,330027,331818,334948,337251,	14793
chr9	20658826	20673619	1	 partial_novel	chr9	20658304	20999329	ENST00000894780.2	0	+	20715353	20995629	0	43	522,89,75,155,102,205,207,88,203,258,105,102,131,127,135,51,84,127,186,122,93,89,45,109,117,239,90,148,120,123,78,72,103,81,129,116,261,90,178,98,252,76,3774,	0,57017,59489,62075,99785,106564,111727,120376,123422,131046,161491,162019,162636,164684,204273,207621,208624,216376,223566,226804,248845,254561,258588,265355,267996,271053,274709,286322,288396,289966,290546,291299,292691,294680,318115,320034,323121,324052,327983,330027,331818,334948,337251,	14793
chr9	20658826	20673619	1	 partial_novel	chr9	20658304	20999329	ENST00000939139.2	0	+	20715353	20995629	0	45	522,253,89,75,155,105,102,205,207,88,203,258,105,102,131,127,135,51,84,127,186,122,93,89,45,109,117,239,90,148,120,123,78,72,103,81,129,116,261,90,178,98,252,76,3774,	0,47655,57017,59489,62075,81931,99785,106564,111727,120376,123422,131046,161491,162019,162636,164684,204273,207621,208624,216376,223566,226804,248845,254561,258588,265355,267996,271053,274709,286322,288396,289966,290546,291299,292691,294680,318115,320034,323121,324052,327983,330027,331818,334948,337251,	14793
chr9	20658826	20673619	1	 partial_novel	chr9	20658304	20999329	ENST00000939140.2	0	+	20715353	20995629	0	44	522,86,75,155,105,102,205,207,88,203,258,105,102,131,127,135,51,84,127,186,122,93,89,45,109,117,239,90,148,120,123,78,72,103,81,129,116,261,90,178,98,252,76,3774,	0,57020,59489,62075,81931,99785,106564,111727,120376,123422,131046,161491,162019,162636,164684,204273,207621,208624,216376,223566,226804,248845,254561,258588,265355,267996,271053,274709,286322,288396,289966,290546,291299,292691,294680,318115,320034,323121,324052,327983,330027,331818,334948,337251,	14793
