chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670223	ENST00001120215.1	0	+	111661634	111669271	0	3	376,66,955,	0,5475,7929,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670226	ENST00001134558.1	0	+	111661634	111666940	0	3	376,132,958,	0,5475,7929,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670230	ENST00000856100.2	0	+	111661634	111666940	0	2	376,3416,	0,5475,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670231	ENST00000936112.2	0	+	111661634	111666940	0	3	376,136,955,	0,5475,7937,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670242	ENST00000936111.2	0	+	111661634	111666940	0	3	376,136,968,	0,5475,7935,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670243	ENST00000856099.2	0	+	111661634	111666940	0	3	376,132,1342,	0,5475,7562,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670246	ENST00000856098.2	0	+	111661634	111666940	0	3	376,136,978,	0,5475,7929,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670246	ENST00000936110.2	0	+	111661634	111666940	0	3	376,123,975,	0,5484,7932,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670454	ENST00000936109.2	0	+	111661634	111666940	0	3	376,123,1186,	0,5484,7929,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670465	ENST00000936108.2	0	+	111661634	111666940	0	3	376,136,1194,	0,5475,7932,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111670473	ENST00000856097.2	0	+	111661634	111666940	0	3	376,132,1202,	0,5475,7932,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111672586	ENST00001093908.1	0	+	111661634	111669397	0	3	376,66,3315,	0,5475,7932,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661407	111670224	ENST00001055154.1	0	+	111661634	111669287	0	3	451,132,956,	0,5407,7861,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661407	111672586	ENST00001055156.1	0	+	111661634	111669287	0	3	451,132,3315,	0,5407,7864,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661594	111672586	ENST00001055155.1	0	+	111661634	111669287	0	3	123,132,3315,	0,5220,7677,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661604	111670226	ENST00000374293.5	0	+	111661634	111666940	0	3	111,132,958,	0,5210,7664,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661614	111670226	ENST00001075310.1	0	+	111661634	111663338	0	4	101,56,132,958,	0,1679,5200,7654,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111631385	111670229	ENST00000374294.3	0	+	111631407	111666940	0	3	358,132,958,	0,35429,37886,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111741408	ENST00001093907.1	0	+	111661634	111666940	0	3	376,132,148,	0,5475,79921,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111756275	ENST00001093906.1	0	+	111661634	111666940	0	3	376,132,473,	0,5475,94463,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111764506	ENST00001093905.1	0	+	111661634	111666940	0	3	376,132,854,	0,5475,102313,	2821
chr9	111661715	111664536	48	 partial_novel	chr9	111661339	111800687	ENST00001093904.1	0	+	111661634	111666940	0	3	376,132,1075,	0,5475,138273,	2821
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670223	ENST00001120215.1	0	+	111661634	111669271	0	3	376,66,955,	0,5475,7929,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670226	ENST00001134558.1	0	+	111661634	111666940	0	3	376,132,958,	0,5475,7929,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670230	ENST00000856100.2	0	+	111661634	111666940	0	2	376,3416,	0,5475,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670231	ENST00000936112.2	0	+	111661634	111666940	0	3	376,136,955,	0,5475,7937,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670242	ENST00000936111.2	0	+	111661634	111666940	0	3	376,136,968,	0,5475,7935,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670243	ENST00000856099.2	0	+	111661634	111666940	0	3	376,132,1342,	0,5475,7562,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670246	ENST00000856098.2	0	+	111661634	111666940	0	3	376,136,978,	0,5475,7929,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670246	ENST00000936110.2	0	+	111661634	111666940	0	3	376,123,975,	0,5484,7932,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670454	ENST00000936109.2	0	+	111661634	111666940	0	3	376,123,1186,	0,5484,7929,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670465	ENST00000936108.2	0	+	111661634	111666940	0	3	376,136,1194,	0,5475,7932,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111670473	ENST00000856097.2	0	+	111661634	111666940	0	3	376,132,1202,	0,5475,7932,	2225
chr9	111664589	111666814	48	 partial_novel	chr9	111661339	111672586	ENST00001093908.1	0	+	111661634	111669397	0	3	376,66,3315,	0,5475,7932,	2225
