coverage_ratio_method	read-depth from all primary BAM alignments
reference	hg38
coordinate_convention	0-based half-open for calculation; 1-based inclusive shown below
amplified_interval_0based	chr22:36000000-36400000
amplified_interval_1based	chr22:36000001-36400000
left_flank_1based	chr22:35000001-36000000
right_flank_1based	chr22:36400001-37400000
amplified_depth_sum	2215714
amplified_bases	400000
amplified_mean_depth	5.53928500
flank_depth_sum	7571001
flank_bases	2000000
flank_mean_depth	3.78550050
raw_factor	1.46328999
rounded_factor	1.5
call	chr22:36000000-36400000,1.5
