Scaffold L50	1
Scaffold N50	101
Scaffold L90	1
Scaffold N90	101
Scaffold len_max	101
Scaffold len_min	101
Scaffold len_mean	101
Scaffold len_median	101
Scaffold len_std	0
Scaffold num_A	11
Scaffold num_T	6
Scaffold num_C	38
Scaffold num_G	46
Scaffold num_N	0
Scaffold num_bp	101
Scaffold num_bp_not_N	101
Scaffold num_seq	1
Scaffold GC content overall	83.17
Contig L50	1
Contig N50	101
Contig L90	1
Contig N90	101
Contig len_max	101
Contig len_min	101
Contig len_mean	101
Contig len_median	101
Contig len_std	0
Contig num_bp	101
Contig num_seq	1
Number of gaps	0
