chr1	63892574	63892575	rs9887958
chr1	63892677	63892678	rs79946627
chr1	63892905	63892906	rs114283662
chr1	63892955	63892956	rs12566305
chr1	63893478	63893479	rs72928798
chr1	64864009	64864010	rs17392542
chr1	65255036	65255037	rs118126032
chr1	65255088	65255089	rs74080362
chr1	65419673	65419674	rs3806318
chr1	65419885	65419886	rs1327118
chr1	65420458	65420459	rs12564738
chr1	65420764	65420765	rs3790434
chr1	65420802	65420803	rs150977016
chr1	66924732	66924733	rs3008858
chr1	66925319	66925320	rs3008860
chr1	66925641	66925642	rs11208972
chr1	66925704	66925705	rs566911083
chr1	67430988	67430989	rs3762314
chr1	67431275	67431276	rs3762313
chr1	67684938	67684939	rs3783456
chr1	67684989	67684990	rs3783457
chr1	67685214	67685215	rs1397946
chr1	67686296	67686297	rs2759219
chr1	67686679	67686680	rs3783468
chr1	67686702	67686703	rs3783469
chr1	67686754	67686755	rs532446
chr1	67760280	67760281	rs75324854
chr1	67760282	67760283	rs501670
chr1	67760335	67760336	rs77484798
chr1	67760403	67760404	rs184234550
chr1	68496143	68496144	rs114444185
chr1	68496570	68496571	rs17130714
chr1	68496577	68496578	rs76916552
chr1	68497533	68497534	rs11209307
chr1	70410885	70410886	rs17131290
chr1	70411275	70411276	rs17131292
chr1	71080714	71080715	rs55669216
chr1	74198024	74198025	rs11806946
chr1	74198129	74198130	rs1412825
chr1	74198166	74198167	rs77030123
chr1	74198464	74198465	rs4422957
chr1	75724059	75724060	rs1251077
chr1	75724351	75724352	rs114802787
chr1	75724425	75724426	rs1251076
chr1	75724645	75724646	rs61124994
chr1	75724882	75724883	rs116034618
chr1	75724883	75724884	rs1251075
chr1	75725004	75725005	rs1251074
chr1	77770918	77770919	rs142296348
chr1	78004530	78004531	rs77991423
chr1	78004561	78004562	rs28362660
chr1	78004659	78004660	rs28362661
chr1	78004949	78004950	rs41309165
chr1	84689968	84689969	rs74098443
chr1	85061818	85061819	rs112895804
chr1	85061822	85061823	rs6681402
chr1	85062017	85062018	rs6681619
chr1	85062290	85062291	rs4907128
chr1	85062322	85062323	rs12034421
chr1	85276237	85276238	rs2735594
chr1	85276284	85276285	rs12562182
chr1	85276339	85276340	rs12037217
chr1	85276654	85276655	rs2735593
chr1	86396159	86396160	rs3737671
chr1	86396706	86396707	rs11799437
chr1	86704192	86704193	rs74097417
chr1	86704733	86704734	rs58494650
chr1	86704809	86704810	rs263438
chr1	86705098	86705099	rs72959592
chr1	86705273	86705274	rs263437
chr1	92298684	92298685	rs373077493
chr1	92299392	92299393	rs17131621
chr1	92299414	92299415	rs58820626
chr1	94418861	94418862	rs115978267
chr1	94418894	94418895	rs61772843
chr1	95072235	95072236	rs11585462
chr1	95072401	95072402	rs61671370
chr1	95073026	95073027	rs41292697
chr1	95073056	95073057	rs114869404
chr1	95073326	95073327	rs35678413
chr1	95073439	95073440	rs12080329
chr1	95073486	95073487	rs74103644
chr1	95073519	95073520	rs6662345
chr1	95234037	95234038	rs3738171
chr1	95234068	95234069	rs3738169
chr1	95234272	95234273	rs142820652
chr1	95234421	95234422	rs147737137
chr1	95234710	95234711	rs12034397
chr1	96721521	96721522	rs182749916
chr1	96721617	96721618	rs3748784
chr1	96721781	96721782	rs78937624
chr1	96722446	96722447	rs185810457
chr1	100250018	100250019	rs75989770
chr1	100250225	100250226	rs3806237
chr1	100250234	100250235	rs3806238
chr1	113390058	113390059	rs4839320
chr1	113390165	113390166	rs77589171
chr1	113390859	113390860	rs10857994
chr1	117929322	117929323	rs17037749
chr1	117929582	117929583	rs116428293
chr1	117929800	117929801	rs6696148
chr1	117929801	117929802	rs12136368
chr1	117930203	117930204	rs17037751
chr1	119140439	119140440	rs3934789
chr1	121184808	121184809	rs142358366
chr1	145095422	145095423	rs587608987
chr1	145095622	145095623	rs9723160
chr1	145095701	145095702	rs139984758
chr1	145095736	145095737	rs9331178
chr1	159780560	159780561	rs74385902
chr1	159780699	159780700	rs74124715
chr1	159780785	159780786	rs77548294
chr1	159780838	159780839	rs3806187
chr1	159781011	159781012	rs3806189
chr1	162790722	162790723	rs376443361
chr1	162790760	162790761	rs1704754
chr1	162790774	162790775	rs12118590
chr1	162790901	162790902	rs556411761
chr1	165769225	165769226	rs2790052
chr1	166840053	166840054	rs140816181
chr1	169485234	169485235	rs114178108
