chr1	6634857	6634892	chr1	6634857	6634892	35
chr1	9716620	9717045	chr1	9716620	9717045	425
chr1	23975081	23977910	chr1	23975081	23977910	2829
chr1	26551724	26552506	chr1	26551724	26552506	782
chr1	28571901	28574588	chr1	28571901	28574588	2687
chr1	32330909	32331645	chr1	32330909	32331645	736
chr1	35435082	35435304	chr1	35435082	35435304	222
chr1	36301085	36301555	chr1	36301085	36301555	470
chr1	37476068	37476165	chr1	37476068	37476165	97
chr1	39372597	39379202	chr1	39372597	39379202	6605
chr1	40310318	40311092	chr1	40310318	40311092	774
chr1	45496624	45499344	chr1	45496624	45499344	2720
chr1	45685621	45685982	chr1	45685621	45685982	361
chr1	46309128	46309896	chr1	46309128	46309896	768
chr1	51459149	51461090	chr1	51459149	51461090	1941
chr1	51499070	51504995	chr1	51499070	51504995	5925
chr1	51790991	51792045	chr1	51790991	51792045	1054
chr1	70355112	70366443	chr1	70355112	70366443	11331
chr1	74766816	74767253	chr1	74766816	74767253	437
chr1	77584656	77631834	chr1	77584656	77631834	47178
chr1	84993310	84996795	chr1	84993310	84996795	3485
chr1	86863606	86866805	chr1	86863606	86866805	3199
chr1	99862424	99870399	chr1	99862424	99870399	7975
chr1	100990632	100995109	chr1	100990632	100995109	4477
chr1	101388690	101389669	chr1	101388690	101389669	979
chr1	109214129	109214546	chr1	109214129	109214546	417
chr1	111120694	111122615	chr1	111120694	111122615	1921
chr1	111120694	111122615	chr1	111120694	111126226	1921
chr1	111120694	111126226	chr1	111120694	111122615	1921
chr1	111120694	111126226	chr1	111120694	111126226	5532
chr1	111120694	111126226	chr1	111122644	111126226	3582
chr1	111122644	111126226	chr1	111120694	111126226	3582
chr1	111122644	111126226	chr1	111122644	111126226	3582
chr1	111139715	111140037	chr1	111139715	111140037	322
chr1	111230532	111230741	chr1	111230532	111230741	209
chr1	112914166	112921989	chr1	112914166	112921989	7823
chr1	113738800	113749505	chr1	113738800	113749505	10705
chr1	113749590	113757698	chr1	113749590	113757698	8108
chr1	114574379	114575589	chr1	114574379	114575589	1210
chr1	120417293	120417621	chr1	120417293	120417621	328
chr1	121175811	121177207	chr1	121175811	121177207	1396
chr1	143963457	143964854	chr1	143963457	143964854	1397
chr1	145103132	145104528	chr1	145103132	145104528	1396
chr1	145422985	145423313	chr1	145422985	145423313	328
chr1	146983012	146984133	chr1	146983012	146984133	1121
chr1	148109336	148110457	chr1	148109336	148110457	1121
chr1	150276633	150279639	chr1	150276633	150279639	3006
chr1	150625809	150627023	chr1	150625809	150627023	1214
chr1	151288707	151289377	chr1	151288707	151289377	670
chr1	151346607	151347150	chr1	151346607	151347150	543
chr1	153944398	153946296	chr1	153944398	153946296	1898
chr1	156158487	156158701	chr1	156158487	156158701	214
chr1	156744571	156745007	chr1	156744571	156745007	436
chr1	160240371	160261284	chr1	160240371	160261284	20913
chr1	161154071	161156949	chr1	161154071	161156949	2878
chr1	161314426	161328395	chr1	161314426	161328395	13969
chr1	161588443	161589564	chr1	161588443	161589564	1121
chr1	166846811	166847493	chr1	166846811	166847493	682
chr1	170539572	170542490	chr1	170539572	170542490	2918
chr1	173757160	173775633	chr1	173757160	173775633	18473
chr1	173864305	173864674	chr1	173864305	173864674	369
chr1	180052317	180052969	chr1	180052317	180052969	652
chr1	181739254	181752142	chr1	181739254	181752142	12888
chr1	200618839	200620711	chr1	200618839	200620711	1872
chr1	202148467	202148553	chr1	202148467	202148553	86
chr1	204490751	204494355	chr1	204490751	204494355	3604
chr1	205664887	205669694	chr1	205664887	205669694	4807
chr1	205719674	205720500	chr1	205719674	205720500	826
chr1	212306901	212329134	chr1	212306901	212329134	22233
chr1	219174305	219179129	chr1	219174305	219179129	4824
chr1	219174305	219179129	chr1	219174305	219179146	4824
chr1	219174305	219179146	chr1	219174305	219179129	4824
chr1	219174305	219179146	chr1	219174305	219179146	4841
chr1	220184056	220185650	chr1	220184056	220185650	1594
chr1	220744556	220754946	chr1	220744556	220754946	10390
chr1	222815172	222835118	chr1	222815172	222835118	19946
chr1	224418399	224419517	chr1	224418399	224419517	1118
chr1	227733028	227733303	chr1	227733028	227733303	275
chr1	243304778	243305011	chr1	243304778	243305011	233
chr1_KI270763v1_alt	316886	317119	chr1_KI270763v1_alt	316886	317119	233
chr2	3575889	3576558	chr2	3575889	3576558	669
chr2	19898036	19901475	chr2	19898036	19901475	3439
chr2	24242207	24246128	chr2	24242207	24246128	3921
chr2	24270769	24271804	chr2	24270769	24271804	1035
chr2	25421134	25423442	chr2	25421134	25423442	2308
chr2	25421134	25423442	chr2	25421134	25427423	2308
chr2	25421134	25423442	chr2	25421134	25427466	2308
chr2	25421134	25423442	chr2	25421224	25427466	2218
chr2	25421134	25427423	chr2	25421134	25423442	2308
chr2	25421134	25427423	chr2	25421134	25427423	6289
chr2	25421134	25427423	chr2	25421134	25427466	6289
chr2	25421134	25427423	chr2	25421224	25427466	6199
chr2	25421134	25427423	chr2	25423516	25427594	3907
chr2	25421134	25427466	chr2	25421134	25423442	2308
chr2	25421134	25427466	chr2	25421134	25427423	6289
chr2	25421134	25427466	chr2	25421134	25427466	6332
chr2	25421134	25427466	chr2	25421224	25427466	6242
chr2	25421134	25427466	chr2	25423516	25427594	3950
chr2	25421224	25427466	chr2	25421134	25423442	2218
chr2	25421224	25427466	chr2	25421134	25427423	6199
chr2	25421224	25427466	chr2	25421134	25427466	6242
chr2	25421224	25427466	chr2	25421224	25427466	6242
chr2	25421224	25427466	chr2	25423516	25427594	3950
chr2	25423516	25427594	chr2	25421134	25427423	3907
chr2	25423516	25427594	chr2	25421134	25427466	3950
chr2	25423516	25427594	chr2	25421224	25427466	3950
chr2	25423516	25427594	chr2	25423516	25427594	4078
chr2	25771541	25794471	chr2	25771541	25794471	22930
chr2	27052544	27052912	chr2	27052544	27052912	368
chr2	27211534	27211766	chr2	27211534	27211766	232
chr2	27212608	27215320	chr2	27212608	27215320	2712
chr2	33476708	33511811	chr2	33476708	33511811	35103
chr2	39768502	39768900	chr2	39768502	39768900	398
chr2	43344238	43391791	chr2	43344238	43391791	47553
chr2	55308928	55329567	chr2	55308928	55329567	20639
chr2	61214695	61220319	chr2	61214695	61220319	5624
chr2	64569219	64572945	chr2	64569219	64572945	3726
chr2	70085625	70086054	chr2	70085625	70086054	429
chr2	70288193	70293617	chr2	70288193	70293617	5424
chr2	71072752	71073462	chr2	71072752	71073462	710
chr2	74167139	74172585	chr2	74167139	74172585	5446
chr2	74959092	74959340	chr2	74959092	74959340	248
chr2	85555991	85556181	chr2	85555991	85556181	190
chr2	85596650	85597103	chr2	85596650	85597103	453
chr2	88591009	88593271	chr2	88591009	88593271	2262
chr2	88594109	88595468	chr2	88594109	88595468	1359
