chr1	6634857	6634892	2	2	0	1	0	32
chr1	9716620	9717045	1	1	0	1	0	40
chr1	23975081	23977910	2	2	0	1	0	25
chr1	26551724	26552506	1	1	0	1	0	40
chr1	28571901	28574588	1	1	0	1	0	34
chr1	32330909	32331645	1	1	0	1	0	44
chr1	35435082	35435304	2	2	0	1	0	53
chr1	36301085	36301555	1	1	0	1	0	19
chr1	37476068	37476165	2	2	0	1	0	52
chr1	39372597	39379202	1	1	0	1	0	36
chr1	40310318	40311092	2	2	0	1	0	20
chr1	45496624	45499344	2	2	0	1	0	48
chr1	45685621	45685982	2	2	0	1	0	41
chr1	46309128	46309896	1	1	0	1	0	27
chr1	51459149	51461090	2	2	0	1	0	47
chr1	51499070	51504995	2	2	0	1	0	27
chr1	51790991	51792045	2	2	0	1	0	16
chr1	70355112	70366443	1	1	0	1	0	43
chr1	74766816	74767253	1	1	0	1	0	39
chr1	77584656	77631834	2	2	0	1	0	38
chr1	84993310	84996795	2	2	0	1	0	49
chr1	86863606	86866805	2	2	0	1	0	30
chr1	99862424	99870399	1	1	0	1	0	28
chr1	100990632	100995109	2	2	0	1	0	30
chr1	101388690	101389669	1	1	0	1	0	51
chr1	109214129	109214546	1	1	0	1	0	43
chr1	111120694	111122615	2	2	0	1	0	28
chr1	111120694	111126226	2	2	0	1	0	29
chr1	111122644	111126226	2	2	0	1	0	28
chr1	111139715	111140037	2	2	0	1	0	40
chr1	111230532	111230741	1	1	0	1	0	44
chr1	112914166	112921989	2	2	0	1	0	20
chr1	113738800	113749505	2	2	0	1	0	21
chr1	113749590	113757698	2	2	0	1	0	41
chr1	114574379	114575589	2	2	0	1	0	12
chr1	120417293	120417621	1	1	0	0	1	53
chr1	121175811	121177207	2	2	0	0	1	36
chr1	143963457	143964854	2	2	0	0	1	36
chr1	145103132	145104528	1	1	0	0	1	36
chr1	145422985	145423313	2	2	0	0	1	53
chr1	146983012	146984133	1	1	0	0	1	20
chr1	148109336	148110457	2	2	0	0	1	20
chr1	150276633	150279639	1	1	0	1	0	25
chr1	150625809	150627023	2	2	0	1	0	47
chr1	151288707	151289377	1	1	0	1	0	35
chr1	151346607	151347150	2	2	0	1	0	19
chr1	153944398	153946296	2	2	0	1	0	40
chr1	156158487	156158701	1	1	0	1	0	49
chr1	156744571	156745007	2	2	0	1	0	28
chr1	160240371	160261284	2	2	0	1	0	30
chr1	161154071	161156949	1	1	0	1	0	37
chr1	161314426	161328395	1	1	0	1	0	15
chr1	161588443	161589564	1	1	0	1	0	12
chr1	166846811	166847493	1	1	0	1	0	45
chr1	170539572	170542490	1	1	0	1	0	52
chr1	173757160	173775633	1	1	0	1	0	22
chr1	173864305	173864674	2	2	0	1	0	30
chr1	180052317	180052969	1	1	0	1	0	44
chr1	181739254	181752142	1	1	0	1	0	44
chr1	200618839	200620711	2	2	0	1	0	23
chr1	202148467	202148553	2	2	0	1	0	15
chr1	204490751	204494355	2	2	0	1	0	37
chr1	205664887	205669694	2	2	0	1	0	43
chr1	205719674	205720500	2	2	0	1	0	27
chr1	212306901	212329134	1	1	0	1	0	40
chr1	219174305	219179129	1	1	0	1	0	29
chr1	219174305	219179146	1	1	0	1	0	29
chr1	220184056	220185650	2	2	0	1	0	20
chr1	220744556	220754946	1	1	0	1	0	43
chr1	222815172	222835118	1	1	0	1	0	19
chr1	224418399	224419517	2	2	0	1	0	13
chr1	227733028	227733303	2	2	0	1	0	35
chr1	243304778	243305011	1	1	0	0	1	48
chr1_KI270763v1_alt	316886	317119	1	1	0	0	1	48
chr2	3575889	3576558	1	1	0	1	0	35
chr2	19898036	19901475	2	2	0	1	0	26
chr2	24242207	24246128	2	2	0	1	0	47
chr2	24270769	24271804	2	2	0	1	0	52
chr2	25421134	25423442	1	1	0	1	0	17
chr2	25421134	25427423	1	1	0	1	0	20
chr2	25421134	25427466	1	1	0	1	0	16
chr2	25421224	25427466	1	1	0	2	0	41
chr2	25423516	25427594	1	1	0	1	0	17
chr2	25771541	25794471	2	2	0	1	0	24
chr2	27052544	27052912	1	1	0	1	0	26
chr2	27211534	27211766	2	2	0	1	0	21
chr2	27212608	27215320	1	1	0	1	0	48
chr2	33476708	33511811	1	1	0	1	0	31
chr2	39768502	39768900	2	2	0	1	0	13
chr2	43344238	43391791	2	2	0	1	0	52
chr2	55308928	55329567	1	1	0	1	0	48
chr2	61214695	61220319	2	2	0	1	0	14
chr2	64569219	64572945	1	1	0	1	0	36
chr2	70085625	70086054	2	2	0	1	0	40
chr2	70288193	70293617	2	2	0	1	0	39
chr2	71072752	71073462	1	1	0	1	0	47
chr2	74167139	74172585	2	2	0	1	0	24
chr2	74959092	74959340	1	1	0	1	0	43
chr2	85555991	85556181	2	2	0	1	0	14
chr2	85596650	85597103	1	1	0	1	0	23
chr2	88591009	88593271	2	2	0	1	0	35
chr2	88594109	88595468	2	2	0	1	0	14
chr2	88857684	88860885	2	2	0	76	3	42
chr2	88857684	88861220	2	2	0	53	0	38
chr2	88857684	88861524	2	2	0	15	2	35
chr2	88857684	88861885	2	2	0	25	1	44
chr2	88861263	89268002	1	1	0	32	1	43
chr2	88862084	88865618	2	2	0	3	0	45
chr2	89010278	89027635	2	2	0	0	1	37
chr2	89268290	89297476	2	2	0	0	1	49
chr2	89885002	89914256	1	1	0	0	1	49
chr2	89914399	90083144	2	2	0	0	3	53
chr2	90038994	90039237	1	1	0	2	0	47
chr2	101271745	101272841	2	2	0	1	0	18
chr2	112584650	112585977	1	1	0	1	0	18
chr2	127076707	127081831	2	2	0	1	0	36
chr2	127489236	127489817	2	2	0	1	0	20
chr2	130182453	130190468	1	1	0	1	0	34
chr2	135504497	135531098	2	2	0	1	0	41
chr2	135616758	135619606	1	1	0	1	0	23
chr2	152575245	152576268	1	1	0	1	0	20
chr2	158621116	158621230	1	1	0	1	0	36
chr2	171061157	171081639	2	2	0	1	0	31
chr2	171810277	171815120	2	2	0	1	0	25
chr2	200811947	200813207	1	1	0	1	0	47
chr2	201133135	201135654	1	1	0	1	0	15
chr2	213148645	213152125	2	2	0	1	0	31
chr2	213150248	213150375	2	2	0	1	0	17
chr2	213150248	213152125	2	2	0	1	0	16
chr2	219236096	219236409	1	1	0	1	0	33
chr2	222643006	222646800	2	2	0	1	0	29
chr2	227352012	227352513	1	1	0	1	0	30
chr2	231709042	231711347	1	1	0	1	0	25
chr2	241108301	241111392	2	2	0	1	0	14
chr2	241228411	241229832	2	2	0	1	0	15
chr2	241315611	241325992	1	1	0	1	0	30
chr2	241315983	241317498	1	1	0	1	0	24
chr2	241678578	241685768	2	2	0	1	0	14
chr2	241678650	241685806	2	2	0	1	0	47
chr3	9391827	9398646	2	4	0	1	0	42
chr3	9430052	9433369	1	1	0	1	0	29
chr3	12557177	12572068	1	1	0	1	0	52
chr3	13321666	13321752	2	2	0	1	0	38
chr3	14159831	14160199	2	2	0	1	0	39
chr3	16358048	16377717	2	2	0	1	0	30
chr3	17622766	17623848	2	2	0	1	0	45
chr3	19970718	19975600	1	1	0	1	0	53
chr3	36864481	36889828	2	2	0	1	0	50
chr3	47041484	47042560	2	2	0	1	0	37
chr3	47283095	47287219	1	1	0	2	0	37
chr3	47869328	47870857	2	2	0	1	0	29
chr3	47917175	47921764	2	2	0	1	0	19
chr3	48183028	48183799	2	2	0	1	0	31
chr3	49721106	49721186	1	1	0	1	0	52
chr3	52706704	52706796	1	1	0	1	0	35
chr3	56647224	56660730	2	2	0	1	0	40
chr3	58540242	58553900	2	2	0	0	1	50
chr3	75214556	75214621	1	1	0	0	1	38
chr3	89745296	89773847	2	2	0	1	0	27
