chr1	6193055	6197651	2	2	1	42	11	51
chr1	6197757	6199561	2	2	1	22	0	24
chr1	8861430	8862886	2	2	1	38	0	52
chr1	8862946	8863234	2	2	1	38	0	52
chr1	8863344	8863890	2	2	1	44	0	53
chr1	8864093	8865284	2	2	1	43	0	50
chr1	8865483	8866278	2	2	1	37	0	52
chr1	8866502	8867116	2	2	1	33	0	52
chr1	8867251	8867987	2	2	1	22	0	52
chr1	8868058	8870451	2	2	1	39	0	53
chr1	8870511	8871890	2	2	1	44	0	50
chr1	8871987	8874823	2	2	1	53	0	53
chr1	8874918	8878579	2	2	1	35	0	53
chr1	23692760	23693806	1	1	1	41	0	51
chr1	23693914	23694659	1	1	1	42	0	52
chr1	23694792	23695797	1	1	1	49	0	53
chr1	23695909	23696343	1	1	1	15	0	52
chr1	26318072	26320170	1	1	1	19	0	50
chr1	26473528	26473702	1	1	1	13	0	30
chr1	26473733	26474084	1	1	1	12	0	30
chr1	30733918	30735172	2	2	1	13	0	48
chr1	30735266	30737603	2	2	1	27	0	52
chr1	30737700	30738939	2	2	1	25	0	42
chr1	30739063	30739808	2	2	1	14	0	48
chr1	30739938	30741639	2	2	1	22	0	51
chr1	30741717	30742455	2	2	1	20	0	44
chr1	30742550	30757658	2	2	1	19	0	51
chr1	42683467	42693489	1	1	1	11	0	34
chr1	42693524	42696198	1	1	1	14	1	34
chr1	42696945	42697179	1	1	1	13	0	53
chr1	42697263	42700780	1	1	1	16	0	50
chr1	42701047	42701980	1	1	1	11	4	51
chr1	44776141	44776674	1	1	1	32	0	52
chr1	44776775	44777613	1	1	1	47	0	53
chr1	44777790	44777999	1	1	1	55	0	53
chr1	44778130	44778575	1	1	1	57	0	53
chr1	45515808	45518937	2	2	1	11	0	53
chr1	46303821	46309100	1	1	1	11	0	27
chr1	92832118	92833388	1	1	1	27	0	53
chr1	92833459	92833544	1	1	1	42	0	52
chr1	92833661	92834778	1	1	1	25	0	52
chr1	92834914	92836189	1	1	1	20	0	50
chr1	92836393	92837455	1	1	1	34	1	53
chr1	92837634	92840550	1	1	1	20	28	53
chr1	92840640	92841765	1	1	1	23	0	49
chr1	114725334	114726210	2	2	1	12	0	37
chr1	116388245	116388637	1	1	1	13	0	53
chr1	153990803	153991114	1	1	1	28	0	29
chr1	153991224	153991565	1	1	1	104	0	53
chr1	153991677	153992064	1	1	1	32	1	51
chr1	159918942	159919273	2	2	1	12	0	51
chr1	160679132	160681201	2	2	1	11	0	52
chr1	160681469	160684886	2	2	1	19	0	52
chr1	244856159	244856456	2	4	1	11	0	51
chr2	3575351	3575591	1	1	1	13	0	14
chr2	3575685	3575816	1	1	1	37	1	50
chr2	3575889	3576486	1	1	1	20	0	49
chr2	3576631	3577709	1	1	1	13	24	53
chr2	3577775	3580109	1	1	1	39	0	53
chr2	3580261	3580804	1	1	1	15	0	49
chr2	10797208	10797699	2	2	1	11	0	51
chr2	47161859	47162285	2	2	1	16	0	41
chr2	47162393	47162518	2	2	1	12	0	52
chr2	47162663	47170733	2	2	1	12	0	31
chr2	55232873	55233362	1	1	1	35	0	53
chr2	55233418	55234118	1	3	1	47	0	53
chr2	55234205	55234830	1	1	1	51	0	53
chr2	55234963	55235427	1	1	1	43	0	49
chr2	65261393	65265042	1	1	1	13	0	53
chr2	84905719	84906002	1	1	1	21	0	46
chr2	84906118	84906388	1	1	1	48	0	53
chr2	88857684	88860885	2	2	1	85	48	42
chr2	88857684	88861220	2	2	1	76	34	38
chr2	88857684	88861524	2	2	1	26	39	35
chr2	88857684	88861885	2	2	1	78	43	44
chr2	88861263	89268002	1	1	1	34	0	43
chr2	88885621	88885839	1	1	1	19	0	53
chr2	89040520	89040643	2	2	1	59	58	53
chr2	90038994	90039180	1	1	1	19	3	52
chr2	101002316	101002701	1	1	1	14	0	19
chr2	101002809	101004157	1	1	1	68	0	53
chr2	101004284	101005958	1	1	1	33	0	51
chr2	101006072	101006349	1	1	1	14	0	50
chr2	113951846	113955622	1	1	1	14	0	49
chr2	175179251	175180097	2	2	1	11	0	51
chr2	175180179	175181354	2	2	1	14	0	52
chr2	177215662	177215749	1	1	1	12	0	44
chr2	177215897	177215977	1	1	1	11	0	48
chr2	190975888	190976839	2	2	1	14	0	51
chr2	190982519	190983641	2	2	1	13	0	40
chr2	190984394	190985618	2	2	1	11	0	42
chr2	190989675	190991227	2	2	1	12	0	51
chr2	190998008	190998216	2	2	1	15	0	52
