##description: evidence-based annotation of the human genome (GRCh38), version 49 (Ensembl 115)
##provider: GENCODE
##contact: gencode-help@ebi.ac.uk
##format: gtf
##date: 2025-07-08
chr9	HAVANA	gene	107484852	107490482	.	-	.	gene_id "ENSG00000136826.16"; gene_type "protein_coding"; gene_name "KLF4"; level 2; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	transcript	107484852	107488447	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000497048.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-205"; level 2; transcript_support_level "2"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053555.2";
chr9	HAVANA	exon	107487295	107488447	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000497048.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-205"; exon_number 1; exon_id "ENSE00001915746.1"; level 2; transcript_support_level "2"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053555.2";
chr9	HAVANA	exon	107487028	107487192	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000497048.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-205"; exon_number 2; exon_id "ENSE00003552155.1"; level 2; transcript_support_level "2"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053555.2";
chr9	HAVANA	exon	107484852	107485926	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000497048.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-205"; exon_number 3; exon_id "ENSE00003600627.1"; level 2; transcript_support_level "2"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053555.2";
chr9	HAVANA	transcript	107484852	107489437	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000493306.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-204"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053557.2";
chr9	HAVANA	exon	107489168	107489437	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000493306.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-204"; exon_number 1; exon_id "ENSE00001894319.1"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053557.2";
chr9	HAVANA	exon	107488930	107489050	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000493306.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-204"; exon_number 2; exon_id "ENSE00003575213.1"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053557.2";
chr9	HAVANA	exon	107487028	107488267	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000493306.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-204"; exon_number 3; exon_id "ENSE00001886923.1"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053557.2";
chr9	HAVANA	exon	107484852	107485926	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000493306.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-204"; exon_number 4; exon_id "ENSE00003600627.1"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053557.2";
chr9	HAVANA	transcript	107484852	107489769	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	exon	107489168	107489769	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	CDS	107489168	107489172	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	start_codon	107489170	107489172	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	exon	107488930	107489050	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 2; exon_id "ENSE00003482715.1"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	CDS	107488930	107489050	.	-	1	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 2; exon_id "ENSE00003482715.1"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	exon	107484852	107485926	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 3; exon_id "ENSE00003510531.1"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	CDS	107485864	107485926	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 3; exon_id "ENSE00003510531.1"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	stop_codon	107485861	107485863	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 3; exon_id "ENSE00003510531.1"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	UTR	107489173	107489769	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	UTR	107484852	107485863	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000850958.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-207"; exon_number 3; exon_id "ENSE00003510531.1"; level 2; protein_id "ENSP00000521042.1"; hgnc_id "HGNC:6348"; tag "basic"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	transcript	107484852	107489769	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	exon	107489168	107489769	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	CDS	107489168	107489172	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	start_codon	107489170	107489172	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	exon	107488930	107489050	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 2; exon_id "ENSE00003482715.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	CDS	107488930	107489050	.	-	1	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 2; exon_id "ENSE00003482715.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	exon	107487295	107488267	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 3; exon_id "ENSE00000983308.2"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	CDS	107487295	107488267	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 3; exon_id "ENSE00000983308.2"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
