chr1	35105112
chr2	12525306
chr3	20245147
chr4	37002143
chr5	20555410
chr5_GL339449v2_alt	1065645
chr6	17233218
chr6_GL000252v2_alt	2751697
chr6_GL000253v2_alt	1212995
chr7	2534301
chr8	15272861
chr9	5684271
chr10	952177
chr11	20548384
chr12	1051523
chr13	40358187
chr14	19787264
chr15	18646720
chr16	9394272
chr17	2447294
chr17_GL383565v1_alt	164777
chr18	1520885
chr19	9157680
chr20	18603766
chr21	28572829
chr21_GL383580v2_alt	66436
chr22	29402734
chr22_KI270879v1_alt	257345
chrX	10359480
chrY	15882978
