XM_001147185 NM_000193 0.02913
XM_001106515 NM_000193 1
XM_001106515 XM_001147185 1
XM_034965340 NM_000193 0.02913
XM_034965340 XM_001147185 0
XM_034965340 XM_001106515 1
XM_034650041 NM_000193 1
XM_034650041 XM_001147185 1
XM_034650041 XM_001106515 1
XM_034650041 XM_034965340 1
XM_022576607 NM_000193 1
XM_022576607 XM_001147185 1
XM_022576607 XM_001106515 1
XM_022576607 XM_034965340 1
XM_022576607 XM_034650041 1
CAUYTU010176261.1_17145-17445(+) NM_000193 1
CAUYTU010176261.1_17145-17445(+) XM_001147185 1
CAUYTU010176261.1_17145-17445(+) XM_001106515 1
CAUYTU010176261.1_17145-17445(+) XM_034965340 1
CAUYTU010176261.1_17145-17445(+) XM_034650041 1
CAUYTU010176261.1_17145-17445(+) XM_022576607 1
CAUYPG010105159.1_30207-30507(-) NM_000193 1
CAUYPG010105159.1_30207-30507(-) XM_001147185 1
CAUYPG010105159.1_30207-30507(-) XM_001106515 1
CAUYPG010105159.1_30207-30507(-) XM_034965340 1
CAUYPG010105159.1_30207-30507(-) XM_034650041 1
CAUYPG010105159.1_30207-30507(-) XM_022576607 1
CAUYPG010105159.1_30207-30507(-) CAUYTU010176261.1_17145-17445(+) 1
