epidermis_2	BLAG06000500	10.727083	3.3660734	7.595600835622188e-27	1.6293323352493156e-22
epidermis_2	BLAG90000434	10.647008	2.8056629	1.800593219667269e-26	1.9312262577541293e-22
epidermis_2	BLAG02001873	10.525413	1.8281318	6.597165836812964e-26	3.5378951091368725e-22
epidermis_2	BLAG07000807	10.489824	2.597457	9.620755315773627e-26	4.127496445573201e-22
epidermis_2	BLAG14000629	10.421612	1.8293912	1.9757599451748828e-25	6.64813962294236e-22
epidermis_2	BLAG07000808	10.412715	2.7819195	2.1694549140178324e-25	6.64813962294236e-22
epidermis_2	BLAG19000757	10.3415365	1.9951172	4.571465772419784e-25	1.2257814035522098e-21
epidermis_2	BLAG01001860	10.282222	3.2007394	8.475076837114389e-25	2.0199874803660084e-21
epidermis_2	BLAG17000161	10.237736	2.8160644	1.3434330535382216e-24	2.881798243144839e-21
epidermis_2	BLAG12000568	10.225873	2.1649637	1.518535042690849e-24	2.9612813818874e-21
epidermis_2	BLAG19000774	10.036066	2.5686843	1.0581067031836369e-23	1.6212462064280138e-20
epidermis_2	BLAG19000756	10.036066	2.4884698	1.0581067031836369e-23	1.6212462064280138e-20
epidermis_2	BLAG19000763	9.964888	4.3475814	2.1711882083049304e-23	2.9108848910218165e-20
epidermis_2	BLAG17000749	9.932264	2.2952034	3.0133260144710413e-23	3.2319428168209153e-20
epidermis_2	BLAG12000348	9.932264	1.2084385	3.0133260144710413e-23	3.2319428168209153e-20
epidermis_2	BLAG19000755	9.932264	3.9133587	3.0133260144710413e-23	3.2319428168209153e-20
epidermis_2	BLAG05001192	9.917436	2.3906367	3.4962197125052586e-23	3.5713051929976334e-20
epidermis_2	BLAG01001682	9.911505	2.6770453	3.7101654155420595e-23	3.617579924036033e-20
epidermis_2	BLAG18000489	9.887778	3.1191525	4.7034893970146455e-23	4.3302982423682963e-20
epidermis_2	BLAG17000658	9.884813	2.3890686	4.844863074767569e-23	4.3302982423682963e-20
epidermis_2	BLAG07000806	9.869984	1.8424822	5.617349607222605e-23	4.634529477866619e-20
epidermis_2	BLAG14000452	9.858121	2.315986	6.322128497139116e-23	5.022814014523377e-20
epidermis_2	BLAG11000131	9.840326	2.8560383	7.546535710775096e-23	5.582094397649538e-20
epidermis_2	BLAG05001191	9.840326	2.6347666	7.546535710775096e-23	5.582094397649538e-20
epidermis_2	BLAG12000597	9.825498	2.4657176	8.744074878776363e-23	6.231342413489563e-20
epidermis_2	BLAG01000659	9.822533	2.0165238	9.005249863324621e-23	6.231342413489563e-20
epidermis_2	BLAG19000758	9.816601	2.0759265	9.55098622411056e-23	6.393701747158192e-20
epidermis_2	BLAG19000554	9.781012	2.6011045	1.3584548230878382e-22	8.570651297075653e-20
epidermis_2	BLAG07000021	9.751354	4.7153234	1.8202315332683033e-22	1.0865752144794286e-19
epidermis_2	BLAG17000452	9.748389	2.3967865	1.8741915498456416e-22	1.0865752144794286e-19
epidermis_2	BLAG15000447	9.748389	1.9462918	1.8741915498456416e-22	1.0865752144794286e-19
epidermis_2	BLAG02001291	9.718731	2.6583726	2.5088770847527426e-22	1.416261114342923e-19
epidermis_2	BLAG11000130	9.695005	2.6878796	3.1662078473731735e-22	1.7414955008718446e-19
epidermis_2	BLAG09000154	9.684626	1.4117854	3.5049116962767953e-22	1.8795965199208384e-19
epidermis_2	BLAG16000906	9.659416	1.2029394	4.484104061310263e-22	2.346061371199182e-19
epidermis_2	BLAG10000143	9.632725	1.6688863	5.816617926468718e-22	2.970768360492392e-19
epidermis_2	BLAG07000022	9.608999	4.7157726	7.325770154037936e-22	3.6545371063783205e-19
epidermis_2	BLAG08101487	9.606033	1.4409598	7.539787704963759e-22	3.6758178649813084e-19
epidermis_2	BLAG09000910	9.594171	2.1256752	8.459498645386807e-22	4.032549009826498e-19
epidermis_2	BLAG19000309	9.585273	2.359698	9.221340453535139e-22	4.3001516101909186e-19
epidermis_2	BLAG19000555	9.579342	2.6459355	9.76655589767516e-22	4.457497671511274e-19
epidermis_2	BLAG19000557	9.567478	2.3582048	1.0954456574927993e-21	4.895500999766257e-19
epidermis_2	BLAG09001123	9.514095	1.7324985	1.833008919533981e-21	7.863974866584684e-19
epidermis_2	BLAG16000440	9.478506	3.0081232	2.579486650021903e-21	1.0440107194267896e-18
epidermis_2	BLAG10000208	9.469609	0.6542118	2.8089267251073472e-21	1.0955324941868674e-18
epidermis_2	BLAG11000107	9.469609	2.0685828	2.8089267251073472e-21	1.0955324941868674e-18
epidermis_2	BLAG12000554	9.417708	0.8949363	4.61038623628125e-21	1.735042020253844e-18
epidermis_2	BLAG08101488	9.383603	1.7155555	6.3756163886767954e-21	2.3180228331102704e-18
epidermis_2	BLAG04000430	9.377671	1.8575597	6.744588890918516e-21	2.4113029383182183e-18
epidermis_2	BLAG15000566	9.368774	1.186828	7.337989669644351e-21	2.5388260710248543e-18
