chr19	70883	71034	EH38E3279048	0	.	70883	71034	255,0,0	Promoter	3.24	2.07	0.68	1.70
chr19	93332	93571	EH38E3279049	0	.	93332	93571	255,170,170	CA-H3K4me3	1.79	2.08	0.91	1.24
chr19	93633	93983	EH38E4189291	0	.	93633	93983	216,118,236	TF	0.47	1.78	0.33	1.69
chr19	182610	182960	EH38E4189292	0	.	182610	182960	216,118,236	TF	-0.06	-0.21	-0.84	0.20
chr19	200201	200452	EH38E3279050	0	.	200201	200452	255,167,0	Proximal enhancer	1.72	0.88	1.72	0.88
chr19	229422	229641	EH38E3279051	0	.	229422	229641	0,176,240	CA-CTCF	2.40	0.11	-0.36	2.10
chr19	244810	245146	EH38E3279052	0	.	244810	245146	255,167,0	Proximal enhancer	1.70	1.04	2.57	1.26
chr19	245720	245940	EH38E4189293	0	.	245720	245940	216,118,236	TF	1.57	3.12	1.79	1.95
chr19	246019	246202	EH38E3279053	0	.	246019	246202	255,167,0	Proximal enhancer	1.81	3.27	1.79	1.92
chr19	246494	246840	EH38E3279054	0	.	246494	246840	255,0,0	Promoter	4.00	3.59	2.27	4.01
chr19	246862	247078	EH38E4189294	0	.	246862	247078	255,167,0	Proximal enhancer	2.58	2.81	1.89	6.19
chr19	247111	247461	EH38E4189295	0	.	247111	247461	216,118,236	TF	1.40	2.40	1.76	6.56
chr19	252367	252716	EH38E3279055	0	.	252367	252716	255,167,0	Proximal enhancer	2.65	1.39	2.21	1.29
chr19	252987	253282	EH38E3279056	0	.	252987	253282	255,167,0	Proximal enhancer	2.09	1.37	2.22	1.26
chr19	256859	257051	EH38E4189296	0	.	256859	257051	216,118,236	TF	1.58	0.82	0.79	1.55
chr19	261938	262129	EH38E3279057	0	.	261938	262129	255,205,0	Distal enhancer	1.73	1.64	2.78	1.83
chr19	262138	262441	EH38E3279058	0	.	262138	262441	255,205,0	Distal enhancer	2.17	1.63	2.74	1.38
chr19	263031	263360	EH38E3279059	0	.	263031	263360	255,205,0	Distal enhancer	2.62	1.19	2.01	1.94
chr19	266340	266596	EH38E4189297	0	.	266340	266596	216,118,236	TF	1.46	3.46	3.18	2.35
chr19	266698	266896	EH38E3279060	0	.	266698	266896	255,205,0	Distal enhancer	1.98	4.16	4.10	2.24
chr19	266975	267176	EH38E3279061	0	.	266975	267176	255,205,0	Distal enhancer	3.23	4.47	4.39	3.37
chr19	267178	267333	EH38E3279062	0	.	267178	267333	255,205,0	Distal enhancer	4.49	4.55	4.41	4.80
chr19	267364	267662	EH38E3279063	0	.	267364	267662	255,205,0	Distal enhancer	4.40	4.33	4.14	6.90
chr19	270986	271231	EH38E3279064	0	.	270986	271231	255,205,0	Distal enhancer	2.22	1.54	3.02	1.23
chr19	271881	272223	EH38E1929831	0	.	271881	272223	255,205,0	Distal enhancer	3.04	1.94	4.03	1.32
chr19	272454	272704	EH38E3279065	0	.	272454	272704	255,205,0	Distal enhancer	2.37	1.45	3.80	1.67
chr19	272981	273293	EH38E1929833	0	.	272981	273293	255,205,0	Distal enhancer	1.99	1.07	2.18	1.38
chr19	273442	273701	EH38E3279066	0	.	273442	273701	255,205,0	Distal enhancer	2.77	1.23	2.33	1.30
chr19	273886	274164	EH38E3279067	0	.	273886	274164	255,205,0	Distal enhancer	1.85	1.14	2.14	1.60
chr19	275010	275340	EH38E3279068	0	.	275010	275340	255,205,0	Distal enhancer	2.10	1.82	2.05	1.21
chr19	275679	275839	EH38E3279069	0	.	275679	275839	255,205,0	Distal enhancer	2.36	1.32	2.15	1.90
chr19	276024	276325	EH38E3279070	0	.	276024	276325	255,205,0	Distal enhancer	3.27	1.19	2.14	1.53
chr19	276332	276535	EH38E1929838	0	.	276332	276535	255,205,0	Distal enhancer	2.93	1.28	2.05	1.61
chr19	276555	276744	EH38E4189298	0	.	276555	276744	255,205,0	Distal enhancer	1.91	1.36	1.94	1.45
chr19	277129	277473	EH38E1929839	0	.	277129	277473	255,205,0	Distal enhancer	2.87	1.66	1.90	1.28
chr19	277628	277826	EH38E1929840	0	.	277628	277826	255,205,0	Distal enhancer	3.85	1.81	1.97	1.80
chr19	279080	279281	EH38E4189299	0	.	279080	279281	0,176,240	CA-CTCF	1.74	1.32	1.41	2.00
chr19	279309	279562	EH38E4189300	0	.	279309	279562	0,176,240	CA-CTCF	2.71	1.32	1.32	2.05
chr19	280461	280662	EH38E4189301	0	.	280461	280662	6,218,147	CA	2.33	1.57	1.51	1.52
chr19	280689	281034	EH38E3279071	0	.	280689	281034	255,205,0	Distal enhancer	3.01	1.54	1.88	2.57
chr19	281170	281458	EH38E4189302	0	.	281170	281458	255,205,0	Distal enhancer	1.92	1.56	1.68	1.52
chr19	281474	281700	EH38E4189303	0	.	281474	281700	255,170,170	CA-H3K4me3	1.81	1.66	1.54	1.49
chr19	281755	281927	EH38E3279072	0	.	281755	281927	255,170,170	CA-H3K4me3	2.04	1.67	1.29	1.83
chr19	282185	282339	EH38E3279073	0	.	282185	282339	255,170,170	CA-H3K4me3	2.38	1.70	1.59	3.75
chr19	282364	282671	EH38E3279074	0	.	282364	282671	255,205,0	Distal enhancer	2.97	1.49	1.68	1.80
chr19	282762	283009	EH38E3279075	0	.	282762	283009	255,205,0	Distal enhancer	2.17	1.24	2.47	1.64
chr19	283412	283757	EH38E1929846	0	.	283412	283757	255,205,0	Distal enhancer	4.16	1.20	3.06	1.64
chr19	285377	285678	EH38E4189304	0	.	285377	285678	6,218,147	CA	1.82	1.21	0.90	1.29
chr19	287304	287620	EH38E4189305	0	.	287304	287620	255,205,0	Distal enhancer	2.74	1.97	1.74	1.39
chr19	287629	287971	EH38E3279076	0	.	287629	287971	255,205,0	Distal enhancer	1.94	2.05	2.14	1.20
chr19	288671	288872	EH38E3279077	0	.	288671	288872	255,205,0	Distal enhancer	1.78	2.49	3.18	1.68
chr19	288989	289310	EH38E3279078	0	.	288989	289310	255,205,0	Distal enhancer	2.14	3.10	3.47	1.73
chr19	289646	289993	EH38E1929848	0	.	289646	289993	255,167,0	Proximal enhancer	3.34	4.65	4.91	1.70
chr19	290169	290477	EH38E1929849	0	.	290169	290477	255,167,0	Proximal enhancer	4.36	5.18	5.42	2.20
chr19	290509	290835	EH38E3279079	0	.	290509	290835	255,167,0	Proximal enhancer	4.11	5.27	5.29	2.65
chr19	290857	291013	EH38E4189306	0	.	290857	291013	255,167,0	Proximal enhancer	3.59	5.44	4.92	2.24
chr19	291036	291279	EH38E4189307	0	.	291036	291279	255,0,0	Promoter	3.31	5.29	4.38	2.29
chr19	291289	291521	EH38E3279082	0	.	291289	291521	255,0,0	Promoter	3.32	5.18	4.22	1.73
chr19	291540	291756	EH38E3279083	0	.	291540	291756	255,167,0	Proximal enhancer	3.30	4.71	3.88	2.06
chr19	291842	292001	EH38E3279084	0	.	291842	292001	255,167,0	Proximal enhancer	2.67	3.53	3.20	2.43
chr19	292058	292220	EH38E3279085	0	.	292058	292220	255,167,0	Proximal enhancer	2.16	2.93	3.03	2.21
chr19	292244	292448	EH38E3279086	0	.	292244	292448	255,167,0	Proximal enhancer	1.96	2.81	2.97	1.78
chr19	292532	292704	EH38E3279087	0	.	292532	292704	255,167,0	Proximal enhancer	2.04	2.22	2.28	1.55
chr19	293017	293280	EH38E3279088	0	.	293017	293280	255,170,170	CA-H3K4me3	1.92	1.91	1.53	1.39
chr19	293491	293752	EH38E3279089	0	.	293491	293752	255,170,170	CA-H3K4me3	1.87	1.98	1.59	1.51
chr19	293756	294104	EH38E3279090	0	.	293756	294104	255,170,170	CA-H3K4me3	1.93	2.00	1.63	1.52
chr19	294248	294431	EH38E3279091	0	.	294248	294431	255,205,0	Distal enhancer	2.25	2.54	2.00	1.90
chr19	294605	294790	EH38E3279092	0	.	294605	294790	255,205,0	Distal enhancer	3.24	3.01	2.36	2.65
chr19	294932	295114	EH38E3279093	0	.	294932	295114	255,205,0	Distal enhancer	2.75	2.96	2.72	4.46
chr19	295175	295447	EH38E3279094	0	.	295175	295447	255,205,0	Distal enhancer	3.14	2.78	2.87	6.30
chr19	295713	296008	EH38E3279095	0	.	295713	296008	255,205,0	Distal enhancer	2.78	1.76	3.34	2.88
chr19	296011	296312	EH38E1929861	0	.	296011	296312	255,205,0	Distal enhancer	2.35	1.73	3.06	2.15
chr19	296495	296843	EH38E3279096	0	.	296495	296843	255,205,0	Distal enhancer	4.71	1.55	2.67	2.07
chr19	296905	297200	EH38E3279097	0	.	296905	297200	255,205,0	Distal enhancer	1.79	1.46	2.19	1.44
chr19	298407	298690	EH38E4189308	0	.	298407	298690	255,205,0	Distal enhancer	1.67	0.90	1.70	0.80
chr19	301599	301855	EH38E3279098	0	.	301599	301855	255,205,0	Distal enhancer	1.92	1.24	2.00	1.60
chr19	301917	302098	EH38E3279099	0	.	301917	302098	255,205,0	Distal enhancer	1.92	1.44	1.98	1.75
chr19	304632	304875	EH38E3279100	0	.	304632	304875	255,167,0	Proximal enhancer	1.80	1.37	2.18	1.67
chr19	305125	305316	EH38E4189309	0	.	305125	305316	6,218,147	CA	2.06	1.59	1.51	1.58
chr19	305352	305569	EH38E4189310	0	.	305352	305569	255,0,0	Promoter	1.83	1.67	1.50	1.41
