chr11	120435476	120435921
chr11	120483569	120484096
chr11	120528542	120529053
chr11	120574120	120575049
chr11	120580593	120581029
chr11	120644353	120644768
chr11	120706622	120706883
chr11	120796616	120796959
chr11	120823474	120823730
chr11	120856639	120857046
chr11	120894671	120895168
chr11	120930422	120930820
chr11	121106869	121107088
chr11	121108063	121108454
chr11	121153724	121154055
chr11	121163115	121163885
chr11	121180482	121180712
chr11	121212438	121212781
chr11	121237850	121238576
chr11	121243820	121244105
chr11	121287954	121288186
chr11	121301047	121301278
chr11	121301876	121302091
chr11	121322900	121323189
chr11	121335132	121335584
chr11	121337589	121337786
chr11	121338779	121338978
chr11	121352654	121353346
chr11	121428113	121428404
chr11	121440506	121441051
chr11	121446026	121446926
chr11	121460722	121461349
chr11	121521300	121521491
chr11	121526317	121526922
chr11	121638071	121638564
chr11	121735116	121735453
chr11	122073572	122074029
chr11	122086201	122086380
chr11	122270174	122270352
chr11	122376346	122376913
chr11	122451760	122451986
chr11	122499738	122499916
chr11	122526280	122526928
chr11	122568296	122568721
chr11	122587980	122588470
chr11	122597864	122598167
chr11	122614711	122614936
chr11	122616862	122617143
chr11	122619773	122620053
chr11	122666961	122667286
chr11	122714081	122714590
chr11	122720810	122721219
chr11	122727262	122727902
chr11	122745795	122746034
chr11	122753525	122754362
chr11	122771430	122771697
chr11	122852872	122853087
chr11	122925121	122925578
chr11	122932705	122933585
chr11	122939785	122940050
chr11	122958493	122958697
chr11	123172412	123172645
chr11	123228982	123229429
chr11	123252577	123253405
chr11	123300908	123301689
chr11	123350177	123350406
chr11	123355313	123355542
chr11	123381832	123382169
chr11	123388356	123388843
chr11	123418029	123418379
chr11	123525221	123525459
chr11	123530747	123530986
chr11	123611931	123612841
chr11	123774592	123774972
chr11	123941745	123942290
chr11	123947141	123947446
chr11	123985844	123986565
chr11	124199822	124200474
chr11	124253495	124253677
chr11	124272325	124272803
chr11	124285317	124285691
chr11	124492464	124493078
chr11	124503428	124503751
chr11	124543323	124544102
chr11	124595028	124595352
chr11	124609534	124610067
chr11	124616198	124617018
chr11	124632100	124632587
chr11	124633018	124633252
chr11	124661724	124662354
chr11	124668962	124669191
chr11	124669446	124669934
chr11	124670154	124670759
chr11	124706663	124707104
chr11	124746228	124746713
chr11	124823680	124824344
chr11	124932761	124933655
chr11	124942211	124942707
chr11	124961057	124961379
chr11	124981343	124981911
chr11	125365771	125366304
chr11	125384252	125384769
chr11	125439103	125440137
chr11	125462151	125462969
chr11	125495264	125496214
chr11	125593883	125594267
chr11	125756968	125758121
chr11	125772709	125773227
chr11	125811930	125812176
chr11	125851989	125852232
chr11	125932533	125933278
chr11	126058380	126059306
chr11	126081273	126081939
chr11	126138611	126139251
chr11	126152757	126153606
chr11	126154718	126154985
chr11	126173707	126174326
chr11	126181391	126182170
chr11	126188376	126188864
chr11	126225017	126225895
chr11	126290423	126290608
chr11	126335646	126335846
chr11	126350555	126350858
chr11	126525007	126525520
chr11	126570733	126571305
chr11	126602962	126603328
chr11	126732634	126733061
chr11	126787472	126787898
chr11	126789191	126789388
chr11	126860214	126860508
chr11	126873220	126873595
chr11	126944017	126944659
chr11	127215697	127215959
chr11	127569807	127570049
chr11	127667828	127668114
chr11	127713807	127714113
chr11	128027666	128028035
chr11	128160044	128160626
chr11	128169250	128169438
chr11	128172470	128172980
chr11	128182142	128182462
chr11	128188800	128189245
chr11	128212832	128213228
chr11	128268660	128269276
chr11	128282953	128283526
chr11	128339131	128339423
chr11	128341239	128341430
chr11	128342077	128342538
chr11	128352549	128353673
chr11	128366746	128367516
chr11	128392052	128392889
chr11	128421627	128422213
chr11	128422791	128423216
chr11	128480800	128481508
chr11	128494192	128494666
chr11	128500407	128500849
chr11	128556912	128557293
chr11	128563799	128564145
chr11	128565716	128565979
chr11	128590450	128590856
chr11	128595580	128596146
chr11	128601009	128601240
chr11	128602348	128602737
chr11	128604392	128604588
chr11	128605984	128606318
chr11	128627240	128628339
chr11	128646214	128646549
chr11	128666238	128666562
chr11	128700357	128700567
chr11	128700976	128701497
chr11	128711361	128711855
chr11	128718697	128718974
chr11	128763769	128764036
chr11	128775250	128776025
chr11	128798425	128798692
chr11	129108289	129108520
chr11	129149173	129149835
chr11	129201849	129202119
chr11	129234108	129234501
chr11	129245650	129246238
chr11	129288019	129288224
chr11	129388212	129388451
chr11	129565372	129566204
chr11	129620632	129620980
chr11	129716942	129717189
chr11	129764752	129765780
chr11	129872164	129873622
chr11	129893037	129893483
chr11	129939181	129940576
chr11	129988121	129988375
chr11	129988803	129989191
chr11	130051467	130051784
chr11	130083101	130083392
chr11	130139307	130139672
chr11	130184071	130185306
chr11	130304377	130304985
chr11	130506890	130507407
chr11	130636053	130636962
chr11	130701525	130701821
chr11	130724374	130724622
chr11	130764396	130764709
chr11	130786016	130786674
chr11	131056560	131057116
chr11	131248994	131249363
chr11	131514053	131514269
chr11	131528886	131529090
chr11	131538822	131539139
chr11	131557969	131558160
chr11	131564833	131565061
chr11	131737492	131737820
chr11	131762865	131763476
chr11	131793934	131794239
chr11	131808284	131808569
chr11	131894567	131894911
chr11	131907763	131907974
chr11	131925186	131925437
chr11	131963607	131964249
chr11	132027992	132028452
chr11	132066436	132066622
chr11	132207882	132208211
chr11	132213275	132213642
chr11	132227582	132228626
chr11	132271989	132272234
chr11	132278538	132279104
chr11	132589135	132589352
chr11	132918131	132918358
chr11	132952741	132953136
chr11	133004385	133004744
chr11	133044956	133045230
chr11	133085595	133085985
chr11	133138954	133139566
chr11	133375813	133376302
chr11	133406134	133406360
chr11	133415074	133415384
chr11	133580474	133580670
chr11	133767986	133768168
chr11	133797612	133797820
chr11	133826681	133827225
chr11	133846952	133847504
chr11	133938770	133938990
chr11	133942836	133943018
chr11	134093652	134094791
chr11	134098616	134098815
chr11	134122924	134123698
chr11	134145496	134146431
chr11	134220240	134220598
chr11	134230029	134230365
chr11	134597939	134598248
chr11	134738443	134738822
chr12	83451	83775
chr12	215072	215573
chr12	220961	221196
chr12	329132	329328
chr12	498321	498861
chr12	510584	510891
chr12	685355	685559
chr12	719405	719813
chr12	751822	752345
chr12	783550	783876
chr12	828875	829172
chr12	860388	860629
chr12	861308	862133
chr12	904274	904750
chr12	932398	932725
chr12	1058584	1059387
chr12	1067996	1068201
chr12	1100100	1100579
chr12	1107405	1107584
chr12	1314018	1314207
chr12	1532091	1532439
chr12	1642566	1643422
chr12	1663641	1664157
chr12	1701943	1702149
chr12	1703299	1704095
chr12	1715107	1715524
chr12	1725774	1726048
chr12	1771154	1771376
chr12	1799861	1800663
chr12	1905321	1905807
chr12	2113319	2113844
chr12	2144040	2144535
chr12	2261478	2261660
chr12	2358140	2358566
chr12	2394086	2394369
chr12	2487894	2488096
chr12	2904909	2905330
chr12	2921661	2922193
chr12	2986092	2986883
chr12	2999713	3000119
chr12	3186236	3186588
chr12	3422920	3423100
chr12	3861522	3861806
chr12	3862054	3862405
chr12	3936688	3936908
chr12	3982242	3982884
chr12	4216631	4216830
chr12	4227959	4228697
chr12	4245168	4245627
chr12	4252072	4252373
chr12	4257618	4257930
chr12	4262568	4263014
chr12	4324334	4325231
chr12	4370924	4371531
chr12	4381109	4381835
chr12	4386127	4386313
chr12	4429888	4430655
chr12	4605561	4605842
chr12	4616105	4616302
chr12	4647590	4648239
chr12	4713930	4714325
chr12	4758205	4758488
chr12	4938586	4938911
chr12	4966819	4967118
chr12	5052419	5053255
chr12	5088814	5089127
chr12	5143757	5144029
chr12	5158418	5158786
chr12	5550768	5550977
chr12	5854407	5854681
chr12	6149103	6149374
chr12	6276812	6277275
chr12	6387745	6388137
chr12	6421956	6422381
chr12	6432549	6432823
chr12	6450671	6451075
chr12	6532838	6533110
chr12	6536180	6536805
chr12	6543475	6543654
chr12	6553985	6554224
chr12	6555614	6556144
chr12	6560780	6561537
chr12	6570921	6571333
chr12	6579645	6580329
chr12	6602380	6603315
chr12	6643160	6643829
chr12	6665039	6665563
chr12	6677317	6677733
chr12	6772036	6772634
chr12	6797899	6798962
chr12	6832956	6833523
chr12	6854718	6855017
chr12	6862066	6863007
chr12	6873473	6873677
chr12	6875604	6875857
chr12	6949094	6949308
chr12	6960495	6961838
chr12	6976505	6976731
chr12	6982446	6982828
chr12	7000138	7000620
chr12	7013868	7014124
chr12	7023689	7023977
chr12	7046805	7047353
chr12	7053006	7053543
chr12	7053776	7054027
chr12	7062720	7063293
chr12	7068311	7068537
chr12	7079779	7080079
chr12	7125506	7126337
chr12	7260720	7261333
chr12	7342093	7342995
chr12	7435508	7435706
chr12	7521907	7522430
chr12	7613225	7613830
chr12	7792714	7793048
chr12	8012630	8012939
chr12	8085899	8086248
chr12	8113184	8113465
chr12	8123122	8123659
chr12	8147776	8148134
chr12	8178980	8179869
chr12	8184993	8185655
chr12	8234423	8235111
chr12	8332767	8333083
chr12	8379724	8380325
chr12	8395472	8396294
chr12	8472883	8473247
chr12	8645777	8645978
chr12	8763704	8764080
chr12	8771768	8771958
chr12	8782086	8782560
chr12	8797253	8797961
chr12	8801221	8801521
chr12	8828364	8828812
chr12	8834553	8834823
chr12	8850019	8850682
chr12	9066839	9067827
chr12	9102043	9102759
chr12	9149367	9150047
chr12	9436020	9436885
chr12	9517049	9517676
chr12	9600454	9601117
chr12	9800572	9801119
chr12	9803308	9803614
chr12	9822120	9822405
chr12	9865715	9866105
chr12	9911272	9911633
chr12	9917370	9917898
chr12	9950516	9950847
chr12	9966667	9967218
chr12	10101132	10101729
chr12	10113611	10113950
chr12	10282704	10282944
chr12	10305917	10306241
chr12	10348941	10349120
chr12	10364942	10365245
chr12	10365490	10365715
chr12	10366162	10366399
chr12	10516835	10517728
chr12	10544970	10545485
chr12	10548055	10548413
chr12	10563923	10564230
chr12	10570365	10570579
chr12	10693373	10693786
chr12	10710453	10710646
chr12	10765958	10766522
chr12	10853994	10854228
chr12	10874605	10874899
chr12	10875152	10876044
chr12	11323556	11324336
chr12	11651057	11651238
chr12	11698497	11699247
chr12	11706952	11707243
chr12	11718210	11718508
chr12	11721825	11722212
chr12	11731396	11731855
chr12	11802505	11803258
chr12	11806251	11806647
chr12	11883589	11883942
chr12	11903111	11903578
chr12	11918799	11919269
chr12	11925009	11925189
chr12	11933636	11933971
chr12	11965690	11966006
chr12	11989248	11989793
chr12	12111299	12111554
chr12	12122504	12122707
chr12	12134045	12134598
chr12	12162056	12162334
chr12	12163185	12163655
chr12	12164497	12164678
chr12	12177866	12178425
chr12	12189530	12189928
chr12	12224075	12224367
chr12	12325152	12325352
chr12	12377437	12377645
chr12	12419756	12420293
chr12	12509864	12510347
chr12	12627678	12628441
chr12	12635790	12636187
chr12	12713839	12714024
chr12	12715559	12716045
chr12	12735450	12736238
chr12	12764522	12765202
chr12	12798627	12799130
chr12	12826292	12826516
chr12	12846106	12846327
chr12	12849078	12849261
chr12	12849527	12850069
chr12	12857040	12857306
chr12	12869957	12870440
chr12	12878009	12878920
chr12	12889700	12890238
chr12	12939871	12940247
chr12	12956108	12956416
chr12	12960930	12961402
chr12	12966089	12966347
chr12	13052478	13052899
chr12	13153165	13153726
chr12	13197240	13197664
chr12	13254036	13254551
chr12	13326523	13326837
chr12	13625727	13626129
chr12	13689433	13689699
chr12	13690639	13690825
chr12	13745064	13745720
chr12	13784860	13785267
chr12	14094762	14094951
chr12	14264055	14264676
chr12	14291543	14291764
chr12	14309982	14310561
chr12	14338565	14339005
chr12	14374027	14374329
chr12	14392565	14393445
chr12	14436854	14437507
chr12	14518381	14519000
chr12	14537890	14538514
chr12	14547469	14548179
chr12	14549098	14549300
chr12	14720455	14720787
chr12	14730345	14730527
chr12	14766625	14767160
chr12	14774773	14775085
chr12	14922867	14923384
chr12	14923792	14924094
chr12	14926718	14927504
chr12	14956150	14956910
chr12	15004257	15004609
chr12	15037431	15037829
chr12	15101785	15102166
chr12	15109150	15109659
