chr3	42289224	42289458
chr3	42485473	42485781
chr3	42531542	42532090
chr3	42543770	42544146
chr3	42623228	42623965
chr3	42631929	42632455
chr3	42641765	42642759
chr3	42679646	42679972
chr3	42695911	42696186
chr3	42814341	42814875
chr3	42845682	42846351
chr3	42881341	42881670
chr3	42922491	42922789
chr3	43147442	43147666
chr3	43222731	43222966
chr3	43327685	43328291
chr3	43338137	43338384
chr3	43663278	43664010
chr3	43731942	43732733
chr3	43897264	43897583
chr3	43935613	43935994
chr3	43949052	43949260
chr3	44087415	44087811
chr3	44099999	44100366
chr3	44146529	44146741
chr3	44379566	44380440
chr3	44471789	44471984
chr3	44481189	44481515
chr3	44518868	44519266
chr3	44551931	44552195
chr3	44596576	44597081
chr3	44626283	44626726
chr3	44666285	44666842
chr3	44690112	44690395
chr3	44770961	44771162
chr3	44802911	44803470
chr3	44902991	44903772
chr3	45016890	45017082
chr3	45017639	45018100
chr3	45079272	45079467
chr3	45082422	45082622
chr3	45429729	45430310
chr3	45504169	45504410
chr3	45635271	45635827
chr3	45654446	45654904
chr3	45699443	45699628
chr3	45730343	45731162
chr3	45883582	45883914
chr3	45906437	45906936
chr3	45911752	45911951
chr3	45957194	45957648
chr3	45980286	45980529
chr3	46037158	46037401
chr3	46100812	46101009
chr3	46106809	46107148
chr3	46136887	46137099
chr3	46152366	46152935
chr3	46228355	46229014
chr3	46318162	46318452
chr3	46340786	46341254
chr3	46391443	46391656
chr3	46401477	46401852
chr3	46410032	46410335
chr3	46411177	46411576
chr3	46530289	46530514
chr3	46580330	46580942
chr3	46671597	46671801
chr3	46853696	46853890
chr3	46887218	46887782
chr3	46924848	46925057
chr3	46968433	46968990
chr3	46994865	46995111
chr3	47017959	47018496
chr3	47021063	47021591
chr3	47029316	47029640
chr3	47050808	47051063
chr3	47182562	47182916
chr3	47205474	47205975
chr3	47217182	47217708
chr3	47324041	47324705
chr3	47388790	47389055
chr3	47422232	47423041
chr3	47517034	47517874
chr3	47554833	47555371
chr3	47823213	47823895
chr3	47830497	47830864
chr3	47844527	47844859
chr3	48130306	48130881
chr3	48153900	48154314
chr3	48229852	48230267
chr3	48264331	48264511
chr3	48274294	48274489
chr3	48282464	48283174
chr3	48342574	48343176
chr3	48470727	48471278
chr3	48481455	48481894
chr3	48487870	48488388
chr3	48507517	48507877
chr3	48514312	48514912
chr3	48520599	48520828
chr3	48594258	48594863
chr3	48646810	48647214
chr3	48672800	48673359
chr3	48693729	48693964
chr3	48701239	48701698
chr3	48723068	48723647
chr3	48754624	48754872
chr3	48884754	48885684
chr3	48936018	48936490
chr3	48955756	48956648
chr3	49027359	49027607
chr3	49044613	49045492
chr3	49058757	49059529
chr3	49066788	49066996
chr3	49131271	49132101
chr3	49141972	49142483
chr3	49208596	49208914
chr3	49314424	49314669
chr3	49377253	49377763
chr3	49382606	49383026
chr3	49395417	49396142
chr3	49449195	49450034
chr3	49466571	49467235
chr3	49507394	49508121
chr3	49514052	49514290
chr3	49577026	49577757
chr3	49591715	49592138
chr3	49711067	49712060
chr3	49726870	49727128
chr3	49756872	49757230
chr3	49761234	49761820
chr3	49823562	49824210
chr3	49840202	49840697
chr3	49893903	49894197
chr3	49941325	49941526
chr3	49966904	49967387
chr3	49977323	49978021
chr3	49984250	49984486
chr3	50126057	50126574
chr3	50192393	50192635
chr3	50264474	50265260
chr3	50273238	50273626
chr3	50283326	50283883
chr3	50297321	50297823
chr3	50310366	50310709
chr3	50329778	50330099
chr3	50336302	50337127
chr3	50358460	50359496
chr3	50365584	50365773
chr3	50374553	50375396
chr3	50388122	50388655
chr3	50396748	50397202
chr3	50402499	50402920
chr3	50604933	50605335
chr3	50606489	50606944
chr3	50627915	50628551
chr3	50649000	50649563
chr3	50654176	50654664
chr3	50911259	50911449
chr3	51008826	51009115
chr3	51422091	51422890
chr3	51428382	51428781
chr3	51533331	51534413
chr3	51572665	51572883
chr3	51704998	51705789
chr3	51720592	51720808
chr3	51975886	51976402
chr3	52001663	52001920
chr3	52017090	52017484
chr3	52029587	52030049
chr3	52035643	52035875
chr3	52091075	52091640
chr3	52188425	52189048
chr3	52231794	52232369
chr3	52254581	52254832
chr3	52259734	52259937
chr3	52273101	52273642
chr3	52278336	52278708
chr3	52287315	52287678
chr3	52312139	52312780
chr3	52321668	52322168
chr3	52347643	52348050
chr3	52443953	52444858
chr3	52489413	52489619
chr3	52570314	52571077
chr3	52704801	52705217
chr3	52719419	52720139
chr3	52739743	52740410
chr3	52804641	52805304
chr3	52931342	52931724
chr3	53017452	53017755
chr3	53079747	53080541
chr3	53106760	53107068
chr3	53136795	53137126
chr3	53164264	53164761
chr3	53194688	53195202
chr3	53208488	53208822
chr3	53214661	53215285
chr3	53230993	53231301
chr3	53289640	53290302
chr3	53381336	53381842
chr3	53441120	53441398
chr3	53588508	53589476
chr3	53684511	53684992
chr3	53782826	53783109
chr3	53807888	53808285
chr3	53880330	53880510
chr3	53915884	53916348
chr3	53925010	53925259
chr3	53925637	53926219
chr3	55194285	55194726
chr3	55641949	55642328
chr3	55654408	55654661
chr3	55674453	55674662
chr3	55688188	55688661
chr3	55709517	55709872
chr3	55721497	55721783
chr3	55762798	55763062
chr3	56481099	56481348
chr3	56528831	56529092
chr3	56591027	56591785
chr3	56716300	56717411
chr3	56759362	56759580
chr3	56817695	56818269
chr3	56835695	56836357
chr3	56898091	56898470
chr3	56927789	56928079
chr3	56936556	56936880
chr3	56950064	56950556
chr3	56951819	56952213
chr3	56993896	56994263
chr3	57102434	57103011
chr3	57113331	57113560
chr3	57193544	57193793
chr3	57204160	57204517
chr3	57261428	57262028
chr3	57541542	57542415
chr3	57583038	57583612
chr3	57657109	57657457
chr3	57678204	57678919
chr3	57741592	57742221
chr3	57969591	57969959
chr3	57984747	57984983
chr3	57993984	57994363
chr3	58020658	58021144
chr3	58027619	58028001
chr3	58071035	58071324
chr3	58097546	58097770
chr3	58101878	58102286
chr3	58163360	58163643
chr3	58182230	58182491
chr3	58200448	58201126
chr3	58222975	58223557
chr3	58291669	58292425
chr3	58318448	58318823
chr3	58335599	58336130
chr3	58419159	58419895
chr3	58477457	58478045
chr3	58860123	58860713
chr3	58885288	58885667
chr3	58938383	58938593
chr3	58980627	58980819
chr3	59035527	59036017
chr3	59221377	59221597
chr3	59232452	59233264
chr3	59247812	59248117
chr3	59299349	59299531
chr3	59325778	59326036
chr3	59360577	59360943
chr3	59367066	59367471
chr3	59374387	59374822
chr3	59392677	59392893
chr3	59430086	59430459
chr3	59436874	59437437
chr3	59466315	59466666
chr3	59500798	59500987
chr3	59526476	59526745
chr3	59552250	59552718
chr3	59717571	59718117
chr3	59758608	59758835
chr3	59769389	59769721
chr3	59825494	59825853
chr3	59920465	59921075
chr3	59964889	59965198
chr3	59996566	59996849
chr3	60178193	60178496
chr3	60522239	60522462
chr3	60541527	60541920
chr3	60643745	60644118
chr3	61159066	61159521
chr3	61223620	61223939
chr3	61235718	61235955
chr3	61236917	61237307
chr3	61344103	61344424
chr3	61400078	61400357
chr3	61406162	61406345
chr3	61507014	61507192
chr3	61547089	61547492
chr3	61622948	61623584
chr3	61709758	61710200
chr3	61863049	61863252
chr3	61880661	61881160
chr3	62432275	62432549
chr3	62651635	62651926
chr3	62803934	62804326
chr3	62821235	62821565
chr3	63053862	63054045
chr3	63214312	63214585
chr3	63410154	63410424
chr3	63456592	63456779
chr3	63524762	63525005
chr3	63543639	63543847
chr3	63849050	63850219
chr3	63897457	63898414
chr3	63907633	63908150
chr3	63913314	63913755
chr3	63919204	63919435
chr3	63923460	63923939
chr3	63953489	63954286
chr3	64008901	64009412
chr3	64016283	64016625
chr3	64162343	64162777
chr3	64211025	64211584
chr3	64470028	64470529
chr3	64519412	64519741
chr3	65658705	65658953
chr3	65664101	65664322
chr3	65829548	65829734
chr3	65834100	65834506
chr3	65949581	65950253
chr3	66024197	66024762
chr3	66092672	66092917
chr3	66271110	66271833
chr3	66317504	66317693
chr3	66337598	66337909
chr3	66352780	66353041
chr3	66436633	66437533
chr3	66444525	66444792
chr3	66490237	66490698
chr3	66500052	66500258
chr3	66519713	66520025
chr3	66522815	66523256
chr3	66531274	66531841
chr3	66550886	66551908
chr3	66633092	66633355
chr3	66907052	66907236
chr3	67022342	67022897
chr3	67040406	67041080
chr3	67048400	67049021
chr3	67050540	67050745
chr3	67068737	67069439
chr3	67081026	67081395
chr3	67098502	67099396
chr3	67164179	67164496
chr3	67379863	67380192
chr3	67399998	67400515
chr3	67427515	67427695
chr3	67527527	67528024
chr3	67704659	67705198
chr3	67706050	67706409
chr3	67729148	67729369
chr3	67735852	67736411
chr3	68452849	68453141
chr3	68472474	68472697
chr3	68923930	68924138
chr3	69062165	69063239
chr3	69100654	69100859
chr3	69101058	69101818
chr3	69107393	69107953
chr3	69132019	69132256
chr3	69133826	69134137
