chr22	34000000	34010000	4.03	chr22	34000000	36000000	flank_left_wide	10000
chr22	34010000	34020000	4.14	chr22	34000000	36000000	flank_left_wide	10000
chr22	34020000	34030000	3.65	chr22	34000000	36000000	flank_left_wide	10000
chr22	34030000	34040000	4.77	chr22	34000000	36000000	flank_left_wide	10000
chr22	34040000	34050000	3.96	chr22	34000000	36000000	flank_left_wide	10000
chr22	34050000	34060000	4.04	chr22	34000000	36000000	flank_left_wide	10000
chr22	34060000	34070000	3.73	chr22	34000000	36000000	flank_left_wide	10000
chr22	34070000	34080000	4.07	chr22	34000000	36000000	flank_left_wide	10000
chr22	34080000	34090000	3.66	chr22	34000000	36000000	flank_left_wide	10000
chr22	34090000	34100000	4.41	chr22	34000000	36000000	flank_left_wide	10000
chr22	34100000	34110000	3.93	chr22	34000000	36000000	flank_left_wide	10000
chr22	34110000	34120000	4.09	chr22	34000000	36000000	flank_left_wide	10000
chr22	34120000	34130000	4.47	chr22	34000000	36000000	flank_left_wide	10000
chr22	34130000	34140000	3.85	chr22	34000000	36000000	flank_left_wide	10000
chr22	34140000	34150000	4.39	chr22	34000000	36000000	flank_left_wide	10000
chr22	34150000	34160000	3.90	chr22	34000000	36000000	flank_left_wide	10000
chr22	34160000	34170000	4.20	chr22	34000000	36000000	flank_left_wide	10000
chr22	34170000	34180000	4.12	chr22	34000000	36000000	flank_left_wide	10000
chr22	34180000	34190000	3.57	chr22	34000000	36000000	flank_left_wide	10000
chr22	34190000	34200000	4.46	chr22	34000000	36000000	flank_left_wide	10000
chr22	34200000	34210000	4.41	chr22	34000000	36000000	flank_left_wide	10000
chr22	34210000	34220000	4.53	chr22	34000000	36000000	flank_left_wide	10000
chr22	34220000	34230000	4.52	chr22	34000000	36000000	flank_left_wide	10000
chr22	34230000	34240000	4.89	chr22	34000000	36000000	flank_left_wide	10000
chr22	34240000	34250000	4.65	chr22	34000000	36000000	flank_left_wide	10000
chr22	34250000	34260000	4.11	chr22	34000000	36000000	flank_left_wide	10000
chr22	34260000	34270000	4.59	chr22	34000000	36000000	flank_left_wide	10000
chr22	34270000	34280000	4.22	chr22	34000000	36000000	flank_left_wide	10000
chr22	34280000	34290000	3.97	chr22	34000000	36000000	flank_left_wide	10000
chr22	34290000	34300000	4.32	chr22	34000000	36000000	flank_left_wide	10000
chr22	34300000	34310000	4.39	chr22	34000000	36000000	flank_left_wide	10000
chr22	34310000	34320000	3.72	chr22	34000000	36000000	flank_left_wide	10000
chr22	34320000	34330000	3.67	chr22	34000000	36000000	flank_left_wide	10000
chr22	34330000	34340000	3.94	chr22	34000000	36000000	flank_left_wide	10000
chr22	34340000	34350000	4.14	chr22	34000000	36000000	flank_left_wide	10000
chr22	34350000	34360000	4.36	chr22	34000000	36000000	flank_left_wide	10000
chr22	34360000	34370000	3.95	chr22	34000000	36000000	flank_left_wide	10000
chr22	34370000	34380000	4.14	chr22	34000000	36000000	flank_left_wide	10000
chr22	34380000	34390000	4.54	chr22	34000000	36000000	flank_left_wide	10000
chr22	34390000	34400000	3.69	chr22	34000000	36000000	flank_left_wide	10000
chr22	34400000	34410000	4.07	chr22	34000000	36000000	flank_left_wide	10000
chr22	34410000	34420000	3.83	chr22	34000000	36000000	flank_left_wide	10000
chr22	34420000	34430000	3.96	chr22	34000000	36000000	flank_left_wide	10000
chr22	34430000	34440000	4.42	chr22	34000000	36000000	flank_left_wide	10000
