Scaffold L50	2369
Scaffold N50	258
Scaffold L90	6519
Scaffold N90	178
Scaffold len_max	3645
Scaffold len_min	146
Scaffold len_mean	277
Scaffold len_median	215
Scaffold len_std	214
Scaffold num_A	552467
Scaffold num_T	578570
Scaffold num_C	511856
Scaffold num_G	511918
Scaffold num_N	0
Scaffold num_bp	2154811
Scaffold num_bp_not_N	2154811
Scaffold num_seq	7758
Scaffold GC content overall	47.51
Contig L50	2369
Contig N50	258
Contig L90	6519
Contig N90	178
Contig len_max	3645
Contig len_min	146
Contig len_mean	277
Contig len_median	215
Contig len_std	214
Contig num_bp	2154811
Contig num_seq	7758
Number of gaps	0
