Scaffold L50	49
Scaffold N50	1497
Scaffold L90	112
Scaffold N90	1056
Scaffold len_max	3645
Scaffold len_min	1002
Scaffold len_mean	1519
Scaffold len_median	1350
Scaffold len_std	526
Scaffold num_A	49148
Scaffold num_T	50489
Scaffold num_C	50055
Scaffold num_G	49356
Scaffold num_N	0
Scaffold num_bp	199048
Scaffold num_bp_not_N	199048
Scaffold num_seq	131
Scaffold GC content overall	49.94
Contig L50	49
Contig N50	1497
Contig L90	112
Contig N90	1056
Contig len_max	3645
Contig len_min	1002
Contig len_mean	1519
Contig len_median	1350
Contig len_std	526
Contig num_bp	199048
Contig num_seq	131
Number of gaps	0
