chr4	101574600	101575135	1	535	535	1.0000000
chr4	101585206	101585266	1	60	60	1.0000000
chr4	101590463	101590793	1	330	330	1.0000000
chr4	101592756	101592880	1	124	124	1.0000000
chr4	101602707	101602913	1	206	206	1.0000000
chr4	101607483	101607626	1	143	143	1.0000000
chr4	101609257	101609402	1	145	145	1.0000000
chr4	101622057	101622348	1	291	291	1.0000000
chr4	101622500	101622618	1	118	118	1.0000000
chr4	101625243	101625443	1	200	200	1.0000000
chr4	101628493	101628642	1	149	149	1.0000000
chr4	101630032	101630192	1	160	160	1.0000000
chr4	101631397	101631480	1	83	83	1.0000000
chr4	101636595	101636790	1	195	195	1.0000000
chr4	101637101	101637318	1	217	217	1.0000000
chr4	101639741	101640092	1	351	351	1.0000000
chr4	101646110	101646161	1	51	51	1.0000000
chr4	101646459	101646555	1	96	96	1.0000000
chr4	101647997	101648103	1	106	106	1.0000000
chr4	101649191	101649455	1	264	264	1.0000000
chr4	101668544	101670864	1	2320	2320	1.0000000
chr4	101671644	101672549	1	905	905	1.0000000
