#!genome-build GRCm39
#!genome-version GRCm39
#!genome-date 2020-06
#!genome-build-accession GCA_000001635.9
#!genebuild-last-updated 2025-11
11	ensembl_havana	gene	57719531	57723644	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
11	ensembl_havana	transcript	57719531	57722973	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	exon	57722070	57722973	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; exon_number "1"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; exon_id "ENSMUSE00000414741"; exon_version "2"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	CDS	57722070	57722612	.	-	0	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; exon_number "1"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; protein_id "ENSMUSP00000046999"; protein_version "3"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	start_codon	57722610	57722612	.	-	0	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; exon_number "1"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	exon	57719531	57720532	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; exon_number "2"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; exon_id "ENSMUSE00002196207"; exon_version "1"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	CDS	57720428	57720532	.	-	0	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; exon_number "2"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; protein_id "ENSMUSP00000046999"; protein_version "3"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	stop_codon	57720425	57720427	.	-	0	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; exon_number "2"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	five_prime_utr	57722613	57722973	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	ensembl_havana	three_prime_utr	57719531	57720424	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000036917"; transcript_version "4"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-201"; transcript_source "ensembl_havana"; transcript_biotype "protein_coding"; tag "CCDS"; ccds_id "CCDS24721"; tag "gencode_basic"; tag "gencode_primary"; tag "Ensembl_canonical"; transcript_support_level "1 (assigned to previous version 2)";
11	havana	transcript	57722520	57723644	.	-	.	gene_id "ENSMUSG00000037335"; gene_version "14"; transcript_id "ENSMUST00000108845"; transcript_version "3"; gene_name "Hand1"; gene_source "ensembl_havana"; gene_biotype "protein_coding"; transcript_name "Hand1-202"; transcript_source "havana"; transcript_biotype "protein_coding"; tag "cds_end_NF"; tag "mRNA_end_NF"; transcript_support_level "5 (assigned to previous version 2)";
