##gff-version 3
#!genome-build GRCm39
#!genome-version GRCm39
#!genome-date 2020-06
#!genome-build-accession GCA_000001635.9
#!genebuild-last-updated 2025-11
11	ensembl_havana	gene	57719531	57723644	.	-	.	ID=ENSMUSG00000037335;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14
11	ensembl_havana	transcript	57719531	57722973	.	-	.	ID=ENSMUST00000036917;Parent=ENSMUSG00000037335;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	exon	57719531	57720532	.	-	.	ID=ENSMUSE00002196207;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_id=ENSMUSE00002196207;exon_number=2;exon_version=1;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	exon	57722070	57722973	.	-	.	ID=ENSMUSE00000414741;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_id=ENSMUSE00000414741;exon_number=1;exon_version=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	CDS	57720425	57720532	.	-	0	ID=nbis-cds-2;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000046999;protein_version=3;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	CDS	57722070	57722612	.	-	0	ID=nbis-cds-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_number=1;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000046999;protein_version=3;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	five_prime_cis_splice_site	57722068	57722069	.	-	.	ID=splice5_added-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_number=1;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000046999;protein_version=3;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	five_prime_utr	57722613	57722973	.	-	.	ID=nbis-five_prime_utr-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	start_codon	57722610	57722612	.	-	0	ID=nbis-start_codon-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_number=1;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	stop_codon	57720425	57720427	.	-	0	ID=nbis-stop_codon-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
