chr22	19000000	19010000	2.76
chr22	19010000	19020000	1.97
chr22	19020000	19030000	2.38
chr22	19030000	19040000	2.22
chr22	19040000	19050000	3.29
chr22	19050000	19060000	2.76
chr22	19060000	19070000	2.64
chr22	19070000	19080000	3.01
chr22	19080000	19090000	2.90
chr22	19090000	19100000	3.60
chr22	19100000	19110000	2.73
chr22	19110000	19120000	2.38
chr22	19120000	19130000	2.76
chr22	19130000	19140000	3.37
chr22	19140000	19150000	2.78
chr22	19150000	19160000	2.73
chr22	19160000	19170000	2.87
chr22	19170000	19180000	2.64
chr22	19180000	19190000	2.71
chr22	19190000	19200000	2.25
chr22	19200000	19210000	3.08
chr22	19210000	19220000	2.62
chr22	19220000	19230000	2.57
chr22	19230000	19240000	2.64
chr22	19240000	19250000	2.34
chr22	19250000	19260000	2.94
chr22	19260000	19270000	2.71
chr22	19270000	19280000	3.12
chr22	19280000	19290000	2.83
chr22	19290000	19300000	2.38
chr22	19300000	19310000	2.96
chr22	19310000	19320000	3.21
chr22	19320000	19330000	3.32
chr22	19330000	19340000	3.15
chr22	19340000	19350000	2.58
chr22	19350000	19360000	2.73
chr22	19360000	19370000	2.54
chr22	19370000	19380000	2.46
chr22	19380000	19390000	2.72
chr22	19390000	19400000	2.84
chr22	19400000	19410000	2.73
chr22	19410000	19420000	2.73
chr22	19420000	19430000	2.96
chr22	19430000	19440000	2.71
chr22	19440000	19450000	2.76
chr22	19450000	19460000	2.69
chr22	19460000	19470000	2.98
chr22	19470000	19480000	2.69
chr22	19480000	19490000	3.74
chr22	19490000	19500000	2.50
chr22	19500000	19510000	3.20
chr22	19510000	19520000	2.57
chr22	19520000	19530000	3.34
chr22	19530000	19540000	2.50
chr22	19540000	19550000	2.64
chr22	19550000	19560000	2.91
chr22	19560000	19570000	2.75
chr22	19570000	19580000	3.28
chr22	19580000	19590000	2.98
chr22	19590000	19600000	3.12
chr22	19600000	19610000	2.53
chr22	19610000	19620000	2.68
chr22	19620000	19630000	2.43
chr22	19630000	19640000	2.80
chr22	19640000	19650000	2.33
chr22	19650000	19660000	2.60
chr22	19660000	19670000	2.93
chr22	19670000	19680000	2.60
chr22	19680000	19690000	2.98
chr22	19690000	19700000	2.17
chr22	19700000	19710000	2.59
chr22	19710000	19720000	2.13
chr22	19720000	19730000	3.01
chr22	19730000	19740000	2.51
chr22	19740000	19750000	2.52
chr22	19750000	19760000	2.68
chr22	19760000	19770000	2.87
chr22	19770000	19780000	3.12
chr22	19780000	19790000	2.48
chr22	19790000	19800000	2.60
chr22	19800000	19810000	2.99
chr22	19810000	19820000	2.79
chr22	19820000	19830000	2.88
chr22	19830000	19840000	3.03
chr22	19840000	19850000	3.02
chr22	19850000	19860000	2.71
chr22	19860000	19870000	2.95
chr22	19870000	19880000	2.98
chr22	19880000	19890000	2.74
chr22	19890000	19900000	2.47
chr22	19900000	19910000	2.79
chr22	19910000	19920000	2.67
chr22	19920000	19930000	2.86
chr22	19930000	19940000	2.88
chr22	19940000	19950000	2.70
chr22	19950000	19960000	2.84
chr22	19960000	19970000	2.79
chr22	19970000	19980000	2.50
chr22	19980000	19990000	2.31
chr22	19990000	20000000	2.28
chr22	20000000	20010000	0.00
chr22	20010000	20020000	0.00
chr22	20020000	20030000	0.00
chr22	20030000	20040000	0.00
chr22	20040000	20050000	0.00
chr22	20050000	20060000	0.00
chr22	20060000	20070000	0.00
chr22	20070000	20080000	0.00
chr22	20080000	20090000	0.00
chr22	20090000	20100000	0.00
chr22	20100000	20110000	0.00
chr22	20110000	20120000	0.00
chr22	20120000	20130000	0.00
chr22	20130000	20140000	0.00
chr22	20140000	20150000	0.00
chr22	20150000	20160000	0.00
chr22	20160000	20170000	0.00
chr22	20170000	20180000	0.00
chr22	20180000	20190000	0.00
chr22	20190000	20200000	0.00
chr22	20200000	20210000	0.00
chr22	20210000	20220000	0.00
chr22	20220000	20230000	0.00
chr22	20230000	20240000	0.00
chr22	20240000	20250000	0.00
chr22	20250000	20260000	0.00
chr22	20260000	20270000	0.00
chr22	20270000	20280000	0.00
chr22	20280000	20290000	0.00
chr22	20290000	20300000	0.00
chr22	20300000	20310000	0.00
chr22	20310000	20320000	0.00
chr22	20320000	20330000	0.00
chr22	20330000	20340000	0.00
chr22	20340000	20350000	0.00
chr22	20350000	20360000	0.00
chr22	20360000	20370000	0.00
chr22	20370000	20380000	0.00
chr22	20380000	20390000	0.00
chr22	20390000	20400000	0.00
chr22	20400000	20410000	0.00
chr22	20410000	20420000	0.00
chr22	20420000	20430000	0.00
chr22	20430000	20440000	0.00
chr22	20440000	20450000	0.00
chr22	20450000	20460000	0.00
chr22	20460000	20470000	0.00
chr22	20470000	20480000	0.00
chr22	20480000	20490000	0.00
chr22	20490000	20500000	0.00
chr22	20500000	20510000	0.00
chr22	20510000	20520000	0.00
chr22	20520000	20530000	0.00
chr22	20530000	20540000	0.00
chr22	20540000	20550000	0.00
chr22	20550000	20560000	0.00
chr22	20560000	20570000	0.00
chr22	20570000	20580000	0.00
chr22	20580000	20590000	0.00
chr22	20590000	20600000	0.00
chr22	20600000	20610000	0.00
chr22	20610000	20620000	0.00
chr22	20620000	20630000	0.00
chr22	20630000	20640000	0.00
chr22	20640000	20650000	0.00
chr22	20650000	20660000	0.00
chr22	20660000	20670000	0.00
chr22	20670000	20680000	0.00
chr22	20680000	20690000	0.00
chr22	20690000	20700000	0.00
chr22	20700000	20710000	0.00
chr22	20710000	20720000	0.00
chr22	20720000	20730000	0.00
chr22	20730000	20740000	0.00
chr22	20740000	20750000	0.00
chr22	20750000	20760000	0.00
chr22	20760000	20770000	0.00
chr22	20770000	20780000	0.00
chr22	20780000	20790000	0.00
chr22	20790000	20800000	0.00
chr22	20800000	20810000	0.00
chr22	20810000	20820000	0.00
chr22	20820000	20830000	0.00
chr22	20830000	20840000	0.00
chr22	20840000	20850000	0.00
chr22	20850000	20860000	0.00
chr22	20860000	20870000	0.00
chr22	20870000	20880000	0.00
chr22	20880000	20890000	0.00
chr22	20890000	20900000	0.00
chr22	20900000	20910000	0.00
chr22	20910000	20920000	0.00
chr22	20920000	20930000	0.00
chr22	20930000	20940000	0.00
chr22	20940000	20950000	0.00
chr22	20950000	20960000	0.00
chr22	20960000	20970000	0.00
chr22	20970000	20980000	0.00
chr22	20980000	20990000	0.00
chr22	20990000	21000000	0.00
chr22	21000000	21010000	2.47
chr22	21010000	21020000	2.78
chr22	21020000	21030000	2.73
chr22	21030000	21040000	3.31
chr22	21040000	21050000	2.42
chr22	21050000	21060000	2.90
chr22	21060000	21070000	2.78
chr22	21070000	21080000	2.51
chr22	21080000	21090000	2.90
chr22	21090000	21100000	2.61
chr22	21100000	21110000	2.51
chr22	21110000	21120000	1.06
chr22	21120000	21130000	1.11
chr22	21130000	21140000	0.47
chr22	21140000	21150000	0.50
chr22	21150000	21160000	1.09
chr22	21160000	21170000	0.99
chr22	21170000	21180000	0.45
chr22	21180000	21190000	1.25
chr22	21190000	21200000	0.42
chr22	21200000	21210000	0.51
chr22	21210000	21220000	1.45
chr22	21220000	21230000	0.54
chr22	21230000	21240000	0.55
chr22	21240000	21250000	0.47
chr22	21250000	21260000	0.64
chr22	21260000	21270000	0.35
chr22	21270000	21280000	0.67
chr22	21280000	21290000	1.09
chr22	21290000	21300000	0.64
chr22	21300000	21310000	0.44
chr22	21310000	21320000	0.53
chr22	21320000	21330000	1.31
chr22	21330000	21340000	0.65
chr22	21340000	21350000	0.46
chr22	21350000	21360000	1.28
chr22	21360000	21370000	0.91
chr22	21370000	21380000	1.70
chr22	21380000	21390000	0.37
chr22	21390000	21400000	0.87
chr22	21400000	21410000	0.84
chr22	21410000	21420000	0.36
chr22	21420000	21430000	0.30
chr22	21430000	21440000	0.39
chr22	21440000	21450000	1.71
chr22	21450000	21460000	2.42
chr22	21460000	21470000	1.11
chr22	21470000	21480000	1.44
chr22	21480000	21490000	1.27
chr22	21490000	21500000	0.57
chr22	21500000	21510000	0.23
chr22	21510000	21520000	0.81
chr22	21520000	21530000	0.71
chr22	21530000	21540000	0.36
chr22	21540000	21550000	0.52
chr22	21550000	21560000	1.57
chr22	21560000	21570000	2.43
chr22	21570000	21580000	3.21
chr22	21580000	21590000	2.51
chr22	21590000	21600000	3.08
chr22	21600000	21610000	2.38
chr22	21610000	21620000	3.13
chr22	21620000	21630000	2.53
chr22	21630000	21640000	2.79
chr22	21640000	21650000	3.01
chr22	21650000	21660000	2.61
chr22	21660000	21670000	2.66
chr22	21670000	21680000	2.68
chr22	21680000	21690000	2.73
chr22	21690000	21700000	2.83
chr22	21700000	21710000	3.04
chr22	21710000	21720000	2.26
chr22	21720000	21730000	2.98
chr22	21730000	21740000	2.82
chr22	21740000	21750000	2.74
chr22	21750000	21760000	2.87
chr22	21760000	21770000	2.69
chr22	21770000	21780000	2.46
chr22	21780000	21790000	2.25
chr22	21790000	21800000	2.44
chr22	21800000	21810000	2.72
chr22	21810000	21820000	2.76
chr22	21820000	21830000	2.61
chr22	21830000	21840000	3.10
chr22	21840000	21850000	2.54
chr22	21850000	21860000	3.09
chr22	21860000	21870000	2.46
chr22	21870000	21880000	2.95
chr22	21880000	21890000	2.96
chr22	21890000	21900000	2.83
chr22	21900000	21910000	3.03
chr22	21910000	21920000	3.08
chr22	21920000	21930000	2.72
chr22	21930000	21940000	2.30
chr22	21940000	21950000	2.54
chr22	21950000	21960000	2.12
chr22	21960000	21970000	2.75
chr22	21970000	21980000	2.84
chr22	21980000	21990000	2.87
chr22	21990000	22000000	2.43
chr22	22000000	22010000	2.15
chr22	22010000	22020000	2.37
chr22	22020000	22030000	2.94
chr22	22030000	22040000	2.77
chr22	22040000	22050000	2.92
chr22	22050000	22060000	2.96
chr22	22060000	22070000	2.52
chr22	22070000	22080000	2.16
chr22	22080000	22090000	2.68
chr22	22090000	22100000	2.99
chr22	22100000	22110000	2.78
chr22	22110000	22120000	2.69
chr22	22120000	22130000	2.70
chr22	22130000	22140000	2.84
chr22	22140000	22150000	3.47
chr22	22150000	22160000	3.35
chr22	22160000	22170000	2.53
chr22	22170000	22180000	3.10
chr22	22180000	22190000	2.45
chr22	22190000	22200000	2.99
chr22	22200000	22210000	2.47
chr22	22210000	22220000	2.81
chr22	22220000	22230000	2.02
chr22	22230000	22240000	2.23
chr22	22240000	22250000	2.49
chr22	22250000	22260000	2.37
chr22	22260000	22270000	2.84
chr22	22270000	22280000	2.42
chr22	22280000	22290000	2.51
chr22	22290000	22300000	2.58
chr22	22300000	22310000	2.75
chr22	22310000	22320000	2.55
chr22	22320000	22330000	2.34
chr22	22330000	22340000	2.94
chr22	22340000	22350000	3.10
chr22	22350000	22360000	2.97
chr22	22360000	22370000	2.66
chr22	22370000	22380000	1.19
chr22	22380000	22390000	0.56
chr22	22390000	22400000	0.45
chr22	22400000	22410000	1.33
chr22	22410000	22420000	0.68
chr22	22420000	22430000	0.50
chr22	22430000	22440000	0.35
chr22	22440000	22450000	0.06
chr22	22450000	22460000	0.18
chr22	22460000	22470000	0.08
chr22	22470000	22480000	0.15
chr22	22480000	22490000	0.15
chr22	22490000	22500000	0.00
chr22	22500000	22510000	0.00
chr22	22510000	22520000	0.00
chr22	22520000	22530000	0.00
chr22	22530000	22540000	0.00
chr22	22540000	22550000	0.00
chr22	22550000	22560000	0.00
chr22	22560000	22570000	0.00
chr22	22570000	22580000	0.00
chr22	22580000	22590000	0.00
chr22	22590000	22600000	0.00
chr22	22600000	22610000	0.00
chr22	22610000	22620000	0.00
chr22	22620000	22630000	1.38
chr22	22630000	22640000	2.77
chr22	22640000	22650000	2.68
chr22	22650000	22660000	2.23
chr22	22660000	22670000	2.86
chr22	22670000	22680000	2.38
chr22	22680000	22690000	2.50
chr22	22690000	22700000	3.01
chr22	22700000	22710000	2.87
chr22	22710000	22720000	2.79
chr22	22720000	22730000	2.73
chr22	22730000	22740000	3.22
chr22	22740000	22750000	2.84
chr22	22750000	22760000	2.82
chr22	22760000	22770000	2.87
chr22	22770000	22780000	2.96
chr22	22780000	22790000	2.31
chr22	22790000	22800000	2.39
chr22	22800000	22810000	2.69
chr22	22810000	22820000	2.61
chr22	22820000	22830000	2.63
chr22	22830000	22840000	3.03
chr22	22840000	22850000	2.75
chr22	22850000	22860000	3.03
chr22	22860000	22870000	2.35
chr22	22870000	22880000	2.51
chr22	22880000	22890000	2.89
chr22	22890000	22900000	2.77
chr22	22900000	22910000	2.73
chr22	22910000	22920000	2.42
chr22	22920000	22930000	2.57
chr22	22930000	22940000	3.11
chr22	22940000	22950000	2.44
chr22	22950000	22960000	2.65
chr22	22960000	22970000	2.59
chr22	22970000	22980000	3.09
chr22	22980000	22990000	2.70
chr22	22990000	23000000	3.09
