Scaffold L50	18980
Scaffold N50	468
Scaffold L90	49240
Scaffold N90	243
Scaffold len_max	3131
Scaffold len_min	200
Scaffold len_mean	420
Scaffold len_median	358
Scaffold len_std	216
Scaffold num_A	7809060
Scaffold num_T	7849192
Scaffold num_C	5026087
Scaffold num_G	5032542
Scaffold num_N	37
Scaffold num_bp	25716918
Scaffold num_bp_not_N	25716881
Scaffold num_seq	61223
Scaffold GC content overall	39.11
Contig L50	18980
Contig N50	468
Contig L90	49240
Contig N90	243
Contig len_max	3131
Contig len_min	179
Contig len_mean	420
Contig len_median	358
Contig len_std	216
Contig num_bp	25716881
Contig num_seq	61223
Number of gaps	0
