chr1	19688333	19688334	chr120014826
chr1	19689304	19689305	chr120015797
chr1	20770906	20770907	chr121097399
chr1	20852093	20852094	chr121178586
chr1	26171275	26171276	chr126497766
chr1	26201318	26201319	chr126527809
chr1	31181120	31181121	chr131653967
chr1	31208766	31208767	chr131681613
chr1	65144697	65144698	chr165610380
chr1	65173246	65173247	chr165638929
chr1	89276877	89276878	chr189742560
chr1	89301920	89301921	chr189767603
chr1	101371223	101371224	chr1101836779
chr1	101406166	101406167	chr1101871722
chr1	109511599	109511600	chr1110054221
chr1	109534432	109534433	chr1110077054
chr1	153511727	153511728	chr1153484203
chr1	153610589	153610590	chr1153583065
chr1	158117958	158117959	chr1158087748
chr1	158134605	158134606	chr1158104395
chr1	158527393	158527394	chr1158497183
chr1	158626565	158626566	chr1158596355
chr1	167640236	167640237	chr1167609473
chr1	167688505	167688506	chr1167657742
chr1	203082761	203082762	chr1203051889
chr1	203105673	203105674	chr1203074801
chr1	234315399	234315400	chr1234451145
chr1	234374608	234374609	chr1234510354
chr1	244237692	244237693	chr1244400994
chr1	244317785	244317786	chr1244481087
chr1	246036460	246036461	chr1246199762
chr1	246067852	246067853	chr1246231154
chr10	789226	789227	chr10835166
chr10	810847	810848	chr10856787
chr10	1240764	1240765	chr101282827
chr10	1333174	1333175	chr101375369
chr10	4615654	4615655	chr104657846
chr10	4704152	4704153	chr104746344
chr10	13930302	13930303	chr1013972302
chr10	13936387	13936388	chr1013978387
chr10	14669812	14669813	chr1014711811
chr10	14692390	14692391	chr1014734389
chr10	14696119	14696120	chr1014738118
chr10	14737491	14737492	chr1014779490
chr10	14991505	14991506	chr1015033504
chr10	15022274	15022275	chr1015064273
chr10	27886371	27886372	chr1028175300
chr10	27899713	27899714	chr1028188642
chr10	30374438	30374439	chr1030663367
chr10	30378077	30378078	chr1030667006
chr10	49203108	49203109	chr1050411153
chr10	49300182	49300183	chr1050508227
chr10	46090344	46090345	chr1051505476
chr10	46054915	46054916	chr1051540905
chr10	99955621	99955622	chr10101715378
chr10	100006503	100006504	chr10101766260
chr10	102085570	102085571	chr10103845327
chr10	102123769	102123770	chr10103883526
chr10	117407638	117407639	chr10119167149
chr10	117439671	117439672	chr10119199182
chr10	124446868	124446869	chr10126135437
chr10	124494051	124494052	chr10126182620
chr10	132892678	132892679	chr10134706182
chr10	132913336	132913337	chr10134726840
chr10	132935923	132935924	chr10134749427
chr10	132962015	132962016	chr10134775519
chr10	133253550	133253551	chr10135067054
chr10	133280704	133280705	chr10135094208
chr11	7485628	7485629	chr117506859
chr11	7527191	7527192	chr117548422
chr11	7592330	7592331	chr117613561
chr11	7647795	7647796	chr117669026
chr11	18412172	18412173	chr1118433719
chr11	18499403	18499404	chr1118520950
chr11	33778124	33778125	chr1133799670
chr11	33821295	33821296	chr1133842841
chr11	45858187	45858188	chr1145879738
chr11	45860809	45860810	chr1145882360
chr11	63613169	63613170	chr1163380641
chr11	63629018	63629019	chr1163396490
chr11	68149562	68149563	chr1167917029
chr11	68189041	68189042	chr1167956508
chr11	73969824	73969825	chr1173680869
chr11	73989364	73989365	chr1173700409
chr11	112458769	112458770	chr11112329492
chr11	112525966	112525967	chr11112396689
chr11	118767384	118767385	chr11118638092
chr11	118808594	118808595	chr11118679303
chr11	124330306	124330307	chr11124200202
chr11	124354135	124354136	chr11124224031
chr11	129316202	129316203	chr11129186097
chr11	129344562	129344563	chr11129214457
chr11	131823230	131823231	chr11131693124
chr11	131824981	131824982	chr11131694875
chr11	134247512	134247513	chr11134117406
chr11	134266936	134266937	chr11134136830
chr12	1668967	1668968	chr121778133
chr12	1673877	1673878	chr121783043
chr12	27807500	27807501	chr1227960433
chr12	27841932	27841933	chr1227994865
chr12	31743078	31743079	chr1231896012
chr12	31758291	31758292	chr1231911225
chr12	63884291	63884292	chr1264278071
chr12	63975064	63975065	chr1264368844
chr12	94954454	94954455	chr1295348230
chr12	94975748	94975749	chr1295369524
chr12	116862912	116862913	chr12117300717
chr12	116889048	116889049	chr12117326853
chr13	21326385	21326386	chr1321900524
chr13	21357898	21357899	chr1321932037
chr13	33671491	33671492	chr1334245628
chr13	33676786	33676787	chr1334250923
chr13	33717649	33717650	chr1334291786
chr13	33790337	33790338	chr1334364474
chr13	41512657	41512658	chr1342086793
chr13	41534072	41534073	chr1342108208
chr13	43378127	43378128	chr1343952263
chr13	43428939	43428940	chr1344003075
chr13	45758513	45758514	chr1346332648
chr13	45782199	45782200	chr1346356334
chr13	73242609	73242610	chr1373816746
chr13	73334708	73334709	chr1373908845
chr13	102854878	102854879	chr13103507228
chr13	102886223	102886224	chr13103538573
chr13	109651912	109651913	chr13110304259
chr13	109683285	109683286	chr13110335632
chr13	109712245	109712246	chr13110364592
chr13	109732160	109732161	chr13110384507
chr14	20731094	20731095	chr1421199253
chr14	20747154	20747155	chr1421215313
chr14	20988935	20988936	chr1421457094
chr14	21039437	21039438	chr1421507596
chr14	33989964	33989965	chr1434459170
chr14	34019103	34019104	chr1434488309
chr14	51126474	51126475	chr1451593192
chr14	51139617	51139618	chr1451606335
chr14	58985300	58985301	chr1459452018
chr14	59055621	59055622	chr1459522339
chr14	72719740	72719741	chr1473186448
chr14	72810383	72810384	chr1473277091
chr14	74299189	74299190	chr1474765892
chr14	74370075	74370076	chr1474836778
chr14	76743055	76743056	chr1477209398
chr14	76813228	76813229	chr1477279571
chr14	77921982	77921983	chr1478388325
chr14	78005497	78005498	chr1478471840
chr14	89648638	89648639	chr1490114982
chr14	89687666	89687667	chr1490154010
chr14	92397761	92397762	chr1492864105
chr14	92461066	92461067	chr1492927410
chr14	102527967	102527968	chr14102994304
chr14	102569834	102569835	chr14103036171
chr14	104669155	104669156	chr14105135492
chr14	104694937	104694938	chr14105161274
chr15	30821051	30821052	chr1531113254
chr15	30823505	30823506	chr1531115708
chr15	31208789	31208790	chr1531500992
chr15	31242092	31242093	chr1531534295
chr15	39345642	39345643	chr1539637843
chr15	39353624	39353625	chr1539645825
chr15	50072407	50072408	chr1550364604
chr15	50100623	50100624	chr1550392820
chr15	66832774	66832775	chr1567125112
chr15	66876865	66876866	chr1567169203
chr15	78879196	78879197	chr1579171538
chr15	78961253	78961254	chr1579253595
chr15	85310645	85310646	chr1585853876
chr15	85408533	85408534	chr1585951764
chr15	89026565	89026566	chr1589569796
chr15	89070741	89070742	chr1589613972
chr15	89429222	89429223	chr1589972453
chr15	89454187	89454188	chr1589997418
chr15	91423000	91423001	chr1591966230
chr15	91493722	91493723	chr1592036952
chr15	92734200	92734201	chr1593277430
chr15	92792432	92792433	chr1593335662
chr15	94270113	94270114	chr1594813342
chr15	94325283	94325284	chr1594868512
chr15	98132820	98132821	chr1598676049
chr15	98160405	98160406	chr1598703634
chr16	477484	477485	chr16527484
chr16	535020	535021	chr16585020
chr16	27347029	27347030	chr1627358350
chr16	27410053	27410054	chr1627421374
chr16	50069914	50069915	chr1650103825
chr16	50104188	50104189	chr1650138099
chr16	78034650	78034651	chr1678068547
chr16	78105003	78105004	chr1678138900
chr16	78448202	78448203	chr1678482099
chr16	78478642	78478643	chr1678512539
chr16	78539162	78539163	chr1678573059
chr16	78605478	78605479	chr1678639375
chr16	84301608	84301609	chr1684335214
chr16	84380557	84380558	chr1684414163
chr16	84754250	84754251	chr1684787856
chr16	84806347	84806348	chr1684839953
chr16	85334968	85334969	chr1685368574
chr16	85393781	85393782	chr1685427387
chr16	85687348	85687349	chr1685720954
chr16	85749952	85749953	chr1685783558
chr16	89100729	89100730	chr1689167137
chr16	89125555	89125556	chr1689191963
chr17	191472	191473	chr1741263
chr17	216491	216492	chr1766282
chr17	15874849	15874850	chr1715778163
chr17	15883737	15883738	chr1715787051
chr17	15883737	15883738	chr1715787051
chr17	15975016	15975017	chr1715878330
chr17	32495601	32495602	chr1730822619
chr17	32551825	32551826	chr1730878843
chr17	55576242	55576243	chr1753653603
chr17	55647758	55647759	chr1753725119
chr17	55963007	55963008	chr1754040368
chr17	56002875	56002876	chr1754080236
chr17	59804396	59804397	chr1757881757
chr17	59899296	59899297	chr1757976657
chr17	64001973	64001974	chr1762079333
chr17	64002581	64002582	chr1762079941
chr17	66479322	66479323	chr1764475440
chr17	66483348	66483349	chr1764479466
chr17	68140085	68140086	chr1766136226
chr17	68228108	68228109	chr1766224249
chr17	73591437	73591438	chr1771587576
chr17	73630207	73630208	chr1771626346
chr17	77864604	77864605	chr1775860686
chr17	77889870	77889871	chr1775885952
chr17	80891829	80891830	chr1778865629
chr17	80937295	80937296	chr1778911095
chr17	81600969	81600970	chr1779567995
chr17	81663207	81663208	chr1779630237
chr18	25316858	25316859	chr1822896822
chr18	25360429	25360430	chr1822940393
chr18	47680077	47680078	chr1845206448
chr18	47716787	47716788	chr1845243158
chr18	54389078	54389079	chr1851915448
chr18	54389335	54389336	chr1851915705
chr18	63581405	63581406	chr1861248638
chr18	63586255	63586256	chr1861253489
chr18	70482694	70482695	chr1868149930
chr18	70553471	70553472	chr1868220707
chr18	75235494	75235495	chr1872947449
chr18	75262733	75262734	chr1872974688
chr18	77249678	77249679	chr1874961634
chr18	77338727	77338728	chr1875050683
chr19	797988	797989	chr19797988
chr19	891947	891948	chr19891947
chr19	6997128	6997129	chr196997139
chr19	7004520	7004521	chr197004531
chr19	12691197	12691198	chr1912802011
chr19	12766149	12766150	chr1912876963
chr19	16964226	16964227	chr1917075036
chr19	17009698	17009699	chr1917120508
chr19	35096377	35096378	chr1935587281
chr19	35180076	35180077	chr1935670979
chr19	46214953	46214954	chr1946718210
chr19	46275472	46275473	chr1946778729
chr19	48190843	48190844	chr1948694100
chr19	48253658	48253659	chr1948756915
chr19	48839011	48839012	chr1949342268
chr19	48914848	48914849	chr1949418105
chr19	52647077	52647078	chr1953150330
chr19	52649699	52649700	chr1953152952
chr19	53480193	53480194	chr1953983447
chr19	53482628	53482629	chr1953985882
chr19	53547068	53547069	chr1954050322
chr19	53547068	53547069	chr1954050322
chr19	53547068	53547069	chr1954050322
chr19	53570429	53570430	chr1954073683
chr19	57970091	57970092	chr1958481459
chr19	58002108	58002109	chr1958513476
chr19	58004675	58004676	chr1958516043
chr19	58034064	58034065	chr1958545432
chr2	3483560	3483561	chr23487331
chr2	3483799	3483800	chr23487570
chr2	10790776	10790777	chr210930902
chr2	10828421	10828422	chr210968547
chr2	10881074	10881075	chr211021200
chr2	10965878	10965879	chr211106004
chr2	18077839	18077840	chr218259105
chr2	18128223	18128224	chr218309489
chr2	24873822	24873823	chr225096691
chr2	24943355	24943356	chr225166224
chr2	37754215	37754216	chr237981358
chr2	37833045	37833046	chr238060188
chr2	42082128	42082129	chr242309268
chr2	42110529	42110530	chr242337669
chr2	88170343	88170344	chr288469862
chr2	88232828	88232829	chr288532347
chr2	109558707	109558708	chr2110316284
chr2	119248671	119248672	chr2120006247
chr2	119290960	119290961	chr2120048536
chr2	122975477	122975478	chr2123733053
chr2	123073470	123073471	chr2123831046
chr2	137943249	137943250	chr2138700819
chr2	137952625	137952626	chr2138710195
chr2	155534479	155534480	chr2156390991
chr2	155634364	155634365	chr2156490876
chr2	217056486	217056487	chr2217921209
chr2	217086164	217086165	chr2217950887
chr2	219243700	219243701	chr2220108422
chr2	219312880	219312881	chr2220177602
chr2	231426181	231426182	chr2232290892
chr2	231436981	231436982	chr2232301692
chr2	241666844	241666845	chr2242606259
chr2	241689538	241689539	chr2242628953
chr20	2968545	2968546	chr202949191
chr20	3001103	3001104	chr202981749
chr20	5693299	5693300	chr205673945
chr20	5701340	5701341	chr205681986
chr20	44683718	44683719	chr2043312359
chr20	44748502	44748503	chr2043377143
chr20	45585528	45585529	chr2044214167
chr20	45597388	45597389	chr2044226027
chr20	58542036	58542037	chr2057117092
chr20	58634631	58634632	chr2057209687
chr20	63010495	63010496	chr2061641847
chr20	63061589	63061590	chr2061692941
chr21	13980335	13980336	chr2115352656
chr21	13993343	13993344	chr2115365664
chr21	42804483	42804484	chr2144224593
chr21	42818428	42818429	chr2144238538
chr21	45270716	45270717	chr2146690631
chr21	45289276	45289277	chr2146709191
chr21	45302254	45302255	chr2146722169
chr21	45370068	45370069	chr2146789983
chr21	45478259	45478260	chr2146898173
chr21	45516325	45516326	chr2146936239
chr21	45529295	45529296	chr2146949209
chr21	45564904	45564905	chr2146984818
chr21	46296632	46296633	chr2147716546
chr21	46381202	46381203	chr2147801117
chr21	46540579	46540580	chr2147960492
chr21	46577098	46577099	chr2147997011
chr22	21950648	21950649	chr2222305020
chr22	22008653	22008654	chr2222363051
chr22	43720781	43720782	chr2244116661
chr22	43787199	43787200	chr2244183079
chr22	45272590	45272591	chr2245668471
chr22	45341599	45341600	chr2245737480
chr22	50042523	50042524	chr2250480952
chr22	50089863	50089864	chr2250528292
chr3	14216477	14216478	chr314257977
chr3	14305005	14305006	chr314346505
chr3	42346047	42346048	chr342387539
chr3	42430232	42430233	chr342471724
chr3	42935132	42935133	chr342976624
chr3	43031668	43031669	chr343073160
chr3	101451299	101451300	chr3101170143
chr3	101467639	101467640	chr3101186483
chr3	122975177	122975178	chr3122694024
chr3	123011307	123011308	chr3122730154
chr3	125962049	125962050	chr3125680892
chr3	125990206	125990207	chr3125709049
chr3	127834141	127834142	chr3127552984
chr3	127909214	127909215	chr3127628057
chr3	149383466	149383467	chr3149101253
chr3	149387158	149387159	chr3149104945
chr3	187017775	187017776	chr3186735563
chr3	187066849	187066850	chr3186784637
chr3	196557640	196557641	chr3196284511
chr3	196598528	196598529	chr3196325399
chr4	1710396	1710397	chr41712123
chr4	1729925	1729926	chr41731652
chr4	4355568	4355569	chr44357295
chr4	4443247	4443248	chr44444974
chr4	7653349	7653350	chr47655076
chr4	7670459	7670460	chr47672186
chr4	7749473	7749474	chr47751200
chr4	7759483	7759484	chr47761210
chr4	7937280	7937281	chr47939007
chr4	7966583	7966584	chr47968310
chr4	21701186	21701187	chr421702809
chr4	21795494	21795495	chr421797117
chr4	48173858	48173859	chr448175875
chr4	48247535	48247536	chr448249552
chr4	61823101	61823102	chr462688819
chr4	61878112	61878113	chr462743830
chr4	76222622	76222623	chr477143775
chr4	76279721	76279722	chr477200874
chr4	76328362	76328363	chr477249515
chr4	76382467	76382468	chr477303620
chr4	77174949	77174950	chr478096102
chr4	77203791	77203792	chr478124944
chr4	119370613	119370614	chr4120291768
chr4	119380059	119380060	chr4120301214
chr4	140944205	140944206	chr4141865359
chr4	141002750	141002751	chr4141923904
chr4	143840152	143840153	chr4144761305
chr4	143870916	143870917	chr4144792069
chr4	157937668	157937669	chr4158858820
chr4	158010643	158010644	chr4158931795
chr4	182809496	182809497	chr4183730649
chr4	182819855	182819856	chr4183741008
chr4	184242979	184242980	chr4185164132
chr4	184330217	184330218	chr4185251370
chr4	184331865	184331866	chr4185253018
chr4	184369439	184369440	chr4185290593
chr5	15002379	15002380	chr515002488
chr5	15009303	15009304	chr515009412
chr5	17337234	17337235	chr517337343
chr5	17400164	17400165	chr517400273
chr5	34510966	34510967	chr534511071
chr5	34538168	34538169	chr534538273
chr5	56639110	56639111	chr555934937
chr5	56725382	56725383	chr556021209
chr5	74443031	74443032	chr573738856
chr5	74519547	74519548	chr573815372
chr5	81056162	81056163	chr580351981
chr5	81148379	81148380	chr580444198
chr5	115879943	115879944	chr5115215640
chr5	115941379	115941380	chr5115277076
chr5	148854168	148854169	chr5148233731
chr5	148882391	148882392	chr5148261954
chr5	151592213	151592214	chr5150971774
chr5	151613023	151613024	chr5150992584
chr5	151643559	151643560	chr5151023120
chr5	151667704	151667705	chr5151047265
chr5	172897554	172897555	chr5172324557
chr5	172941172	172941173	chr5172368175
chr5	180177486	180177487	chr5179604486
chr5	180253605	180253606	chr5179680605
chr6	6644255	6644256	chr66644488
chr6	6659140	6659141	chr66659373
chr6	29653247	29653248	chr629621024
chr6	29680620	29680621	chr629648397
chr6	35034739	35034740	chr635002516
chr6	35096442	35096443	chr635064219
chr6	36361005	36361006	chr636328782
chr6	36429130	36429131	chr636396907
chr6	109707414	109707415	chr6110028617
chr6	109741019	109741020	chr6110062222
chr6	116492769	116492770	chr6116813932
chr6	116535201	116535202	chr6116856364
chr6	169829339	169829340	chr6170229435
chr6	169868694	169868695	chr6170268790
chr6	170023830	170023831	chr6170339054
chr6	170033427	170033428	chr6170348651
chr7	3118067	3118068	chr73157701
chr7	3155419	3155420	chr73195052
chr7	22860911	22860912	chr722900530
chr7	22889755	22889756	chr722929374
chr7	24655367	24655368	chr724694986
chr7	24719133	24719134	chr724758752
chr7	44915216	44915217	chr744954815
chr7	44940451	44940452	chr744980050
chr7	47583500	47583501	chr747623098
chr7	47630839	47630840	chr747670437
chr7	76122834	76122835	chr775752152
chr7	76143094	76143095	chr775772412
chr7	77316882	77316883	chr776946199
chr7	77362718	77362719	chr776992035
chr7	78040378	78040379	chr777669695
chr7	78112652	78112653	chr777741969
chr7	107556481	107556482	chr7107196926
chr7	107561129	107561130	chr7107201574
chr7	112445344	112445345	chr7112085399
chr7	112501422	112501423	chr7112141477
chr7	140316261	140316262	chr7140016061
chr7	140359593	140359594	chr7140059393
chr7	149769469	149769470	chr7149466558
chr7	149787929	149787930	chr7149485017
chr7	150960120	150960121	chr7150657208
chr7	150960634	150960635	chr7150657722
chr8	688336	688337	chr8638336
chr8	701762	701763	chr8651762
chr8	1949733	1949734	chr81897899
chr8	1959981	1959982	chr81908147
chr8	9249127	9249128	chr89106637
chr8	9312204	9312205	chr89169714
chr8	11820395	11820396	chr811677904
chr8	11826953	11826954	chr811684462
chr8	11865111	11865112	chr811722620
chr8	11923532	11923533	chr811781041
chr8	52425415	52425416	chr853337975
chr8	52460435	52460436	chr853372995
chr8	65510051	65510052	chr866422286
chr8	65540255	65540256	chr866452490
chr8	104093871	104093872	chr8105106099
chr8	104163768	104163769	chr8105175996
chr8	124690243	124690244	chr8125702484
chr8	124781739	124781740	chr8125793981
chr8	133506368	133506369	chr8134518611
chr8	133591980	133591981	chr8134604223
chr8	144044406	144044407	chr8145099307
chr8	144109614	144109615	chr8145164517
chr9	188932	188933	chr9188932
chr9	277775	277776	chr9277775
chr9	36154680	36154681	chr936154677
chr9	36231422	36231423	chr936231419
chr9	78238593	78238594	chr980853509
chr9	78241486	78241487	chr980856402
chr9	91120025	91120026	chr993882307
chr9	91212270	91212271	chr993974552
chr9	110604227	110604228	chr9113366507
chr9	110636766	110636767	chr9113399046
chr9	133240504	133240505	chr9136115891
chr9	133251978	133251979	chr9136127365
chr9	136332161	136332162	chr9139226618
chr9	136386313	136386314	chr9139280765
