chr1	20014825	20014826	chr120014826
chr1	20015796	20015797	chr120015797
chr1	21097398	21097399	chr121097399
chr1	21178585	21178586	chr121178586
chr1	26497765	26497766	chr126497766
chr1	26527808	26527809	chr126527809
chr1	31653966	31653967	chr131653967
chr1	31681612	31681613	chr131681613
chr1	65610379	65610380	chr165610380
chr1	65638928	65638929	chr165638929
chr1	89742559	89742560	chr189742560
chr1	89767602	89767603	chr189767603
chr1	101836778	101836779	chr1101836779
chr1	101871721	101871722	chr1101871722
chr1	110054220	110054221	chr1110054221
chr1	110077053	110077054	chr1110077054
chr1	153484202	153484203	chr1153484203
chr1	153583064	153583065	chr1153583065
chr1	158087747	158087748	chr1158087748
chr1	158104394	158104395	chr1158104395
chr1	158497182	158497183	chr1158497183
chr1	158596354	158596355	chr1158596355
chr1	167609472	167609473	chr1167609473
chr1	167657741	167657742	chr1167657742
chr1	203051888	203051889	chr1203051889
chr1	203074800	203074801	chr1203074801
chr1	234451144	234451145	chr1234451145
chr1	234510353	234510354	chr1234510354
chr1	244400993	244400994	chr1244400994
chr1	244481086	244481087	chr1244481087
chr1	246199761	246199762	chr1246199762
chr1	246231153	246231154	chr1246231154
chr10	835165	835166	chr10835166
chr10	856786	856787	chr10856787
chr10	1282826	1282827	chr101282827
chr10	1375368	1375369	chr101375369
chr10	4657845	4657846	chr104657846
chr10	4746343	4746344	chr104746344
chr10	13972301	13972302	chr1013972302
chr10	13978386	13978387	chr1013978387
chr10	14711810	14711811	chr1014711811
chr10	14734388	14734389	chr1014734389
chr10	14738117	14738118	chr1014738118
chr10	14779489	14779490	chr1014779490
chr10	15033503	15033504	chr1015033504
chr10	15064272	15064273	chr1015064273
chr10	28175299	28175300	chr1028175300
chr10	28188641	28188642	chr1028188642
chr10	30663366	30663367	chr1030663367
chr10	30667005	30667006	chr1030667006
chr10	50411152	50411153	chr1050411153
chr10	50508226	50508227	chr1050508227
chr10	51505475	51505476	chr1051505476
chr10	51540904	51540905	chr1051540905
chr10	101715377	101715378	chr10101715378
chr10	101766259	101766260	chr10101766260
chr10	103845326	103845327	chr10103845327
chr10	103883525	103883526	chr10103883526
chr10	119167148	119167149	chr10119167149
chr10	119199181	119199182	chr10119199182
chr10	126135436	126135437	chr10126135437
chr10	126182619	126182620	chr10126182620
chr10	134706181	134706182	chr10134706182
