chr1	19687276	19689390	chr120014826
chr1	19688247	19690361	chr120015797
chr1	20769849	20771963	chr121097399
chr1	20851036	20853150	chr121178586
chr1	26170218	26172332	chr126497766
chr1	26200261	26202375	chr126527809
chr1	31180063	31182177	chr131653967
chr1	31207709	31209823	chr131681613
chr1	65143640	65145754	chr165610380
chr1	65172189	65174303	chr165638929
chr1	89275820	89277934	chr189742560
chr1	89300863	89302977	chr189767603
chr1	101370166	101372280	chr1101836779
chr1	101405109	101407223	chr1101871722
chr1	109510542	109512656	chr1110054221
chr1	109533375	109535489	chr1110077054
chr1	153510670	153512784	chr1153484203
chr1	153609532	153611646	chr1153583065
chr1	158116901	158119015	chr1158087748
chr1	158133548	158135662	chr1158104395
chr1	158526336	158528450	chr1158497183
chr1	158625508	158627622	chr1158596355
chr1	167639179	167641293	chr1167609473
chr1	167687448	167689562	chr1167657742
chr1	203081704	203083818	chr1203051889
chr1	203104616	203106730	chr1203074801
chr1	234314342	234316456	chr1234451145
chr1	234373551	234375665	chr1234510354
chr1	244236635	244238749	chr1244400994
chr1	244316728	244318842	chr1244481087
chr1	246035403	246037517	chr1246199762
chr1	246066795	246068909	chr1246231154
chr10	788169	790283	chr10835166
chr10	809790	811904	chr10856787
chr10	1239707	1241821	chr101282827
chr10	1332117	1334231	chr101375369
chr10	4614597	4616711	chr104657846
chr10	4703095	4705209	chr104746344
chr10	13929245	13931359	chr1013972302
chr10	13935330	13937444	chr1013978387
chr10	14668755	14670869	chr1014711811
chr10	14691333	14693447	chr1014734389
chr10	14695062	14697176	chr1014738118
chr10	14736434	14738548	chr1014779490
chr10	14990448	14992562	chr1015033504
chr10	15021217	15023331	chr1015064273
chr10	27885314	27887428	chr1028175300
chr10	27898656	27900770	chr1028188642
chr10	30373381	30375495	chr1030663367
chr10	30377020	30379134	chr1030667006
chr10	49202051	49204165	chr1050411153
chr10	49299125	49301239	chr1050508227
chr10	46089289	46091403	chr1051505476
chr10	46053860	46055974	chr1051540905
chr10	99954564	99956678	chr10101715378
chr10	100005446	100007560	chr10101766260
chr10	102084513	102086627	chr10103845327
chr10	102122712	102124826	chr10103883526
chr10	117406581	117408695	chr10119167149
chr10	117438614	117440728	chr10119199182
chr10	124445811	124447925	chr10126135437
chr10	124492994	124495108	chr10126182620
chr10	132891621	132893735	chr10134706182
chr10	132912279	132914393	chr10134726840
chr10	132934866	132936980	chr10134749427
chr10	132960958	132963072	chr10134775519
chr10	133252493	133254607	chr10135067054
chr10	133279647	133281761	chr10135094208
chr11	7484571	7486685	chr117506859
chr11	7526134	7528248	chr117548422
chr11	7591273	7593387	chr117613561
chr11	7646738	7648852	chr117669026
chr11	18411115	18413229	chr1118433719
chr11	18498346	18500460	chr1118520950
chr11	33777067	33779181	chr1133799670
chr11	33820238	33822352	chr1133842841
chr11	45857130	45859244	chr1145879738
chr11	45859752	45861866	chr1145882360
chr11	63612112	63614226	chr1163380641
chr11	63627961	63630075	chr1163396490
chr11	68148505	68150619	chr1167917029
chr11	68187984	68190098	chr1167956508
chr11	73968767	73970881	chr1173680869
chr11	73988307	73990421	chr1173700409
chr11	112457712	112459826	chr11112329492
chr11	112524909	112527023	chr11112396689
chr11	118766327	118768441	chr11118638092
chr11	118807537	118809651	chr11118679303
chr11	124329249	124331363	chr11124200202
chr11	124353078	124355192	chr11124224031
chr11	129315145	129317259	chr11129186097
chr11	129343505	129345619	chr11129214457
chr11	131822173	131824287	chr11131693124
chr11	131823924	131826038	chr11131694875
chr11	134246455	134248569	chr11134117406
chr11	134265879	134267993	chr11134136830
chr12	1667910	1670024	chr121778133
chr12	1672820	1674934	chr121783043
chr12	27806443	27808557	chr1227960433
chr12	27840875	27842989	chr1227994865
chr12	31742021	31744135	chr1231896012
chr12	31757234	31759348	chr1231911225
chr12	63883234	63885348	chr1264278071
chr12	63974007	63976121	chr1264368844
chr12	94953397	94955511	chr1295348230
chr12	94974691	94976805	chr1295369524
chr12	116861855	116863969	chr12117300717
chr12	116887991	116890105	chr12117326853
chr13	21325328	21327442	chr1321900524
chr13	21356841	21358955	chr1321932037
chr13	33670434	33672548	chr1334245628
chr13	33675729	33677843	chr1334250923
chr13	33716592	33718706	chr1334291786
chr13	33789280	33791394	chr1334364474
chr13	41511600	41513714	chr1342086793
chr13	41533015	41535129	chr1342108208
chr13	43377070	43379184	chr1343952263
chr13	43427882	43429996	chr1344003075
chr13	45757456	45759570	chr1346332648
chr13	45781142	45783256	chr1346356334
chr13	73241552	73243666	chr1373816746
chr13	73333651	73335765	chr1373908845
chr13	102853821	102855935	chr13103507228
chr13	102885166	102887280	chr13103538573
chr13	109650855	109652969	chr13110304259
chr13	109682228	109684342	chr13110335632
chr13	109711188	109713302	chr13110364592
