chr1	20014826	20014827	chr120014826
chr1	20015797	20015798	chr120015797
chr1	21097399	21097400	chr121097399
chr1	21178586	21178587	chr121178586
chr1	26497766	26497767	chr126497766
chr1	26527809	26527810	chr126527809
chr1	31653967	31653968	chr131653967
chr1	31681613	31681614	chr131681613
chr1	65610380	65610381	chr165610380
chr1	65638929	65638930	chr165638929
chr1	89742560	89742561	chr189742560
chr1	89767603	89767604	chr189767603
chr1	101836779	101836780	chr1101836779
chr1	101871722	101871723	chr1101871722
chr1	110054221	110054222	chr1110054221
chr1	110077054	110077055	chr1110077054
chr1	153484203	153484204	chr1153484203
chr1	153583065	153583066	chr1153583065
chr1	158087748	158087749	chr1158087748
chr1	158104395	158104396	chr1158104395
chr1	158497183	158497184	chr1158497183
chr1	158596355	158596356	chr1158596355
chr1	167609473	167609474	chr1167609473
chr1	167657742	167657743	chr1167657742
chr1	203051889	203051890	chr1203051889
chr1	203074801	203074802	chr1203074801
chr1	234451145	234451146	chr1234451145
chr1	234510354	234510355	chr1234510354
chr1	244400994	244400995	chr1244400994
chr1	244481087	244481088	chr1244481087
chr1	246199762	246199763	chr1246199762
chr1	246231154	246231155	chr1246231154
chr10	835166	835167	chr10835166
chr10	856787	856788	chr10856787
chr10	1282827	1282828	chr101282827
chr10	1375369	1375370	chr101375369
chr10	4657846	4657847	chr104657846
chr10	4746344	4746345	chr104746344
chr10	13972302	13972303	chr1013972302
chr10	13978387	13978388	chr1013978387
chr10	14711811	14711812	chr1014711811
chr10	14734389	14734390	chr1014734389
chr10	14738118	14738119	chr1014738118
chr10	14779490	14779491	chr1014779490
chr10	15033504	15033505	chr1015033504
chr10	15064273	15064274	chr1015064273
chr10	28175300	28175301	chr1028175300
chr10	28188642	28188643	chr1028188642
chr10	30663367	30663368	chr1030663367
chr10	30667006	30667007	chr1030667006
chr10	50411153	50411154	chr1050411153
chr10	50508227	50508228	chr1050508227
chr10	51505476	51505477	chr1051505476
chr10	51540905	51540906	chr1051540905
chr10	101715378	101715379	chr10101715378
chr10	101766260	101766261	chr10101766260
chr10	103845327	103845328	chr10103845327
chr10	103883526	103883527	chr10103883526
chr10	119167149	119167150	chr10119167149
chr10	119199182	119199183	chr10119199182
chr10	126135437	126135438	chr10126135437
chr10	126182620	126182621	chr10126182620
chr10	134706182	134706183	chr10134706182
chr10	134726840	134726841	chr10134726840
chr10	134749427	134749428	chr10134749427
chr10	134775519	134775520	chr10134775519
chr10	135067054	135067055	chr10135067054
chr10	135094208	135094209	chr10135094208
chr11	7506859	7506860	chr117506859
chr11	7548422	7548423	chr117548422
chr11	7613561	7613562	chr117613561
chr11	7669026	7669027	chr117669026
chr11	18433719	18433720	chr1118433719
chr11	18520950	18520951	chr1118520950
chr11	33799670	33799671	chr1133799670
chr11	33842841	33842842	chr1133842841
chr11	45879738	45879739	chr1145879738
chr11	45882360	45882361	chr1145882360
chr11	63380641	63380642	chr1163380641
chr11	63396490	63396491	chr1163396490
chr11	67917029	67917030	chr1167917029
chr11	67956508	67956509	chr1167956508
chr11	73680869	73680870	chr1173680869
chr11	73700409	73700410	chr1173700409
chr11	112329492	112329493	chr11112329492
chr11	112396689	112396690	chr11112396689
chr11	118638092	118638093	chr11118638092
chr11	118679303	118679304	chr11118679303
chr11	124200202	124200203	chr11124200202
chr11	124224031	124224032	chr11124224031
chr11	129186097	129186098	chr11129186097
chr11	129214457	129214458	chr11129214457
chr11	131693124	131693125	chr11131693124
chr11	131694875	131694876	chr11131694875
chr11	134117406	134117407	chr11134117406
chr11	134136830	134136831	chr11134136830
chr12	1778133	1778134	chr121778133
chr12	1783043	1783044	chr121783043
chr12	27960433	27960434	chr1227960433
chr12	27994865	27994866	chr1227994865
chr12	31896012	31896013	chr1231896012
chr12	31911225	31911226	chr1231911225
chr12	64278071	64278072	chr1264278071
chr12	64368844	64368845	chr1264368844
chr12	95348230	95348231	chr1295348230
chr12	95369524	95369525	chr1295369524
chr12	117300717	117300718	chr12117300717
chr12	117326853	117326854	chr12117326853
chr13	21900524	21900525	chr1321900524
chr13	21932037	21932038	chr1321932037
chr13	34245628	34245629	chr1334245628
chr13	34250923	34250924	chr1334250923
chr13	34291786	34291787	chr1334291786
chr13	34364474	34364475	chr1334364474
chr13	42086793	42086794	chr1342086793
chr13	42108208	42108209	chr1342108208
chr13	43952263	43952264	chr1343952263
chr13	44003075	44003076	chr1344003075
chr13	46332648	46332649	chr1346332648
chr13	46356334	46356335	chr1346356334
chr13	73816746	73816747	chr1373816746
chr13	73908845	73908846	chr1373908845
chr13	103507228	103507229	chr13103507228
chr13	103538573	103538574	chr13103538573
chr13	110304259	110304260	chr13110304259
chr13	110335632	110335633	chr13110335632
chr13	110364592	110364593	chr13110364592
chr13	110384507	110384508	chr13110384507
chr14	21199253	21199254	chr1421199253
chr14	21215313	21215314	chr1421215313
chr14	21457094	21457095	chr1421457094
chr14	21507596	21507597	chr1421507596
chr14	34459170	34459171	chr1434459170
chr14	34488309	34488310	chr1434488309
chr14	51593192	51593193	chr1451593192
chr14	51606335	51606336	chr1451606335
chr14	59452018	59452019	chr1459452018
chr14	59522339	59522340	chr1459522339
chr14	73186448	73186449	chr1473186448
chr14	73277091	73277092	chr1473277091
chr14	74765892	74765893	chr1474765892
chr14	74836778	74836779	chr1474836778
chr14	77209398	77209399	chr1477209398
chr14	77279571	77279572	chr1477279571
chr14	78388325	78388326	chr1478388325
chr14	78471840	78471841	chr1478471840
chr14	90114982	90114983	chr1490114982
chr14	90154010	90154011	chr1490154010
chr14	92864105	92864106	chr1492864105
chr14	92927410	92927411	chr1492927410
chr14	102994304	102994305	chr14102994304
chr14	103036171	103036172	chr14103036171
chr14	105135492	105135493	chr14105135492
chr14	105161274	105161275	chr14105161274
chr15	31113254	31113255	chr1531113254
chr15	31115708	31115709	chr1531115708
chr15	31500992	31500993	chr1531500992
chr15	31534295	31534296	chr1531534295
chr15	39637843	39637844	chr1539637843
chr15	39645825	39645826	chr1539645825
chr15	50364604	50364605	chr1550364604
chr15	50392820	50392821	chr1550392820
