11	havana	gene	58852599	58853364	.	+	.	ID=gene:ENSMUSG00000080152;Name=H3f4;assembly_name=GRCm39;biotype=protein_coding;description=H3.4 histone%2C cluster member [Source:MGI Symbol%3BAcc:MGI:3651326];gene_id=ENSMUSG00000080152;logic_name=havana_mus_musculus;version=6
11	ensembl_havana	gene	58844874	58845254	.	-	.	ID=gene:ENSMUSG00000080712;Name=H2bc26;assembly_name=GRCm39;biotype=protein_coding;description=H2B clustered histone 26 [Source:MGI Symbol%3BAcc:MGI:1922442];gene_id=ENSMUSG00000080712;logic_name=ensembl_havana_gene_mus_musculus;version=5
11	ensembl_havana	gene	58845511	58847656	.	+	.	ID=gene:ENSMUSG00000078851;Name=H2ac25;assembly_name=GRCm39;biotype=protein_coding;description=H2A clustered histone 25 [Source:MGI Symbol%3BAcc:MGI:2448458];gene_id=ENSMUSG00000078851;logic_name=ensembl_havana_gene_mus_musculus;version=5
11	ensembl_havana	gene	58165625	58185115	.	+	.	ID=gene:ENSMUSG00000069873;Name=4930438A08Rik;assembly_name=GRCm39;biotype=protein_coding;description=RIKEN cDNA 4930438A08 gene [Source:MGI Symbol%3BAcc:MGI:1921238];gene_id=ENSMUSG00000069873;logic_name=ensembl_havana_gene_mus_musculus;version=5
11	ensembl_havana	gene	58323385	58332448	.	+	.	ID=gene:ENSMUSG00000058287;Name=Gm12253;assembly_name=GRCm39;biotype=protein_coding;description=predicted gene 12253 [Source:MGI Symbol%3BAcc:MGI:3651568];gene_id=ENSMUSG00000058287;logic_name=ensembl_havana_gene_mus_musculus;version=6
11	ensembl_havana	gene	58344931	58353096	.	-	.	ID=gene:ENSMUSG00000043314;Name=Or2z2;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily Z member 2 [Source:MGI Symbol%3BAcc:MGI:109305];gene_id=ENSMUSG00000043314;logic_name=ensembl_havana_gene_mus_musculus;version=7
11	ensembl_havana	gene	58378776	58383381	.	-	.	ID=gene:ENSMUSG00000050813;Name=Or2av9;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily AV member 9 [Source:MGI Symbol%3BAcc:MGI:3030166];gene_id=ENSMUSG00000050813;logic_name=ensembl_havana_gene_mus_musculus;version=8
11	ensembl_havana	gene	58392424	58393398	.	-	.	ID=gene:ENSMUSG00000058807;Name=Or2t49;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily T member 49 [Source:MGI Symbol%3BAcc:MGI:3030165];gene_id=ENSMUSG00000058807;logic_name=ensembl_havana_gene_mus_musculus;version=5
11	ensembl_havana	gene	58418012	58425662	.	-	.	ID=gene:ENSMUSG00000050818;Name=Or2t48;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily T member 48 [Source:MGI Symbol%3BAcc:MGI:3030164];gene_id=ENSMUSG00000050818;logic_name=ensembl_havana_gene_mus_musculus;version=8
11	ensembl_havana	gene	58441680	58446462	.	-	.	ID=gene:ENSMUSG00000057654;Name=Or2t47;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily T member 47 [Source:MGI Symbol%3BAcc:MGI:3030162];gene_id=ENSMUSG00000057654;logic_name=ensembl_havana_gene_mus_musculus;version=7
11	ensembl_havana	gene	58514985	58521327	.	-	.	ID=gene:ENSMUSG00000043880;Name=Or11l3;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 11 subfamily L member 3 [Source:MGI Symbol%3BAcc:MGI:3030157];gene_id=ENSMUSG00000043880;logic_name=ensembl_havana_gene_mus_musculus;version=6
11	ensembl_havana	gene	58571925	58577059	.	+	.	ID=gene:ENSMUSG00000107711;Name=Or2ak7;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily AK member 7 [Source:MGI Symbol%3BAcc:MGI:3030155];gene_id=ENSMUSG00000107711;logic_name=ensembl_havana_gene_mus_musculus;version=3
11	ensembl_havana	gene	58589988	58594298	.	+	.	ID=gene:ENSMUSG00000064044;Name=Or2ak6;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily AK member 6 [Source:MGI Symbol%3BAcc:MGI:3030153];gene_id=ENSMUSG00000064044;logic_name=ensembl_havana_gene_mus_musculus;version=3
11	ensembl_havana	gene	58608023	58614840	.	-	.	ID=gene:ENSMUSG00000108265;Name=Or2ak5;assembly_name=GRCm39;biotype=protein_coding;description=olfactory receptor family 2 subfamily AK member 5 [Source:MGI Symbol%3BAcc:MGI:3030152];gene_id=ENSMUSG00000108265;logic_name=ensembl_havana_gene_mus_musculus;version=3
