chrGL192439.1	2176106	2176107
chrGL192439.1	2177118	2177119
chrGL193772.1	346180	346181
chrGL192357.1	2260207	2260208
chrGL192357.1	2287523	2287524
chrGL193088.1	442814	442815
chrGL193175.1	227938	227939
chrGL192637.1	1650884	1650885
chrGL192637.1	1627341	1627342
chrGL192659.1	798805	798806
chrGL192659.1	817775	817776
chrGL194213.1	251285	251286
chrGL193579.1	97183	97184
chrGL193775.1	35899	35900
chrGL193775.1	79042	79043
chrGL193276.1	582380	582381
chrGL193949.1	187825	187826
chrGL192581.1	1118659	1118660
chrGL192581.1	1059061	1059062
chrGL193084.1	798651	798652
chrGL193126.1	335559	335560
chrGL193126.1	723001	723002
chrGL192749.1	253737	253738
chrGL193923.1	156635	156636
chrGL193923.1	161460	161461
chrGL194310.1	257650	257651
chrGL192421.1	382426	382427
chrGL192406.1	1807648	1807649
chrGL193555.1	291459	291460
chrGL193555.1	375479	375480
chrGL193127.1	587989	587990
chrGL193127.1	539760	539761
chrGL192350.1	2863855	2863856
chrGL192543.1	1711661	1711662
chrGL192543.1	1737889	1737890
chrGL193568.1	46927	46928
chrGL193568.1	4375	4376
chrGL192464.1	2497527	2497528
chrGL192464.1	2462219	2462220
chrGL192464.1	2393605	2393606
chrGL192464.1	2339870	2339871
chrGL193388.1	131001	131002
chrGL192539.1	2070547	2070548
chrGL192539.1	2097984	2097985
chrGL192905.1	159922	159923
chrGL192905.1	157669	157670
chrGL192492.1	2312765	2312766
chrGL192819.1	1102365	1102366
chrGL192425.1	2337098	2337099
chrGL192802.1	267059	267060
chrGL192802.1	136619	136620
chrGL194934.1	59047	59048
chrGL192347.1	1856158	1856159
chrGL192347.1	1854495	1854496
chrGL192499.1	406487	406488
chrGL192499.1	436106	436107
chrGL192518.1	490254	490255
chrGL192489.1	1585764	1585765
chrGL192723.1	148706	148707
chrGL192660.1	1318885	1318886
chrGL192584.1	735819	735820
chrGL194194.1	101398	101399
chrGL194194.1	46509	46510
chrGL192408.1	1720758	1720759
chrGL192387.1	1863843	1863844
chrGL192387.1	1946297	1946298
chrGL193830.1	418657	418658
chrGL193830.1	444137	444138
chrGL193830.1	465851	465852
chrGL193688.1	491868	491869
chrGL193688.1	436861	436862
chrGL193248.1	369554	369555
chrGL193248.1	395547	395548
chrGL192352.1	2234008	2234009
chrGL192738.1	851387	851388
chrGL192738.1	930977	930978
chrGL192398.1	917320	917321
chrGL192398.1	2970222	2970223
chrGL192398.1	3029196	3029197
chrGL193422.1	622843	622844
chrGL193422.1	686691	686692
chrGL192709.1	1342567	1342568
