chr1	21178585	21178586	Unmap
chr1	31681612	31681613	Unmap
chr1	65638928	65638929	Unmap
chr1	89742559	89742560	Unmap
chr1	89767602	89767603	Unmap
chr1	153484202	153484203	Unmap
chr1	153583064	153583065	Unmap
chr1	158104394	158104395	Unmap
chr1	158497182	158497183	Unmap
chr1	203074800	203074801	Unmap
chr1	234510353	234510354	Unmap
chr1	246199761	246199762	Unmap
chr10	835165	835166	Unmap
chr10	1282826	1282827	Unmap
chr10	4657845	4657846	Unmap
chr10	14711810	14711811	Unmap
chr10	14738117	14738118	Unmap
chr10	14779489	14779490	Unmap
chr10	15033503	15033504	Unmap
chr10	15064272	15064273	Unmap
chr10	28175299	28175300	Unmap
chr10	28188641	28188642	Unmap
chr10	51505475	51505476	Unmap
chr10	51540904	51540905	Unmap
chr10	103883525	103883526	Unmap
chr10	134706181	134706182	Unmap
chr10	134726839	134726840	Unmap
chr10	134749426	134749427	Unmap
chr10	134775518	134775519	Unmap
chr10	135067053	135067054	Unmap
chr10	135094207	135094208	Unmap
chr11	18520949	18520950	Unmap
chr11	63380640	63380641	Unmap
chr11	67917028	67917029	Unmap
chr11	73700408	73700409	Unmap
chr11	118679302	118679303	Unmap
chr11	124200201	124200202	Unmap
chr11	124224030	124224031	Unmap
chr11	129186096	129186097	Unmap
chr11	129214456	129214457	Unmap
chr12	1778132	1778133	Unmap
chr12	1783042	1783043	Unmap
chr12	27960432	27960433	Unmap
chr12	31911224	31911225	Unmap
chr12	64278070	64278071	Unmap
chr12	95369523	95369524	Unmap
chr12	117300716	117300717	Unmap
chr12	117326852	117326853	Unmap
chr13	21900523	21900524	Unmap
chr13	21932036	21932037	Unmap
chr13	34245627	34245628	Unmap
chr13	34291785	34291786	Unmap
chr13	34364473	34364474	Unmap
chr13	42086792	42086793	Unmap
chr13	42108207	42108208	Unmap
chr13	46332647	46332648	Unmap
chr13	103507227	103507228	Unmap
chr13	103538572	103538573	Unmap
chr13	110384506	110384507	Unmap
chr14	21199252	21199253	Unmap
chr14	21215312	21215313	Unmap
chr14	51593191	51593192	Unmap
chr14	51606334	51606335	Unmap
chr14	59452017	59452018	Unmap
chr14	74836777	74836778	Unmap
chr14	90114981	90114982	Unmap
chr14	102994303	102994304	Unmap
chr14	103036170	103036171	Unmap
chr14	105135491	105135492	Unmap
chr15	31113253	31113254	Unmap
chr15	31500991	31500992	Unmap
chr15	31534294	31534295	Unmap
chr15	67125111	67125112	Unmap
chr15	79171537	79171538	Unmap
chr15	85853875	85853876	Unmap
chr15	85951763	85951764	Unmap
chr15	89569795	89569796	Unmap
chr15	89613971	89613972	Unmap
chr15	89997417	89997418	Unmap
chr15	92036951	92036952	Unmap
chr15	93277429	93277430	Unmap
chr15	93335661	93335662	Unmap
chr16	527483	527484	Unmap
chr16	27358349	27358350	Unmap
chr16	27421373	27421374	Unmap
chr16	50138098	50138099	Unmap
chr16	78482098	78482099	Unmap
chr16	84335213	84335214	Unmap
chr16	84839952	84839953	Unmap
chr16	85368573	85368574	Unmap
chr16	85427386	85427387	Unmap
chr16	89191962	89191963	Unmap
chr17	15778162	15778163	Unmap
chr17	30822618	30822619	Unmap
chr17	54080235	54080236	Unmap
chr17	57881756	57881757	Unmap
chr17	64475439	64475440	Unmap
chr17	64479465	64479466	Unmap
chr17	66136225	66136226	Unmap
chr17	71626345	71626346	Unmap
chr17	75885951	75885952	Unmap
chr17	78911094	78911095	Unmap
chr17	79567994	79567995	Unmap
chr17	79630236	79630237	Unmap
chr18	22896821	22896822	Unmap
chr18	61248637	61248638	Unmap
chr18	68149929	68149930	Unmap
chr18	75050682	75050683	Unmap
chr19	797987	797988	Unmap
chr19	891946	891947	Unmap
chr19	17075035	17075036	Unmap
chr19	17120507	17120508	Unmap
chr19	35587280	35587281	Unmap
chr19	35670978	35670979	Unmap
chr19	46718209	46718210	Unmap
chr19	46778728	46778729	Unmap
chr19	48694099	48694100	Unmap
chr19	48756914	48756915	Unmap
chr19	49418104	49418105	Unmap
chr19	53150329	53150330	Unmap
chr19	53152951	53152952	Unmap
chr19	53985881	53985882	Unmap
chr19	54050321	54050322	Unmap
chr19	54050321	54050322	Unmap
chr19	54050321	54050322	Unmap
chr19	54073682	54073683	Unmap
chr19	58481458	58481459	Unmap
chr19	58516042	58516043	Unmap
chr19	58545431	58545432	Unmap
chr2	3487330	3487331	Unmap
chr2	10968546	10968547	Unmap
chr2	11021199	11021200	Unmap
chr2	11106003	11106004	Unmap
chr2	18309488	18309489	Unmap
chr2	25166223	25166224	Unmap
chr2	37981357	37981358	Unmap
chr2	42309267	42309268	Unmap
chr2	88469861	88469862	Unmap
chr2	110222991	110222992	Unmap
chr2	120006246	120006247	Unmap
chr2	123831045	123831046	Unmap
chr2	138710194	138710195	Unmap
chr2	217950886	217950887	Unmap
chr2	220177601	220177602	Unmap
chr2	232290891	232290892	Unmap
chr20	2949190	2949191	Unmap
chr20	5673944	5673945	Unmap
chr20	5681985	5681986	Unmap
chr20	44214166	44214167	Unmap
chr20	44226026	44226027	Unmap
chr20	61641846	61641847	Unmap
chr20	61692940	61692941	Unmap
chr21	15352655	15352656	Unmap
chr21	15365663	15365664	Unmap
chr21	44224592	44224593	Unmap
chr21	44238537	44238538	Unmap
chr21	46690630	46690631	Unmap
chr21	46709190	46709191	Unmap
chr21	46722168	46722169	Unmap
chr21	46789982	46789983	Unmap
chr21	46949208	46949209	Unmap
chr21	46984817	46984818	Unmap
chr21	47716545	47716546	Unmap
chr21	47801116	47801117	Unmap
chr21	47997010	47997011	Unmap
chr22	22305019	22305020	Unmap
chr22	22363050	22363051	Unmap
chr22	44116660	44116661	Unmap
chr22	44183078	44183079	Unmap
chr22	45737479	45737480	Unmap
chr22	50480951	50480952	Unmap
chr3	42387538	42387539	Unmap
chr3	42471723	42471724	Unmap
chr3	42976623	42976624	Unmap
chr3	43073159	43073160	Unmap
chr3	101170142	101170143	Unmap
chr3	101186482	101186483	Unmap
chr3	196325398	196325399	Unmap
chr4	1712122	1712123	Unmap
chr4	1731651	1731652	Unmap
chr4	4357294	4357295	Unmap
chr4	4444973	4444974	Unmap
chr4	7655075	7655076	Unmap
chr4	7751199	7751200	Unmap
chr4	21702808	21702809	Unmap
chr4	48175874	48175875	Unmap
chr4	62743829	62743830	Unmap
chr4	77143774	77143775	Unmap
chr4	78096101	78096102	Unmap
chr4	120301213	120301214	Unmap
chr4	144761304	144761305	Unmap
chr4	144792068	144792069	Unmap
chr4	158858819	158858820	Unmap
chr4	183730648	183730649	Unmap
chr4	185164131	185164132	Unmap
chr5	34538272	34538273	Unmap
chr5	56021208	56021209	Unmap
chr5	73738855	73738856	Unmap
chr5	80351980	80351981	Unmap
chr5	115215639	115215640	Unmap
chr5	150992583	150992584	Unmap
chr5	151023119	151023120	Unmap
chr5	172368174	172368175	Unmap
chr6	6644487	6644488	Unmap
chr6	29621023	29621024	Unmap
chr6	35064218	35064219	Unmap
chr6	36396906	36396907	Unmap
chr6	110028616	110028617	Unmap
chr6	110062221	110062222	Unmap
chr6	170229434	170229435	Unmap
chr6	170268789	170268790	Unmap
chr6	170339053	170339054	Unmap
chr6	170348650	170348651	Unmap
chr7	3195051	3195052	Unmap
chr7	24694985	24694986	Unmap
chr7	44954814	44954815	Unmap
chr7	44980049	44980050	Unmap
chr7	47670436	47670437	Unmap
chr7	75752151	75752152	Unmap
chr7	75772411	75772412	Unmap
chr7	112085398	112085399	Unmap
chr7	112141476	112141477	Unmap
chr7	150657207	150657208	Unmap
chr8	638335	638336	Unmap
chr8	651761	651762	Unmap
chr8	11677903	11677904	Unmap
chr8	11722619	11722620	Unmap
chr8	66452489	66452490	Unmap
chr8	125702483	125702484	Unmap
chr8	134518610	134518611	Unmap
chr8	145099306	145099307	Unmap
chr9	188931	188932	Unmap
chr9	36231418	36231419	Unmap
chr9	80853508	80853509	Unmap
chr9	93974551	93974552	Unmap
chr9	113366506	113366507	Unmap
chr9	113399045	113399046	Unmap
chr9	136115890	136115891	Unmap
chr9	136127364	136127365	Unmap
chr9	139280764	139280765	Unmap
