chr1	85276082	85277113	Peak_37	1000	.	18.19158	1304.89038	1299.15393	579
chr1	236794861	236796178	Peak_46	1000	.	19.58799	1252.45569	1246.77808	366
chr1	65419605	65421069	Peak_50	1000	.	15.46100	1227.46252	1221.81860	766
chr1	244652599	244653614	Peak_58	1000	.	17.48295	1183.91187	1178.33301	233
chr1	70410554	70411659	Peak_65	1000	.	19.19199	1162.83313	1157.28882	592
chr1	170074216	170075113	Peak_68	1000	.	20.84225	1157.87451	1152.33936	421
chr1	241518856	241520182	Peak_102	1000	.	18.58136	1076.30652	1070.92529	949
chr1	171781058	171781780	Peak_124	1000	.	20.63722	1038.11401	1032.80811	352
chr1	66924469	66925749	Peak_134	1000	.	16.95685	1019.95569	1014.68774	462
chr1	95233705	95234812	Peak_173	1000	.	19.46232	978.43665	973.26440	469
chr1	162790291	162791186	Peak_185	1000	.	23.76971	967.09418	961.94769	324
chr1	193121487	193122715	Peak_186	1000	.	16.35826	966.95300	961.80688	559
chr1	225777157	225778437	Peak_210	1000	.	22.18805	951.90295	946.79175	567
chr1	244652599	244653614	Peak_212	1000	.	15.11188	951.29926	946.18945	447
chr1	226939380	226940727	Peak_231	1000	.	17.27041	934.89978	929.82971	752
chr1	185156260	185157606	Peak_234	1000	.	14.36089	932.59387	927.52856	879
chr1	197146052	197147140	Peak_243	1000	.	19.97479	924.77734	919.73120	690
chr1	86395727	86396817	Peak_276	1000	.	26.65857	898.05530	893.07056	642
chr1	85061743	85062652	Peak_277	1000	.	25.98506	897.34143	892.35852	511
chr1	65811932	65812507	Peak_314	1000	.	21.06083	872.26459	867.34161	240
chr1	244451043	244452405	Peak_331	1000	.	15.99880	861.17682	856.28143	989
chr1	212284642	212286473	Peak_344	1000	.	14.00740	851.70679	846.83447	546
chr1	193058481	193060129	Peak_352	1000	.	14.94994	846.63196	841.77234	979
chr1	195195224	195196023	Peak_392	1000	.	16.55286	824.36847	819.56195	339
chr1	241639479	241640776	Peak_393	1000	.	16.13746	824.16766	819.36169	901
chr1	192808399	192809317	Peak_402	1000	.	12.72225	818.49231	813.69916	536
chr1	195195224	195196023	Peak_427	1000	.	16.34235	806.93695	802.17102	425
chr1	247936889	247937736	Peak_430	1000	.	23.98137	806.05432	801.29041	231
chr1	71080543	71081502	Peak_436	1000	.	21.13189	803.44495	798.68683	791
chr1	230978108	230979369	Peak_441	1000	.	15.79529	800.07990	795.32971	844
chr1	100249417	100250303	Peak_449	1000	.	26.32818	798.07916	793.33380	498
chr1	247390123	247390789	Peak_453	1000	.	21.20690	796.53888	791.79675	271
chr1	246565957	246567129	Peak_456	1000	.	15.15535	796.17230	791.43109	431
chr1	246931041	246932462	Peak_463	1000	.	14.17387	792.86774	788.13361	912
chr1	166839023	166840284	Peak_464	1000	.	17.49651	792.56665	787.83325	386
chr1	228139780	228140790	Peak_476	1000	.	14.99852	788.72961	784.00500	274
chr1	225923656	225924769	Peak_484	1000	.	19.49713	786.08673	781.36755	686
chr1	95072202	95073684	Peak_500	1000	.	19.20523	778.72095	774.01837	470
chr1	214602744	214603641	Peak_507	1000	.	19.55056	774.79834	770.10498	401
chr1	241847717	241848644	Peak_520	1000	.	18.55066	770.13861	765.45685	191
chr1	84689828	84690982	Peak_526	1000	.	16.90552	767.61829	762.94281	774
chr1	192609096	192609871	Peak_536	1000	.	19.90388	762.76154	758.09772	188
chr1	119139939	119141231	Peak_543	1000	.	15.93129	760.67816	756.01953	766
chr1	225427446	225428935	Peak_548	1000	.	15.25237	759.96405	755.30725	722
chr1	248837757	248839211	Peak_562	1000	.	12.59778	757.15479	752.50476	390
chr1	64864003	64864678	Peak_568	1000	.	23.36379	754.90729	750.26270	353
chr1	218284630	218285626	Peak_571	1000	.	23.22677	753.88934	749.24725	595
chr1	67759732	67760580	Peak_573	1000	.	21.57466	753.15741	748.51685	433
chr1	186374383	186376141	Peak_582	1000	.	13.43117	751.61688	746.97974	1017
chr1	220046032	220046839	Peak_617	1000	.	19.91049	739.82568	735.21759	535
chr1	67684869	67686921	Peak_655	1000	.	13.12822	729.18268	724.59906	301
chr1	159780517	159781480	Peak_666	1000	.	21.29807	724.94421	720.37085	383
chr1	113389927	113391343	Peak_689	1000	.	22.90006	717.03046	712.47723	400
chr1	145094766	145096119	Peak_705	1000	.	11.72791	712.11420	707.57330	1091
chr1	206202754	206204138	Peak_721	1000	.	12.04213	708.95972	704.42676	508
chr1	86703930	86705519	Peak_730	1000	.	12.89183	706.12476	701.59882	869
chr1	78004025	78005050	Peak_742	1000	.	18.43988	703.76923	699.24921	830
chr1	67430077	67431321	Peak_765	1000	.	12.87889	697.20898	692.70508	471
chr1	221741780	221743505	Peak_768	1000	.	10.96298	695.99493	691.49390	426
chr1	241847717	241848644	Peak_772	1000	.	17.30669	694.58844	690.09070	451
chr1	94417886	94418947	Peak_774	1000	.	17.04174	694.18939	689.69244	498
chr1	198681806	198682572	Peak_784	1000	.	18.92313	692.70581	688.21252	198
chr1	180631626	180632782	Peak_791	1000	.	19.38458	691.10358	686.61438	277
chr1	92298313	92299530	Peak_792	1000	.	19.85028	690.95483	686.46600	686
chr1	171484872	171486455	Peak_801	1000	.	18.51031	689.65118	685.16547	568
chr1	169485102	169486440	Peak_812	1000	.	18.86429	687.34637	682.86627	921
chr1	75724020	75725088	Peak_816	1000	.	13.70208	685.79999	681.32336	661
chr1	247210183	247211138	Peak_824	1000	.	13.40043	683.19580	678.72528	736
chr1	145094766	145096119	Peak_831	1000	.	11.20601	679.85376	675.39130	887
chr1	165768493	165769527	Peak_841	1000	.	22.24639	678.84845	674.38831	435
chr1	184754153	184755692	Peak_854	1000	.	14.08584	675.38245	670.93054	812
chr1	74197636	74198800	Peak_860	1000	.	16.35607	673.46893	669.02179	650
chr1	121184225	121185524	Peak_865	1000	.	11.22010	672.51715	668.07214	270
chr1	171313368	171314288	Peak_869	1000	.	24.15014	671.26941	666.82709	708
chr1	248825638	248826872	Peak_877	1000	.	15.16984	669.39270	664.95453	361
chr1	192516607	192517291	Peak_887	1000	.	18.58547	666.97144	662.53900	382
chr1	65254046	65255104	Peak_896	1000	.	20.58115	664.04266	659.61725	367
chr1	96721185	96722519	Peak_903	1000	.	16.79966	662.25006	657.82867	532
chr1	170531549	170532647	Peak_908	1000	.	20.58363	661.37860	656.95923	548
chr1	217630741	217631502	Peak_909	1000	.	20.72837	660.82715	656.40900	341
chr1	184754153	184755692	Peak_913	1000	.	13.90180	660.18616	655.76953	943
chr1	228165319	228166703	Peak_947	1000	.	11.69704	654.62915	650.22583	371
chr1	63892413	63893550	Peak_962	1000	.	22.97137	652.76239	648.36371	819
chr1	226662682	226663391	Peak_964	1000	.	16.52291	652.65082	648.25244	456
chr1	117928859	117930294	Peak_968	1000	.	15.93932	651.87915	647.48273	830
chr1	217620774	217621213	Peak_969	1000	.	22.65846	651.58044	647.18481	237
chr1	68496001	68497597	Peak_987	1000	.	17.69481	648.62317	644.23474	1138
chr1	206202754	206204138	Peak_988	1000	.	11.65674	648.59924	644.21088	237
chr1	70410554	70411659	Peak_1002	1000	.	13.41055	645.74512	641.36383	291
chr1	143971883	143973247	Peak_1014	1000	.	11.29832	643.14008	638.76520	243
