chr22	20000000	20100000	chr22_201	4.14
chr22	20100000	20200000	chr22_202	4.16
chr22	20200000	20300000	chr22_203	4.10
chr22	20300000	20400000	chr22_204	4.09
chr22	20400000	20500000	chr22_205	4.31
chr22	20500000	20600000	chr22_206	3.77
chr22	20600000	20700000	chr22_207	3.92
chr22	20700000	20800000	chr22_208	4.14
chr22	20800000	20900000	chr22_209	4.24
chr22	20900000	21000000	chr22_210	3.99
chr22	21000000	21100000	chr22_211	4.08
chr22	21100000	21200000	chr22_212	3.79
chr22	21200000	21300000	chr22_213	3.05
chr22	21300000	21400000	chr22_214	3.91
chr22	21400000	21500000	chr22_215	4.11
chr22	21500000	21600000	chr22_216	4.13
chr22	21600000	21700000	chr22_217	4.16
chr22	21700000	21800000	chr22_218	4.02
chr22	21800000	21900000	chr22_219	4.06
chr22	21900000	22000000	chr22_220	4.06
chr22	22000000	22100000	chr22_221	4.15
chr22	22100000	22200000	chr22_222	3.93
chr22	22200000	22300000	chr22_223	3.79
chr22	22300000	22400000	chr22_224	3.68
chr22	22400000	22500000	chr22_225	2.42
chr22	22500000	22600000	chr22_226	2.09
chr22	22600000	22700000	chr22_227	3.39
chr22	22700000	22800000	chr22_228	4.07
chr22	22800000	22900000	chr22_229	4.03
chr22	22900000	23000000	chr22_230	4.15
chr22	23000000	23100000	chr22_231	4.17
chr22	23100000	23200000	chr22_232	4.01
chr22	23200000	23300000	chr22_233	4.19
chr22	23300000	23400000	chr22_234	3.17
chr22	23400000	23500000	chr22_235	2.23
chr22	23500000	23600000	chr22_236	3.88
chr22	23600000	23700000	chr22_237	4.02
chr22	23700000	23800000	chr22_238	3.36
chr22	23800000	23900000	chr22_239	2.04
chr22	23900000	24000000	chr22_240	2.51
chr22	24000000	24100000	chr22_241	4.00
chr22	24100000	24200000	chr22_242	4.00
chr22	24200000	24300000	chr22_243	4.10
chr22	24300000	24400000	chr22_244	3.96
chr22	24400000	24500000	chr22_245	4.25
chr22	24500000	24600000	chr22_246	4.04
chr22	24600000	24700000	chr22_247	4.20
chr22	24700000	24800000	chr22_248	4.13
chr22	24800000	24900000	chr22_249	4.10
chr22	24900000	25000000	chr22_250	4.18
chr22	25000000	25100000	chr22_251	4.16
chr22	25100000	25200000	chr22_252	4.11
chr22	25200000	25300000	chr22_253	4.17
chr22	25300000	25400000	chr22_254	3.98
chr22	25400000	25500000	chr22_255	4.15
chr22	25500000	25600000	chr22_256	4.13
chr22	25600000	25700000	chr22_257	4.07
chr22	25700000	25800000	chr22_258	3.90
chr22	25800000	25900000	chr22_259	4.11
chr22	25900000	26000000	chr22_260	4.14
chr22	26000000	26100000	chr22_261	4.01
chr22	26100000	26200000	chr22_262	4.07
chr22	26200000	26300000	chr22_263	4.11
chr22	26300000	26400000	chr22_264	4.14
chr22	26400000	26500000	chr22_265	4.04
chr22	26500000	26600000	chr22_266	4.06
chr22	26600000	26700000	chr22_267	4.18
chr22	26700000	26800000	chr22_268	3.96
chr22	26800000	26900000	chr22_269	3.99
chr22	26900000	27000000	chr22_270	4.11
chr22	27000000	27100000	chr22_271	4.00
chr22	27100000	27200000	chr22_272	4.15
chr22	27200000	27300000	chr22_273	4.26
chr22	27300000	27400000	chr22_274	4.11
chr22	27400000	27500000	chr22_275	4.16
chr22	27500000	27600000	chr22_276	4.19
chr22	27600000	27700000	chr22_277	4.14
chr22	27700000	27800000	chr22_278	4.18
chr22	27800000	27900000	chr22_279	4.20
chr22	27900000	28000000	chr22_280	4.05
chr22	28000000	28100000	chr22_281	3.90
chr22	28100000	28200000	chr22_282	3.97
chr22	28200000	28300000	chr22_283	4.05
chr22	28300000	28400000	chr22_284	3.96
chr22	28400000	28500000	chr22_285	4.07
chr22	28500000	28600000	chr22_286	4.17
chr22	28600000	28700000	chr22_287	3.72
chr22	28700000	28800000	chr22_288	4.03
chr22	28800000	28900000	chr22_289	4.19
chr22	28900000	29000000	chr22_290	4.00
chr22	29000000	29100000	chr22_291	4.05
chr22	29100000	29200000	chr22_292	4.32
chr22	29200000	29300000	chr22_293	4.19
chr22	29300000	29400000	chr22_294	4.16
chr22	29400000	29500000	chr22_295	4.25
chr22	29500000	29600000	chr22_296	4.13
chr22	29600000	29700000	chr22_297	3.96
chr22	29700000	29800000	chr22_298	4.10
chr22	29800000	29900000	chr22_299	4.05
chr22	29900000	30000000	chr22_300	4.10
