chr22	36410000	36420000	chr22_3642	4.37
chr22	36420000	36430000	chr22_3643	4.18
chr22	36430000	36440000	chr22_3644	4.09
chr22	36440000	36450000	chr22_3645	4.16
chr22	36450000	36460000	chr22_3646	3.55
chr22	36460000	36470000	chr22_3647	4.46
chr22	36470000	36480000	chr22_3648	4.62
chr22	36480000	36490000	chr22_3649	3.85
chr22	36490000	36500000	chr22_3650	4.22
chr22	36500000	36510000	chr22_3651	4.33
chr22	36510000	36520000	chr22_3652	4.48
chr22	36520000	36530000	chr22_3653	4.08
chr22	36530000	36540000	chr22_3654	3.98
chr22	36540000	36550000	chr22_3655	4.57
chr22	36550000	36560000	chr22_3656	4.24
chr22	36560000	36570000	chr22_3657	4.20
chr22	36570000	36580000	chr22_3658	4.13
chr22	36580000	36590000	chr22_3659	4.34
chr22	36590000	36600000	chr22_3660	3.89
chr22	36600000	36610000	chr22_3661	3.87
chr22	36610000	36620000	chr22_3662	3.62
chr22	36620000	36630000	chr22_3663	3.89
chr22	36630000	36640000	chr22_3664	3.91
chr22	36640000	36650000	chr22_3665	3.87
chr22	36650000	36660000	chr22_3666	4.11
chr22	36660000	36670000	chr22_3667	3.90
chr22	36670000	36680000	chr22_3668	4.17
chr22	36680000	36690000	chr22_3669	4.01
chr22	36690000	36700000	chr22_3670	4.96
