chr22	0	100000	chr22_1	0.00
chr22	100000	200000	chr22_2	0.00
chr22	200000	300000	chr22_3	0.00
chr22	300000	400000	chr22_4	0.00
chr22	400000	500000	chr22_5	0.00
chr22	500000	600000	chr22_6	0.00
chr22	600000	700000	chr22_7	0.00
chr22	700000	800000	chr22_8	0.00
chr22	800000	900000	chr22_9	0.00
chr22	900000	1000000	chr22_10	0.00
chr22	1000000	1100000	chr22_11	0.00
chr22	1100000	1200000	chr22_12	0.00
chr22	1200000	1300000	chr22_13	0.00
chr22	1300000	1400000	chr22_14	0.00
chr22	1400000	1500000	chr22_15	0.00
chr22	1500000	1600000	chr22_16	0.00
chr22	1600000	1700000	chr22_17	0.00
chr22	1700000	1800000	chr22_18	0.00
chr22	1800000	1900000	chr22_19	0.00
chr22	1900000	2000000	chr22_20	0.00
chr22	2000000	2100000	chr22_21	0.00
chr22	2100000	2200000	chr22_22	0.00
chr22	2200000	2300000	chr22_23	0.00
chr22	2300000	2400000	chr22_24	0.00
chr22	2400000	2500000	chr22_25	0.00
chr22	2500000	2600000	chr22_26	0.00
chr22	2600000	2700000	chr22_27	0.00
chr22	2700000	2800000	chr22_28	0.00
chr22	2800000	2900000	chr22_29	0.00
chr22	2900000	3000000	chr22_30	0.00
chr22	3000000	3100000	chr22_31	0.00
chr22	3100000	3200000	chr22_32	0.00
chr22	3200000	3300000	chr22_33	0.00
chr22	3300000	3400000	chr22_34	0.00
chr22	3400000	3500000	chr22_35	0.00
chr22	3500000	3600000	chr22_36	0.00
chr22	3600000	3700000	chr22_37	0.00
chr22	3700000	3800000	chr22_38	0.00
chr22	3800000	3900000	chr22_39	0.00
chr22	3900000	4000000	chr22_40	0.00
chr22	4000000	4100000	chr22_41	0.00
chr22	4100000	4200000	chr22_42	0.00
chr22	4200000	4300000	chr22_43	0.00
chr22	4300000	4400000	chr22_44	0.00
chr22	4400000	4500000	chr22_45	0.00
chr22	4500000	4600000	chr22_46	0.00
chr22	4600000	4700000	chr22_47	0.00
chr22	4700000	4800000	chr22_48	0.00
chr22	4800000	4900000	chr22_49	0.00
chr22	4900000	5000000	chr22_50	0.00
chr22	5000000	5100000	chr22_51	0.00
chr22	5100000	5200000	chr22_52	0.00
chr22	5200000	5300000	chr22_53	0.00
chr22	5300000	5400000	chr22_54	0.00
chr22	5400000	5500000	chr22_55	0.00
chr22	5500000	5600000	chr22_56	0.00
chr22	5600000	5700000	chr22_57	0.00
chr22	5700000	5800000	chr22_58	0.00
chr22	5800000	5900000	chr22_59	0.00
chr22	5900000	6000000	chr22_60	0.00
chr22	6000000	6100000	chr22_61	0.00
chr22	6100000	6200000	chr22_62	0.00
chr22	6200000	6300000	chr22_63	0.00
chr22	6300000	6400000	chr22_64	0.00
chr22	6400000	6500000	chr22_65	0.00
chr22	6500000	6600000	chr22_66	0.00
chr22	6600000	6700000	chr22_67	0.00
chr22	6700000	6800000	chr22_68	0.00
chr22	6800000	6900000	chr22_69	0.00
chr22	6900000	7000000	chr22_70	0.00
chr22	7000000	7100000	chr22_71	0.00
chr22	7100000	7200000	chr22_72	0.00
chr22	7200000	7300000	chr22_73	0.00
chr22	7300000	7400000	chr22_74	0.00
chr22	7400000	7500000	chr22_75	0.00
chr22	7500000	7600000	chr22_76	0.00
chr22	7600000	7700000	chr22_77	0.00
chr22	7700000	7800000	chr22_78	0.00
chr22	7800000	7900000	chr22_79	0.00
chr22	7900000	8000000	chr22_80	0.00
chr22	8000000	8100000	chr22_81	0.00
chr22	8100000	8200000	chr22_82	0.00
chr22	8200000	8300000	chr22_83	0.00
chr22	8300000	8400000	chr22_84	0.00
chr22	8400000	8500000	chr22_85	0.00
chr22	8500000	8600000	chr22_86	0.00
chr22	8600000	8700000	chr22_87	0.00
chr22	8700000	8800000	chr22_88	0.00
chr22	8800000	8900000	chr22_89	0.00
chr22	8900000	9000000	chr22_90	0.00
chr22	9000000	9100000	chr22_91	0.00
chr22	9100000	9200000	chr22_92	0.00
chr22	9200000	9300000	chr22_93	0.00
chr22	9300000	9400000	chr22_94	0.00
chr22	9400000	9500000	chr22_95	0.00
chr22	9500000	9600000	chr22_96	0.00
chr22	9600000	9700000	chr22_97	0.00
chr22	9700000	9800000	chr22_98	0.00
chr22	9800000	9900000	chr22_99	0.00
chr22	9900000	10000000	chr22_100	0.00
