chr22	40000000	40100000	chr22_401	4.10
chr22	40100000	40200000	chr22_402	3.90
chr22	40200000	40300000	chr22_403	4.03
chr22	40300000	40400000	chr22_404	4.09
chr22	40400000	40500000	chr22_405	4.11
chr22	40500000	40600000	chr22_406	3.96
chr22	40600000	40700000	chr22_407	4.09
chr22	40700000	40800000	chr22_408	4.00
chr22	40800000	40900000	chr22_409	4.18
chr22	40900000	41000000	chr22_410	4.03
chr22	41000000	41100000	chr22_411	4.09
chr22	41100000	41200000	chr22_412	3.97
chr22	41200000	41300000	chr22_413	4.03
chr22	41300000	41400000	chr22_414	4.05
chr22	41400000	41500000	chr22_415	4.08
chr22	41500000	41600000	chr22_416	4.10
chr22	41600000	41700000	chr22_417	4.06
chr22	41700000	41800000	chr22_418	3.88
chr22	41800000	41900000	chr22_419	4.09
chr22	41900000	42000000	chr22_420	4.28
chr22	42000000	42100000	chr22_421	3.46
chr22	42100000	42200000	chr22_422	1.45
chr22	42200000	42300000	chr22_423	2.70
chr22	42300000	42400000	chr22_424	4.18
chr22	42400000	42500000	chr22_425	4.12
chr22	42500000	42600000	chr22_426	4.11
chr22	42600000	42700000	chr22_427	4.08
chr22	42700000	42800000	chr22_428	4.03
chr22	42800000	42900000	chr22_429	4.14
chr22	42900000	43000000	chr22_430	4.03
chr22	43000000	43100000	chr22_431	3.99
chr22	43100000	43200000	chr22_432	3.93
chr22	43200000	43300000	chr22_433	4.09
chr22	43300000	43400000	chr22_434	3.91
chr22	43400000	43500000	chr22_435	4.03
chr22	43500000	43600000	chr22_436	4.06
chr22	43600000	43700000	chr22_437	4.14
chr22	43700000	43800000	chr22_438	4.14
chr22	43800000	43900000	chr22_439	4.12
chr22	43900000	44000000	chr22_440	4.21
chr22	44000000	44100000	chr22_441	3.92
chr22	44100000	44200000	chr22_442	3.94
chr22	44200000	44300000	chr22_443	4.01
chr22	44300000	44400000	chr22_444	4.12
chr22	44400000	44500000	chr22_445	3.94
chr22	44500000	44600000	chr22_446	4.20
chr22	44600000	44700000	chr22_447	3.93
chr22	44700000	44800000	chr22_448	4.02
chr22	44800000	44900000	chr22_449	4.06
chr22	44900000	45000000	chr22_450	4.15
chr22	45000000	45100000	chr22_451	4.18
chr22	45100000	45200000	chr22_452	4.05
chr22	45200000	45300000	chr22_453	4.21
chr22	45300000	45400000	chr22_454	4.22
chr22	45400000	45500000	chr22_455	4.21
chr22	45500000	45600000	chr22_456	4.05
chr22	45600000	45700000	chr22_457	4.32
chr22	45700000	45800000	chr22_458	4.04
chr22	45800000	45900000	chr22_459	4.21
chr22	45900000	46000000	chr22_460	4.07
chr22	46000000	46100000	chr22_461	4.14
chr22	46100000	46200000	chr22_462	4.08
chr22	46200000	46300000	chr22_463	4.27
chr22	46300000	46400000	chr22_464	4.04
chr22	46400000	46500000	chr22_465	4.01
chr22	46500000	46600000	chr22_466	4.14
chr22	46600000	46700000	chr22_467	4.19
chr22	46700000	46800000	chr22_468	4.12
chr22	46800000	46900000	chr22_469	3.95
chr22	46900000	47000000	chr22_470	3.90
chr22	47000000	47100000	chr22_471	4.12
chr22	47100000	47200000	chr22_472	4.22
chr22	47200000	47300000	chr22_473	4.30
chr22	47300000	47400000	chr22_474	4.14
chr22	47400000	47500000	chr22_475	4.04
chr22	47500000	47600000	chr22_476	4.05
chr22	47600000	47700000	chr22_477	4.14
chr22	47700000	47800000	chr22_478	4.09
chr22	47800000	47900000	chr22_479	4.20
chr22	47900000	48000000	chr22_480	4.04
chr22	48000000	48100000	chr22_481	4.17
chr22	48100000	48200000	chr22_482	3.98
chr22	48200000	48300000	chr22_483	4.08
chr22	48300000	48400000	chr22_484	4.09
chr22	48400000	48500000	chr22_485	4.22
chr22	48500000	48600000	chr22_486	4.18
chr22	48600000	48700000	chr22_487	4.01
chr22	48700000	48800000	chr22_488	4.17
chr22	48800000	48900000	chr22_489	4.07
chr22	48900000	49000000	chr22_490	3.97
chr22	49000000	49100000	chr22_491	3.92
chr22	49100000	49200000	chr22_492	4.23
chr22	49200000	49300000	chr22_493	4.24
chr22	49300000	49400000	chr22_494	4.23
chr22	49400000	49500000	chr22_495	4.24
chr22	49500000	49600000	chr22_496	3.95
chr22	49600000	49700000	chr22_497	4.11
chr22	49700000	49800000	chr22_498	4.20
chr22	49800000	49900000	chr22_499	4.12
chr22	49900000	50000000	chr22_500	4.12
