chr1	20013770	20015884	0	0	+
chr1	20014741	20016855	1	0	+
chr1	21096343	21098457	2	0	+
chr1	21177530	21179644	3	0	+
chr1	26496710	26498824	4	0	+
chr1	26526753	26528867	5	0	+
chr1	31652911	31655025	6	0	+
chr1	31680557	31682671	7	0	+
chr1	65609324	65611438	8	0	+
chr1	65637873	65639987	9	0	+
chr1	89741504	89743618	10	0	+
chr1	89766547	89768661	11	0	+
chr1	101835723	101837837	12	0	+
chr1	101870666	101872780	13	0	+
chr1	110053165	110055279	14	0	+
chr1	110075998	110078112	15	0	+
chr1	153483147	153485261	16	0	+
chr1	153582009	153584123	17	0	+
chr1	158086692	158088806	18	0	+
chr1	158103339	158105453	19	0	+
chr1	158496127	158498241	20	0	+
chr1	158595299	158597413	21	0	+
chr1	167608417	167610531	22	0	+
chr1	167656686	167658800	23	0	+
chr1	203050833	203052947	24	0	+
chr1	203073745	203075859	25	0	+
chr1	234450089	234452203	26	0	+
chr1	234509298	234511412	27	0	+
chr1	244399938	244402052	28	0	+
chr1	244480031	244482145	29	0	+
chr1	246198706	246200820	30	0	+
chr1	246230098	246232212	31	0	+
chr10	834110	836224	32	0	+
chr10	855731	857845	33	0	+
chr10	1281771	1283885	34	0	+
chr10	1374313	1376427	35	0	+
chr10	4656790	4658904	36	0	+
chr10	4745288	4747402	37	0	+
chr10	13971246	13973360	38	0	+
chr10	13977331	13979445	39	0	+
chr10	14710755	14712869	40	0	+
chr10	14733333	14735447	41	0	+
chr10	14737062	14739176	42	0	+
chr10	14778434	14780548	43	0	+
chr10	15032448	15034562	44	0	+
chr10	15063217	15065331	45	0	+
chr10	28174244	28176358	46	0	+
chr10	28187586	28189700	47	0	+
chr10	30662311	30664425	48	0	+
chr10	30665950	30668064	49	0	+
chr10	50410097	50412211	50	0	+
chr10	50507171	50509285	51	0	+
chr10	51504420	51506534	52	0	+
chr10	51539849	51541963	53	0	+
chr10	101714322	101716436	54	0	+
chr10	101765204	101767318	55	0	+
chr10	103844271	103846385	56	0	+
chr10	103882470	103884584	57	0	+
chr10	119166093	119168207	58	0	+
chr10	119198126	119200240	59	0	+
chr10	126134381	126136495	60	0	+
chr10	126181564	126183678	61	0	+
chr10	134705126	134707240	62	0	+
chr10	134725784	134727898	63	0	+
chr10	134748371	134750485	64	0	+
chr10	134774463	134776577	65	0	+
chr10	135065998	135068112	66	0	+
chr10	135093152	135095266	67	0	+
chr11	7505803	7507917	68	0	+
chr11	7547366	7549480	69	0	+
chr11	7612505	7614619	70	0	+
chr11	7667970	7670084	71	0	+
chr11	18432663	18434777	72	0	+
chr11	18519894	18522008	73	0	+
chr11	33798614	33800728	74	0	+
chr11	33841785	33843899	75	0	+
chr11	45878682	45880796	76	0	+
chr11	45881304	45883418	77	0	+
chr11	63379585	63381699	78	0	+
chr11	63395434	63397548	79	0	+
chr11	67915973	67918087	80	0	+
chr11	67955452	67957566	81	0	+
chr11	73679813	73681927	82	0	+
chr11	73699353	73701467	83	0	+
chr11	112328436	112330550	84	0	+
chr11	112395633	112397747	85	0	+
chr11	118637036	118639150	86	0	+
chr11	118678247	118680361	87	0	+
chr11	124199146	124201260	88	0	+
chr11	124222975	124225089	89	0	+
chr11	129185041	129187155	90	0	+
chr11	129213401	129215515	91	0	+
chr11	131692068	131694182	92	0	+
chr11	131693819	131695933	93	0	+
chr11	134116350	134118464	94	0	+
chr11	134135774	134137888	95	0	+
chr12	1777077	1779191	96	0	+
chr12	1781987	1784101	97	0	+
chr12	27959377	27961491	98	0	+
chr12	27993809	27995923	99	0	+
chr12	31894956	31897070	100	0	+
chr12	31910169	31912283	101	0	+
chr12	64277015	64279129	102	0	+
chr12	64367788	64369902	103	0	+
chr12	95347174	95349288	104	0	+
chr12	95368468	95370582	105	0	+
chr12	117299661	117301775	106	0	+
chr12	117325797	117327911	107	0	+
chr13	21899468	21901582	108	0	+
chr13	21930981	21933095	109	0	+
chr13	34244572	34246686	110	0	+
chr13	34249867	34251981	111	0	+
chr13	34290730	34292844	112	0	+
chr13	34363418	34365532	113	0	+
chr13	42085737	42087851	114	0	+
chr13	42107152	42109266	115	0	+
chr13	43951207	43953321	116	0	+
chr13	44002019	44004133	117	0	+
chr13	46331592	46333706	118	0	+
chr13	46355278	46357392	119	0	+
chr13	73815690	73817804	120	0	+
chr13	73907789	73909903	121	0	+
chr13	103506172	103508286	122	0	+
chr13	103537517	103539631	123	0	+
chr13	110303203	110305317	124	0	+
chr13	110334576	110336690	125	0	+
chr13	110363536	110365650	126	0	+
chr13	110383451	110385565	127	0	+
chr14	21198197	21200311	128	0	+
chr14	21214257	21216371	129	0	+
chr14	21456038	21458152	130	0	+
chr14	21506540	21508654	131	0	+
chr14	34458114	34460228	132	0	+
chr14	34487253	34489367	133	0	+
chr14	51592136	51594250	134	0	+
chr14	51605279	51607393	135	0	+
chr14	59450962	59453076	136	0	+
chr14	59521283	59523397	137	0	+
chr14	73185392	73187506	138	0	+
chr14	73276035	73278149	139	0	+
chr14	74764836	74766950	140	0	+
chr14	74835722	74837836	141	0	+
chr14	77208342	77210456	142	0	+
chr14	77278515	77280629	143	0	+
chr14	78387269	78389383	144	0	+
chr14	78470784	78472898	145	0	+
chr14	90113926	90116040	146	0	+
chr14	90152954	90155068	147	0	+
chr14	92863049	92865163	148	0	+
chr14	92926354	92928468	149	0	+
chr14	102993248	102995362	150	0	+
chr14	103035115	103037229	151	0	+
chr14	105134436	105136550	152	0	+
chr14	105160218	105162332	153	0	+
chr15	31112198	31114312	154	0	+
chr15	31114652	31116766	155	0	+
chr15	31499936	31502050	156	0	+
chr15	31533239	31535353	157	0	+
chr15	39636787	39638901	158	0	+
chr15	39644769	39646883	159	0	+
chr15	50363548	50365662	160	0	+
chr15	50391764	50393878	161	0	+
chr15	67124056	67126170	162	0	+
chr15	67168147	67170261	163	0	+
chr15	79170482	79172596	164	0	+
chr15	79252539	79254653	165	0	+
chr15	85852820	85854934	166	0	+
chr15	85950708	85952822	167	0	+
chr15	89568740	89570854	168	0	+
chr15	89612916	89615030	169	0	+
chr15	89971397	89973511	170	0	+
chr15	89996362	89998476	171	0	+
chr15	91965174	91967288	172	0	+
chr15	92035896	92038010	173	0	+
chr15	93276374	93278488	174	0	+
chr15	93334606	93336720	175	0	+
chr15	94812286	94814400	176	0	+
chr15	94867456	94869570	177	0	+
chr15	98674993	98677107	178	0	+
chr15	98702578	98704692	179	0	+
chr16	526428	528542	180	0	+
chr16	583964	586078	181	0	+
chr16	27357294	27359408	182	0	+
chr16	27420318	27422432	183	0	+
chr16	50102769	50104883	184	0	+
chr16	50137043	50139157	185	0	+
chr16	78067491	78069605	186	0	+
chr16	78137844	78139958	187	0	+
chr16	78481043	78483157	188	0	+
chr16	78511483	78513597	189	0	+
chr16	78572003	78574117	190	0	+
chr16	78638319	78640433	191	0	+
chr16	84334158	84336272	192	0	+
chr16	84413107	84415221	193	0	+
chr16	84786800	84788914	194	0	+
chr16	84838897	84841011	195	0	+
chr16	85367518	85369632	196	0	+
chr16	85426331	85428445	197	0	+
chr16	85719898	85722012	198	0	+
chr16	85782502	85784616	199	0	+
chr16	89166081	89168195	200	0	+
chr16	89190907	89193021	201	0	+
chr17	40207	42321	202	0	+
chr17	65226	67340	203	0	+
chr17	15777107	15779221	204	0	+
chr17	15785995	15788109	205	0	+
chr17	15785995	15788109	206	0	+
chr17	15877274	15879388	207	0	+
chr17	30821563	30823677	208	0	+
chr17	30877787	30879901	209	0	+
chr17	53652547	53654661	210	0	+
chr17	53724063	53726177	211	0	+
chr17	54039312	54041426	212	0	+
chr17	54079180	54081294	213	0	+
chr17	57880701	57882815	214	0	+
chr17	57975601	57977715	215	0	+
chr17	62078277	62080391	216	0	+
chr17	62078885	62080999	217	0	+
chr17	64474384	64476498	218	0	+
chr17	64478410	64480524	219	0	+
chr17	66135170	66137284	220	0	+
chr17	66223193	66225307	221	0	+
chr17	71586520	71588634	222	0	+
chr17	71625290	71627404	223	0	+
chr17	75859630	75861744	224	0	+
chr17	75884896	75887010	225	0	+
chr17	78864573	78866687	226	0	+
chr17	78910039	78912153	227	0	+
chr17	79566939	79569053	228	0	+
chr17	79629181	79631295	229	0	+
chr18	22895766	22897880	230	0	+
chr18	22939337	22941451	231	0	+
chr18	45205392	45207506	232	0	+
chr18	45242102	45244216	233	0	+
chr18	51914392	51916506	234	0	+
chr18	51914649	51916763	235	0	+
chr18	61247582	61249696	236	0	+
chr18	61252433	61254547	237	0	+
chr18	68148874	68150988	238	0	+
chr18	68219651	68221765	239	0	+
chr18	72946393	72948507	240	0	+
chr18	72973632	72975746	241	0	+
chr18	74960578	74962692	242	0	+
chr18	75049627	75051741	243	0	+
chr19	796932	799046	244	0	+
chr19	890891	893005	245	0	+
chr19	6996083	6998197	246	0	+
chr19	7003475	7005589	247	0	+
chr19	12800955	12803069	248	0	+
chr19	12875907	12878021	249	0	+
chr19	17073980	17076094	250	0	+
chr19	17119452	17121566	251	0	+
chr19	35586225	35588339	252	0	+
chr19	35669923	35672037	253	0	+
chr19	46717154	46719268	254	0	+
chr19	46777673	46779787	255	0	+
chr19	48693044	48695158	256	0	+
chr19	48755859	48757973	257	0	+
chr19	49341212	49343326	258	0	+
chr19	49417049	49419163	259	0	+
chr19	53149274	53151388	260	0	+
chr19	53151896	53154010	261	0	+
chr19	53982391	53984505	262	0	+
chr19	53984826	53986940	263	0	+
chr19	54049266	54051380	264	0	+
chr19	54049266	54051380	265	0	+
chr19	54049266	54051380	266	0	+
chr19	54072627	54074741	267	0	+
chr19	58480403	58482517	268	0	+
chr19	58512420	58514534	269	0	+
chr19	58514987	58517101	270	0	+
chr19	58544376	58546490	271	0	+
chr2	3486275	3488389	272	0	+
chr2	3486514	3488628	273	0	+
chr2	10929846	10931960	274	0	+
chr2	10967491	10969605	275	0	+
chr2	11020144	11022258	276	0	+
chr2	11104948	11107062	277	0	+
chr2	18258049	18260163	278	0	+
chr2	18308433	18310547	279	0	+
chr2	25095635	25097749	280	0	+
chr2	25165168	25167282	281	0	+
