#gtf-version 2.2
#!genome-build GRCh38.p14
#!genome-build-accession NCBI_Assembly:GCF_000001405.40
#!annotation-date 10/02/2023
#!annotation-source MANE Release v1.3
chr1	BestRefSeq	gene	65419	71585	.	+	.	gene_id "OR4F5"; transcript_id ""; db_xref "GeneID:79501"; db_xref "HGNC:HGNC:14825"; description "olfactory receptor family 4 subfamily F member 5"; gbkey "Gene"; gene "OR4F5"; gene_biotype "protein_coding"; 
chr1	BestRefSeq	transcript	65419	71585	.	+	.	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "Ensembl:ENST00000641515.2"; db_xref "GeneID:79501"; gbkey "mRNA"; gene "OR4F5"; product "olfactory receptor family 4 subfamily F member 5"; tag "MANE Select"; transcript_biotype "mRNA"; 
chr1	BestRefSeq	exon	65419	65433	.	+	.	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "Ensembl:ENST00000641515.2"; db_xref "GeneID:79501"; gene "OR4F5"; product "olfactory receptor family 4 subfamily F member 5"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "1"; 
chr1	BestRefSeq	exon	65520	65573	.	+	.	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "Ensembl:ENST00000641515.2"; db_xref "GeneID:79501"; gene "OR4F5"; product "olfactory receptor family 4 subfamily F member 5"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "2"; 
chr1	BestRefSeq	exon	69037	71585	.	+	.	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "Ensembl:ENST00000641515.2"; db_xref "GeneID:79501"; gene "OR4F5"; product "olfactory receptor family 4 subfamily F member 5"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "3"; 
chr1	BestRefSeq	CDS	65565	65573	.	+	0	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "CCDS:CCDS30547.2"; db_xref "Ensembl:ENSP00000493376.2"; db_xref "GeneID:79501"; gbkey "CDS"; gene "OR4F5"; product "olfactory receptor 4F5"; protein_id "NP_001005484.2"; tag "MANE Select"; exon_number "2"; 
chr1	BestRefSeq	CDS	69037	70005	.	+	0	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "CCDS:CCDS30547.2"; db_xref "Ensembl:ENSP00000493376.2"; db_xref "GeneID:79501"; gbkey "CDS"; gene "OR4F5"; product "olfactory receptor 4F5"; protein_id "NP_001005484.2"; tag "MANE Select"; exon_number "3"; 
chr1	BestRefSeq	start_codon	65565	65567	.	+	0	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "CCDS:CCDS30547.2"; db_xref "Ensembl:ENSP00000493376.2"; db_xref "GeneID:79501"; gbkey "CDS"; gene "OR4F5"; product "olfactory receptor 4F5"; protein_id "NP_001005484.2"; tag "MANE Select"; exon_number "2"; 
chr1	BestRefSeq	stop_codon	70006	70008	.	+	0	gene_id "OR4F5"; transcript_id "NM_001005484.2"; db_xref "CCDS:CCDS30547.2"; db_xref "Ensembl:ENSP00000493376.2"; db_xref "GeneID:79501"; gbkey "CDS"; gene "OR4F5"; product "olfactory receptor 4F5"; protein_id "NP_001005484.2"; tag "MANE Select"; exon_number "3"; 
chr1	BestRefSeq	gene	450740	451678	.	-	.	gene_id "OR4F29"; transcript_id ""; db_xref "GeneID:729759"; db_xref "HGNC:HGNC:31275"; description "olfactory receptor family 4 subfamily F member 29"; gbkey "Gene"; gene "OR4F29"; gene_biotype "protein_coding"; gene_synonym "OR7-21"; 
