chr12	6865000	6870000	chr12	7105000	7110000	6867500.0	7107500.0	162	2	35	9.26620534367536	12.789554751973087	10.918708859878182	10.992731377896746	2.5899813386732297e-07	0.001661942679621377	3.26952147937147e-05	2.501675903320654e-05
chr12	6870000	6875000	chr12	6960000	6965000	6867857.142857143	6947857.142857143	161	7	99	29.42316014701674	29.230361762622472	46.81940116123838	32.89154185504566	1.5669833244966108e-19	2.1506066362744504e-19	2.6731036481720658e-08	1.5632898920254598e-13
chr12	6940000	6950000	chr12	7630000	7640000	6940000.0	7630000.0	160	1	22	4.074047687808332	5.724323604318343	4.216339812901814	4.286725984648149	0.00015210840151825614	0.002638694347797016	0.00018206743487951128	8.394035425461274e-05
chr12	6945000	6950000	chr12	7040000	7045000	6945000.0	7042500.0	164	2	57	17.812581700851652	21.781292044681763	21.244628443843183	20.394481885456244	1.4536012057187307e-09	2.3542459097199367e-06	2.377322359539628e-06	1.954777597841228e-06
chr12	6945000	6950000	chr12	7110000	7115000	6952500.0	7102000.0	163	19	132	18.681275655069435	27.43815280829249	28.38286216992272	21.723896182940702	2.6770389669020597e-58	1.6771822327854127e-37	1.6493466943569312e-37	1.3221263697562963e-47
chr12	7015000	7020000	chr12	7090000	7095000	7015000.0	7110000.0	166	2	153	64.56651573933307	90.31084047139342	71.63446603776386	58.848454869679784	4.40816919046362e-12	1.469387613463277e-05	8.34677174920932e-12	5.482189381329926e-20
chr12	7060000	7065000	chr12	7635000	7640000	7060000.0	7635000.0	168	1	19	3.3702266304451363	5.960173912234165	3.3011701929131365	3.0233142141527107	0.00012082569598507122	0.01263531213898795	0.0001643099832301838	7.1935947175168775e-06
chr12	7140000	7145000	chr12	7635000	7640000	7139166.666666666	7636666.666666666	169	6	90	6.000850492939928	10.269040143681439	6.719672467181723	7.493235601485094	1.7791328732102773e-64	2.6718874995557044e-41	2.172300413798765e-56	9.514513737519358e-57
chr12	7220000	7225000	chr12	7320000	7325000	7218750.0	7315000.0	172	4	51	19.449152701414953	17.910583919981118	25.212590357961545	22.64489059734573	4.3223723276841545e-07	5.528564134880859e-07	0.0001759997677998234	0.0001447433514900718
chr12	7220000	7225000	chr12	7365000	7370000	7218000.0	7370000.0	173	5	73	17.053380507941867	17.268823527601185	27.70084963297394	19.43766126666313	1.7722226998304633e-17	2.566713445740412e-17	1.5899226880136462e-08	1.9864701604838225e-17
chr12	7220000	7225000	chr12	7460000	7465000	7220416.666666666	7457083.333333332	174	12	184	16.17119400738489	22.27419167613528	25.279326457995282	14.951885480584568	2.1122074168617232e-104	2.2742141708374181e-88	2.4320027351217704e-88	1.8885678338139663e-120
chr12	7220000	7225000	chr12	7635000	7640000	7219642.857142856	7636071.428571427	171	14	221	14.41329411750567	20.228120066373567	23.50617092544837	13.319410232482035	4.3118119763107446e-161	1.7985780091106533e-121	1.8154723411170523e-121	6.634223078271632e-161
chr12	7220000	7225000	chr12	7805000	7810000	7217500.0	7805000.0	175	2	23	4.990047347097055	6.711562545600712	5.423616834180354	5.492612678685826	7.3710701320467114e-06	0.003009759948128382	0.0002036754639998749	0.00013700248095255225
chr12	7320000	7325000	chr12	7460000	7465000	7324285.714285714	7458571.428571427	176	6	63	15.003490718253698	20.354528731323448	13.132946955325252	14.858204118318673	1.6343176622841115e-16	1.6613611342575756e-08	2.5151942707823453e-16	1.9121692608186992e-16
chr12	7325000	7330000	chr12	7635000	7640000	7336666.666666666	7636666.666666666	177	2	37	11.422565975537774	17.561699411076418	11.07435201381192	11.469621203517274	3.5997867126579522e-06	0.014096973074733229	4.749965969647366e-06	3.5902628387998886e-06
chr12	7370000	7375000	chr12	7635000	7640000	7372000.0	7639000.0	180	6	90	9.808813880557562	11.980217613220859	12.077270977268428	10.398819669480902	3.7031625530098475e-49	2.6718874995557044e-41	2.420647767550662e-41	1.3003284973323243e-41
chr12	7375000	7380000	chr12	7460000	7465000	7373636.363636363	7450454.545454546	178	12	131	24.96336851803039	22.821928829254393	38.35552232955444	25.92578166012268	5.4067785116220095e-47	8.635233175254177e-47	9.896778815120764e-28	5.1939314389010686e-37
chr12	7460000	7465000	chr12	7635000	7640000	7458750.0	7633750.0	181	4	83	13.877920398326838	22.329143814535946	12.770083201362391	17.493828221132958	1.9581015873794966e-29	2.090132124917716e-17	3.4742057034768705e-29	3.4447607079459897e-23
chr12	7490000	7500000	chr12	7580000	7590000	7475000.0	7580000.0	175	2	134	68.92481337120991	80.49718798528633	83.7725994272837	63.3647218614404	5.198169492101449e-07	6.359054020714989e-07	0.009286623680090944	6.228342597324202e-13
chr12	7640000	7650000	chr12	8070000	8080000	7656666.666666666	8070000.0	177	3	33	10.26194394997398	13.68460614099332	13.318040902860643	13.546523152741866	0.0005327514948260322	0.016163352477551594	0.015968608648769398	0.009959551624651864
chr12	7675000	7680000	chr12	7805000	7810000	7675000.0	7802500.0	183	6	197	19.743752241946638	33.501270963760646	16.754982887455544	21.92441969655182	5.2837452614613385e-117	1.879775157661258e-67	1.2692280862749352e-116	8.514648992323698e-100
chr12	7795000	7800000	chr12	7905000	7910000	7792500.0	7897500.0	185	2	73	5.92710805954609	8.858212375407867	3.4967541160460214	6.0897987642209195	4.656228546036583e-46	1.2901306450795416e-33	4.916215554537298e-58	4.050668618681755e-46
chr12	7830000	7835000	chr12	8075000	8080000	7850000.0	8077500.0	186	4	36	8.92411173948827	13.56177491707011	10.698177424980628	11.286048911546235	7.829262263273977e-08	0.0008045976068997977	1.2652107748573422e-05	9.623216754175251e-06
chr12	7855000	7860000	chr12	7930000	7935000	7853333.333333332	7930000.0	187	6	84	20.22698140576705	22.737866395913418	27.578043696873216	20.003669082165143	4.7538005803686e-18	6.4919748651218224e-18	1.0591146734312917e-12	8.507209868798199e-24
chr12	7860000	7865000	chr12	7990000	7995000	7856000.0	7993000.0	188	5	58	13.00700000955142	18.900813540751727	18.941154902338923	8.336008397523079	1.0713604378963928e-13	7.036081506574403e-10	6.769741342383499e-10	5.810784564295882e-22
chr12	7930000	7935000	chr12	7995000	8000000	7926666.666666666	7993333.333333332	189	3	136	14.052352433534427	22.573995968064384	39.38965432186538	13.521515243916099	5.1571404808663324e-73	2.3037775840782885e-50	2.6410139056885223e-30	6.760202593743085e-73
chr12	7930000	7935000	chr12	8035000	8040000	7930000.0	8068000.0	190	5	74	26.111937315913657	28.88775312380185	41.303605860505954	25.68391872632833	5.589931912143489e-09	7.271680658692894e-09	0.011962411771505976	5.6853024216717025e-09
chr12	7930000	7940000	chr12	8070000	8080000	7926666.666666666	8073333.333333332	182	3	137	43.92857091210775	45.24241096703177	67.57944387220643	46.24879185597576	1.3514438048766909e-21	1.8936432247394228e-21	1.379334062610587e-07	1.5185596817687703e-21
chr12	8540000	8545000	chr12	8605000	8610000	8541666.666666666	8608333.333333332	191	3	76	26.827598474997373	25.11901132010517	26.68072195206697	28.550656889908065	1.0646965531245507e-09	5.1564989047106496e-14	1.3557314518665052e-09	1.0904346343067933e-09
chr12	8540000	8550000	chr12	8650000	8660000	8540000.0	8665000.0	184	2	113	43.15245083992941	29.458449049059556	74.02987426598077	50.475874427379395	2.252036877979694e-12	5.774640395755627e-26	0.004027792515236604	2.317698594823041e-12
