chr1	0	219860550	248956422	0.883129
chr1	1	29095872	248956422	0.116871
chr10	0	113771225	133797422	0.850324
chr10	1	20026197	133797422	0.149676
chr11	0	117027934	135086622	0.866318
chr11	1	18058688	135086622	0.133682
chr12	0	113779877	133275309	0.853721
chr12	1	19495432	133275309	0.146279
chr13	0	105490207	114364328	0.922405
chr13	1	8874121	114364328	0.0775952
chr14	0	94147564	107043718	0.879524
chr14	1	12896154	107043718	0.120476
chr15	0	87990756	101991189	0.862729
chr15	1	14000433	101991189	0.137271
chr16	0	77712176	90338345	0.860235
chr16	1	12626169	90338345	0.139765
chr17	0	66184275	83257441	0.794935
chr17	1	17073166	83257441	0.205065
chr18	0	72785351	80373285	0.905591
chr18	1	7587934	80373285	0.0944087
chr19	0	47381698	58617616	0.808318
chr19	1	11235918	58617616	0.191682
chr2	0	205471335	242193529	0.848377
chr2	1	36722194	242193529	0.151623
chr20	0	52700087	64444167	0.817764
chr20	1	11744080	64444167	0.182237
chr21	0	43220055	46709983	0.925285
chr21	1	3489928	46709983	0.0747148
chr22	0	45831411	50818468	0.901865
chr22	1	4987057	50818468	0.0981347
chr3	0	174594938	198295559	0.880478
chr3	1	23700621	198295559	0.119522
chr4	0	173586148	190214555	0.912581
chr4	1	16628407	190214555	0.0874192
chr5	0	157490690	181538259	0.867534
chr5	1	24047569	181538259	0.132466
chr6	0	153762507	170805979	0.900217
chr6	1	17043472	170805979	0.0997826
chr7	0	137673699	159345973	0.863992
chr7	1	21672274	159345973	0.136008
chr8	0	124148986	145138636	0.855382
chr8	1	20989650	145138636	0.144618
chr9	0	121637799	138394717	0.878919
chr9	1	16756918	138394717	0.121081
chrX	0	144096670	156040895	0.923455
chrX	1	11944225	156040895	0.0765455
chrY	0	56700849	57227415	0.990799
chrY	1	526566	57227415	0.00920129
chr8_KZ208915v1_fix	0	6367528	6367528	1
chr15_ML143371v1_fix	0	5500449	5500449	1
chr15_KI270905v1_alt	0	5161414	5161414	1
chr15_KN538374v1_fix	0	4998962	4998962	1
chr6_GL000256v2_alt	0	4929269	4929269	1
chr6_GL000254v2_alt	0	4827813	4827813	1
chr6_GL000251v2_alt	0	4795265	4795265	1
chr6_GL000253v2_alt	0	4677643	4677643	1
chr6_GL000250v2_alt	0	4672374	4672374	1
chr6_GL000255v2_alt	0	4606388	4606388	1
chr6_GL000252v2_alt	0	4604811	4604811	1
chr17_KI270857v1_alt	0	2877074	2877074	1
chr16_KI270853v1_alt	0	2659700	2659700	1
chr15_KQ031389v1_alt	0	2365364	2365364	1
chr5_MU273354v1_fix	0	2101585	2101585	1
chr16_KV880768v1_fix	0	1927115	1927115	1
chr16_KI270728v1_random	0	1872759	1872759	1
chr17_GL000258v2_alt	0	1821992	1821992	1
chr5_GL339449v2_alt	0	1612928	1612928	1
chr1_MU273333v1_fix	0	1572686	1572686	1
chr14_KI270847v1_alt	0	1511111	1511111	1
chr17_KI270908v1_alt	0	1423190	1423190	1
chr14_KI270846v1_alt	0	1351393	1351393	1
chr15_MU273374v1_fix	0	1154574	1154574	1
chr5_KI270897v1_alt	0	1144418	1144418	1
chr7_KI270803v1_alt	0	1111570	1111570	1
chr19_GL949749v2_alt	0	1091841	1091841	1
chr19_KI270938v1_alt	0	1066800	1066800	1
chr19_GL949750v2_alt	0	1066390	1066390	1
chr19_GL949748v2_alt	0	1064304	1064304	1
chr12_KZ208916v1_fix	0	1046838	1046838	1
chr21_MU273391v1_fix	0	1020778	1020778	1
chr19_GL949751v2_alt	0	1002683	1002683	1
chr19_GL949746v1_alt	0	987716	987716	1
chr19_GL949752v1_alt	0	987100	987100	1
chr8_KI270821v1_alt	0	985506	985506	1
chr2_MU273342v1_fix	0	955087	955087	1
chr1_KI270763v1_alt	0	911658	911658	1
chr6_KI270801v1_alt	0	870480	870480	1
chrY_MU273398v1_fix	0	865743	865743	1
chr1_MU273331v1_alt	0	847441	847441	1
chr19_GL949753v2_alt	0	796479	796479	1
chr19_GL949747v2_alt	0	729520	729520	1
chr14_MU273373v1_fix	0	722645	722645	1
chr14_KZ208920v1_fix	0	690932	690932	1
chr7_KZ208913v1_alt	0	680662	680662	1
chr5_KV575244v1_fix	0	673059	673059	1
chr8_KI270822v1_alt	0	624492	624492	1
chrX_MU273395v1_alt	0	619716	619716	1
chr7_KZ208912v1_fix	0	589656	589656	1
chr4_GL000257v2_alt	0	586476	586476	1
chr12_KI270904v1_alt	0	572349	572349	1
chr9_MU273366v1_fix	0	569668	569668	1
chr4_KI270925v1_alt	0	555799	555799	1
chr1_KV880763v1_alt	0	551020	551020	1
chr12_KN538369v1_fix	0	541038	541038	1
chr17_MU273380v1_fix	0	538541	538541	1
chr2_MU273338v1_alt	0	535251	535251	1
chr2_KQ983256v1_alt	0	535088	535088	1
chr21_ML143377v1_fix	0	519485	519485	1
chr1_MU273330v1_alt	0	516764	516764	1
chr5_MU273355v1_fix	0	508332	508332	1
