chr1	0	1000000	chr1_0	.
chr1	1000000	2000000	chr1_1000000	.
chr1	2000000	3000000	chr1_2000000	.
chr1	3000000	4000000	chr1_3000000	.
chr1	4000000	5000000	chr1_4000000	.
chr1	5000000	6000000	chr1_5000000	.
chr1	6000000	7000000	chr1_6000000	.
chr1	7000000	8000000	chr1_7000000	.
chr1	8000000	9000000	chr1_8000000	.
chr1	9000000	10000000	chr1_9000000	.
chr1	10000000	11000000	chr1_10000000	.
chr1	11000000	12000000	chr1_11000000	.
chr1	12000000	13000000	chr1_12000000	.
chr1	13000000	14000000	chr1_13000000	.
chr1	14000000	15000000	chr1_14000000	.
chr1	15000000	16000000	chr1_15000000	.
chr1	16000000	17000000	chr1_16000000	.
chr1	17000000	18000000	chr1_17000000	.
chr1	18000000	19000000	chr1_18000000	.
chr1	19000000	20000000	chr1_19000000	.
chr1	20000000	21000000	chr1_20000000	.
chr1	21000000	22000000	chr1_21000000	.
chr1	22000000	23000000	chr1_22000000	.
chr1	23000000	24000000	chr1_23000000	.
chr1	24000000	25000000	chr1_24000000	.
chr1	25000000	26000000	chr1_25000000	.
chr1	26000000	27000000	chr1_26000000	.
chr1	27000000	28000000	chr1_27000000	.
chr1	28000000	29000000	chr1_28000000	.
chr1	29000000	30000000	chr1_29000000	.
chr1	30000000	31000000	chr1_30000000	.
chr1	31000000	32000000	chr1_31000000	.
chr1	32000000	33000000	chr1_32000000	.
chr1	33000000	34000000	chr1_33000000	.
chr1	34000000	35000000	chr1_34000000	.
chr1	35000000	36000000	chr1_35000000	.
chr1	36000000	37000000	chr1_36000000	.
chr1	37000000	38000000	chr1_37000000	.
chr1	38000000	39000000	chr1_38000000	.
chr1	39000000	40000000	chr1_39000000	.
chr1	40000000	41000000	chr1_40000000	.
chr1	41000000	42000000	chr1_41000000	.
chr1	42000000	43000000	chr1_42000000	.
chr1	43000000	44000000	chr1_43000000	.
chr1	44000000	45000000	chr1_44000000	.
chr1	45000000	46000000	chr1_45000000	.
chr1	46000000	47000000	chr1_46000000	.
chr1	47000000	48000000	chr1_47000000	.
chr1	48000000	49000000	chr1_48000000	.
chr1	49000000	50000000	chr1_49000000	.
chr1	50000000	51000000	chr1_50000000	.
chr1	51000000	52000000	chr1_51000000	.
chr1	52000000	53000000	chr1_52000000	.
chr1	53000000	54000000	chr1_53000000	.
chr1	54000000	55000000	chr1_54000000	.
chr1	55000000	56000000	chr1_55000000	.
chr1	56000000	57000000	chr1_56000000	.
chr1	57000000	58000000	chr1_57000000	.
chr1	58000000	59000000	chr1_58000000	.
chr1	59000000	60000000	chr1_59000000	.
chr1	60000000	61000000	chr1_60000000	.
chr1	61000000	62000000	chr1_61000000	.
chr1	62000000	63000000	chr1_62000000	.
chr1	63000000	64000000	chr1_63000000	.
chr1	64000000	65000000	chr1_64000000	.
chr1	65000000	66000000	chr1_65000000	.
chr1	66000000	67000000	chr1_66000000	.
chr1	67000000	68000000	chr1_67000000	.
chr1	68000000	69000000	chr1_68000000	.
chr1	69000000	70000000	chr1_69000000	.
chr1	70000000	71000000	chr1_70000000	.
chr1	71000000	72000000	chr1_71000000	.
chr1	72000000	73000000	chr1_72000000	.
chr1	73000000	74000000	chr1_73000000	.
chr1	74000000	75000000	chr1_74000000	.
chr1	75000000	76000000	chr1_75000000	.
chr1	76000000	77000000	chr1_76000000	.
chr1	77000000	78000000	chr1_77000000	.
chr1	78000000	79000000	chr1_78000000	.
chr1	79000000	80000000	chr1_79000000	.
chr1	80000000	81000000	chr1_80000000	.
chr1	81000000	82000000	chr1_81000000	.
chr1	82000000	83000000	chr1_82000000	.
chr1	83000000	84000000	chr1_83000000	.
chr1	84000000	85000000	chr1_84000000	.
