SECTION	KEY	VALUE
META	samples	Bladder,Brain,Cloaca,GallBladder,Gill,Heart,Intestine,Kidney,Limb,Liver,Lung,Pancreas,Prostate,Spleen,Stomach
META	rows	2430700
META	bad_coordinate_rows	0
META	bin_widths	[(10000, 2430668), (8240, 2), (4180, 2), (5920, 1), (4080, 1), (2534, 1), (4920, 1), (4796, 1), (4000, 1), (3680, 1)]
META	chunk_count	63
LIBRARY	Bladder	total=701506327;nonzero_bins=2430413
LIBRARY	Brain	total=1168148790;nonzero_bins=2430611
LIBRARY	Cloaca	total=484000505;nonzero_bins=2429721
LIBRARY	GallBladder	total=565994637;nonzero_bins=2429999
LIBRARY	Gill	total=1094125058;nonzero_bins=2430327
LIBRARY	Heart	total=868549497;nonzero_bins=2231447
LIBRARY	Intestine	total=699794434;nonzero_bins=2430037
LIBRARY	Kidney	total=745602917;nonzero_bins=2430471
LIBRARY	Limb	total=1147926115;nonzero_bins=2430556
LIBRARY	Liver	total=398317869;nonzero_bins=2429663
LIBRARY	Lung	total=877686879;nonzero_bins=2430229
LIBRARY	Pancreas	total=1398702406;nonzero_bins=2430456
LIBRARY	Prostate	total=973845979;nonzero_bins=2430400
LIBRARY	Spleen	total=497829833;nonzero_bins=2430245
LIBRARY	Stomach	total=455786546;nonzero_bins=2429655
GTF	feature_counts	[('exon', 1040704), ('CDS', 655488), ('transcript', 181985), ('gene', 99088)]
GTF	seqnames	[('chr3q', 117509), ('chr1p', 109320), ('chr2q', 100493), ('chr1q', 98993), ('chr11q', 88769), ('chr9q', 82559), ('chr2p', 81802), ('chr6q', 79775), ('chr6p', 72992), ('chr10p', 71163), ('chr5q', 66098), ('chr3p', 63385), ('chr8p', 62128), ('chr4q', 58320), ('chr7p', 56896), ('chr4p', 56593), ('chr12q', 56501), ('chr8q', 54222), ('chr13q', 54089), ('chr5p', 51818), ('chr7q', 49230), ('chr9p', 40187), ('chr14q', 33378), ('chr11p', 30643), ('chr13p', 29775), ('chr10q', 27683), ('chr12p', 27005), ('chr14p', 20135), ('C0161316', 1250), ('C0186316', 934), ('C0123164', 872), ('C0010106', 870), ('C0118918', 861), ('C0011977', 847), ('C0181894', 773), ('C0189643', 773), ('C0132987', 588), ('C0008161', 524), ('C0039063', 520), ('C0088198', 498)]
GTF	gene_records	99088
GTF	mapped_gene_records	56812
GTF	name_attributes	Counter({'gene_name': 99088, 'gene_id': 99088})
GTF	sample_gene_names	['ZFP37 [nr]|ZNF568 [hs]|AMEX60DD000001', 'LOC114595135 [nr]|ZNF268 [hs]|AMEX60DD000002', 'LOC101953204 [nr]|ZNF850 [hs]|AMEX60DD000003', 'LOC115462503 [nr]|ZNF268 [hs]|AMEX60DD000004', 'AMEX60DD000005|AMEX60DD000005', 'LOC115464621 [nr]|ZNF268 [hs]|AMEX60DD000006', 'LOC108803380 [nr]|ZNF268 [hs]|AMEX60DD000007', 'AMEX60DD000008|AMEX60DD000008', 'AMEX60DD000009|AMEX60DD000009', 'LOC102367500 [nr]|AMEX60DD000010', 'AMEX60DD000011|AMEX60DD000011', 'AMEX60DD000012|AMEX60DD000012', 'AMEX60DD000013|AMEX60DD000013', 'AMEX60DD000014|AMEX60DD000014', 'AMEX60DD000015|AMEX60DD000015', 'FZD10|AMEX60DD000016', 'AMEX60DD000017|AMEX60DD000017', 'AMEX60DD000018|AMEX60DD000018', 'AMEX60DD000019|AMEX60DD000019', 'AMEX60DD000020|AMEX60DD000020', 'LOC106702273 [nr]|AMEX60DD000021', 'AMEX60DD000022|AMEX60DD000022', 'AMEX60DD000023|AMEX60DD000023', 'AMEX60DD000024|AMEX60DD000024', 'AMEX60DD000025|AMEX60DD000025', 'LOC114595149 [nr]|AMEX60DD000026', 'LOC115074266 [nr]|AMEX60DD000027', 'KDM6B [nr]|AMEX60DD000028', 'PARPI_0010196 [nr]|AMEX60DD000029', 'PARPI_0006348 [nr]|AMEX60DD000030']
CORRELATION	Bladder	Limb:0.927735,Lung:0.910403,Kidney:0.905626,Brain:0.882555,Gill:0.867932
CORRELATION	Brain	Limb:0.895255,Kidney:0.884396,Bladder:0.882555,Lung:0.860291,Pancreas:0.856940
CORRELATION	Cloaca	Intestine:0.891708,Stomach:0.878998,Lung:0.876339,Gill:0.853833,Bladder:0.833813
CORRELATION	GallBladder	Pancreas:0.825001,Kidney:0.753344,Limb:0.736686,Brain:0.733124,Liver:0.717305
CORRELATION	Gill	Lung:0.906126,Limb:0.902609,Bladder:0.867932,Intestine:0.854244,Cloaca:0.853833
CORRELATION	Heart	Lung:0.786173,Bladder:0.751662,Limb:0.741809,Brain:0.739880,Gill:0.727320
CORRELATION	Intestine	Stomach:0.895478,Cloaca:0.891708,Lung:0.874684,Liver:0.872087,Pancreas:0.869651
CORRELATION	Kidney	Limb:0.909443,Bladder:0.905626,Brain:0.884396,Lung:0.870977,Pancreas:0.870077
CORRELATION	Limb	Bladder:0.927735,Kidney:0.909443,Lung:0.908746,Gill:0.902609,Brain:0.895255
CORRELATION	Liver	Intestine:0.872087,Pancreas:0.865676,Stomach:0.843941,Lung:0.837549,Limb:0.837476
CORRELATION	Lung	Bladder:0.910403,Limb:0.908746,Gill:0.906126,Cloaca:0.876339,Intestine:0.874684
CORRELATION	Pancreas	Limb:0.875070,Kidney:0.870077,Intestine:0.869651,Liver:0.865676,Brain:0.856940
CORRELATION	Prostate	Bladder:0.854827,Lung:0.852153,Limb:0.847448,Gill:0.846394,Kidney:0.834111
CORRELATION	Spleen	Lung:0.866978,Limb:0.865492,Bladder:0.840566,Gill:0.827926,Prostate:0.822793
CORRELATION	Stomach	Intestine:0.895478,Cloaca:0.878998,Gill:0.852708,Lung:0.845558,Liver:0.843941
MARKER_MATCH	myl2	MYL2	AMEX60DD000676	chr10p	237378740	chr10p_1	237378740
MARKER_MATCH	actc1	NUP133 [nr]|ACTC1 [hs]	AMEX60DD001068	chr10p	452228909	chr10p_2	91470242
MARKER_MATCH	actc1	NUP133 [nr]|ACTC1 [hs]	AMEX60DD001069	chr10p	452226941	chr10p_2	91468274
MARKER_MATCH	pax8	PAX8	AMEX60DD001281	chr10p	556565328	chr10p_2	195806661
MARKER_MATCH	sftpc	SFTPC	AMEX60DD002783	chr10q	313556998	chr10q	313556998
MARKER_MATCH	nkx3-1	NKX3-1	AMEX60DD002967	chr10q	407989249	chr10q	407989249
MARKER_MATCH	alpi	LOC101938013 [nr]|ALPI [hs]	AMEX60DD003064	chr10q	454550435	chr10q	454550435
MARKER_MATCH	alpi	LOC115479234 [nr]|ALPI [hs]	AMEX60DD003065	chr10q	454854518	chr10q	454854518
MARKER_MATCH	slc12a1	SLC12A1	AMEX60DD003743	chr11p	183299258	chr11p	183299258
MARKER_MATCH	muc5ac	LOC108790984 [nr]|MUC5AC [hs]	AMEX60DD004372	chr11q	181539137	chr11q_1	181539137
MARKER_MATCH	muc5ac	LOC115651180 [nr]|MUC5AC [hs]	AMEX60DD004374	chr11q	182721395	chr11q_1	182721395
MARKER_MATCH	muc5ac	LOC115079486 [nr]|MUC5AC [hs]	AMEX60DD004378	chr11q	183536773	chr11q_1	183536773
MARKER_MATCH	muc2	MUC2	AMEX60DD004438	chr11q	210581602	chr11q_1	210581602
MARKER_MATCH	muc2	MUC2	AMEX60DD004439	chr11q	210763926	chr11q_1	210763926
MARKER_MATCH	muc5ac	LOC104350850 [nr]|MUC5AC [hs]	AMEX60DD004441	chr11q	211220270	chr11q_1	211220270
MARKER_MATCH	muc5ac	LOC114584047 [nr]|MUC5AC [hs]	AMEX60DD004447	chr11q	213666579	chr11q_1	213666579
MARKER_MATCH	muc5ac	LOC103826740 [nr]|MUC5AC [hs]	AMEX60DD004448	chr11q	213834895	chr11q_1	213834895
MARKER_MATCH	muc2	LOC102075266 [nr]|MUC2 [hs]	AMEX60DD004449	chr11q	213953307	chr11q_1	213953307
MARKER_MATCH	muc5ac	LOC104625452 [nr]|MUC5AC [hs]	AMEX60DD004450	chr11q	214397821	chr11q_1	214397821
MARKER_MATCH	muc5ac	MUC5AC [nr]|MUC5B [hs]	AMEX60DD004452	chr11q	215785422	chr11q_1	215785422
MARKER_MATCH	muc5ac	MUC5AC	AMEX60DD004458	chr11q	216235998	chr11q_1	216235998
MARKER_MATCH	muc2	LOC115079411 [nr]|MUC2 [hs]	AMEX60DD004465	chr11q	217997825	chr11q_1	217997825
MARKER_MATCH	muc2	LOC115469672 [nr]|MUC2 [hs]	AMEX60DD004470	chr11q	221560807	chr11q_1	221560807
MARKER_MATCH	muc5ac	LOC115079340 [nr]|MUC5AC [hs]	AMEX60DD004477	chr11q	225750583	chr11q_1	225750583
MARKER_MATCH	muc5ac	MUC5AC	AMEX60DD004478	chr11q	226682903	chr11q_1	226682903
MARKER_MATCH	muc5ac	LOC115079411 [nr]|MUC5AC [hs]	AMEX60DD004483	chr11q	227347964	chr11q_1	227347964
MARKER_MATCH	muc5ac	LOC110506634 [nr]|MUC5AC [hs]	AMEX60DD004484	chr11q	227770013	chr11q_1	227770013
MARKER_MATCH	muc5ac	LOC115079486 [nr]|MUC5AC [hs]	AMEX60DD004487	chr11q	228481759	chr11q_1	228481759
MARKER_MATCH	muc2	LOC115079098 [nr]|MUC2 [hs]	AMEX60DD004489	chr11q	228634613	chr11q_1	228634613
MARKER_MATCH	muc5ac	LOC115469673 [nr]|MUC5AC [hs]	AMEX60DD004496	chr11q	233911013	chr11q_1	233911013
MARKER_MATCH	ins	INS	AMEX60DD004533	chr11q	248432051	chr11q_1	248432051
MARKER_MATCH	ins	INS	AMEX60DD004535	chr11q	248982032	chr11q_1	248982032
MARKER_MATCH	mybpc3	LOC115079103 [nr]|MYBPC3 [hs]	AMEX60DD005313	chr11q	702939729	chr11q_2	342142929
MARKER_MATCH	spi1	SPI1	AMEX60DD005314	chr11q	703328055	chr11q_2	342531255
MARKER_MATCH	cftr	CFTR [hs]	AMEX60DD006327	chr12p	46958697	chr12p	46958697
MARKER_MATCH	cftr	CFTR	AMEX60DD006328	chr12p	47783600	chr12p	47783600
MARKER_MATCH	cftr	CFTR [nr]	AMEX60DD006329	chr12p	47869387	chr12p	47869387
MARKER_MATCH	upk3a	UPK3A	AMEX60DD006472	chr12p	123757446	chr12p	123757446
MARKER_MATCH	gata3	GATA3	AMEX60DD008149	chr12q	732235873	chr12q_2	303278953
MARKER_MATCH	myog	MYOG	AMEX60DD008545	chr13p	44566886	chr13p	44566886
MARKER_MATCH	tnnt2	TNNT2	AMEX60DD008609	chr13p	65092176	chr13p	65092176
MARKER_MATCH	myh6	LOC115458003 [nr]|MYH6 [hs]	AMEX60DD009525	chr13q	72731288	chr13q	72731288
MARKER_MATCH	gfap	GFAP	AMEX60DD009861	chr13q	213080630	chr13q	213080630
MARKER_MATCH	krt19	LOC108787112 [nr]|KRT19 [hs]	AMEX60DD010095	chr13q	301517320	chr13q	301517320
MARKER_MATCH	krt19	AB205_0156120 [nr]|KRT19 [hs]	AMEX60DD010100	chr13q	302406530	chr13q	302406530
MARKER_MATCH	actc1	NUP133 [nr]|ACTC1 [hs]	AMEX60DD012164	chr14q	378642882	chr14q	378642882
MARKER_MATCH	nkx2-1	NKX2-1	AMEX60DD012245	chr14q	420540373	chr14q	420540373
MARKER_MATCH	foxa1	FOXA1	AMEX60DD012261	chr14q	425319575	chr14q	425319575
