# scaffolds	1,870
Total scaffold length	143,725,985
Average scaffold length	76,858.82
Scaffold N50	25,286,925
Scaffold auN	24,916,940.38
Scaffold L50	3
Largest scaffold	32,079,331
Smallest scaffold	544
# contigs	2,442
Total contig length	142,573,007
Average contig length	58,383.70
Contig N50	21,485,538
Contig auN	17,199,790.36
Contig L50	3
Largest contig	27,905,053
Smallest contig	176
# gaps in scaffolds	572
Total gap length in scaffolds	1,152,978
Average gap length in scaffolds	2,015.70
Gap N50 in scaffolds	7,550
Gap auN in scaffolds	12,441.61
Gap L50 in scaffolds	50
Largest gap in scaffolds	53,860
Smallest gap in scaffolds	10
Base composition (A:C:G:T)	41,351,050:29,960,668:29,928,811:41,332,478
GC content %	42.01
# soft-masked bases	32,060,077
# segments	2,442
Total segment length	142,573,007
Average segment length	58,383.70
# gaps	572
# paths	1,870
Scaffold N10	32,079,331
Scaffold N20	32,079,331
Scaffold N30	28,110,227
Scaffold N40	28,110,227
Scaffold N50	25,286,925
Scaffold N60	23,542,271
Scaffold N70	23,542,271
Scaffold N80	23,513,712
Scaffold N90	23,513,712
Scaffold N100	544
Scaffold L10	1
Scaffold L20	1
Scaffold L30	2
Scaffold L40	2
Scaffold L50	3
Scaffold L60	4
Scaffold L70	4
Scaffold L80	5
Scaffold L90	5
Scaffold L100	1,870
Contig N10	27,905,053
Contig N20	21,907,215
Contig N30	21,907,215
Contig N40	21,485,538
Contig N50	21,485,538
Contig N60	19,478,218
Contig N70	17,021,040
Contig N80	4,506,118
Contig N90	666,663
Contig N100	176
Contig L10	1
Contig L20	2
Contig L30	2
Contig L40	3
Contig L50	3
Contig L60	4
Contig L70	5
Contig L80	7
Contig L90	17
Contig L100	2,442
Gap N10	32,000
Gap N20	9,314
Gap N30	8,455
Gap N40	8,000
Gap N50	7,550
Gap N60	7,000
Gap N70	6,000
Gap N80	4,636
Gap N90	3,028
Gap N100	10
Gap L10	3
Gap L20	9
Gap L30	22
Gap L40	36
Gap L50	50
Gap L60	66
Gap L70	84
Gap L80	105
Gap L90	136
Gap L100	572
