chr22	20000000	20010000	0.00
chr22	20010000	20020000	0.00
chr22	20020000	20030000	0.00
chr22	20030000	20040000	0.00
chr22	20040000	20050000	0.00
chr22	20050000	20060000	0.00
chr22	20060000	20070000	0.00
chr22	20070000	20080000	0.00
chr22	20080000	20090000	0.00
chr22	20090000	20100000	0.00
chr22	20100000	20110000	0.00
chr22	20110000	20120000	0.00
chr22	20120000	20130000	0.00
chr22	20130000	20140000	0.00
chr22	20140000	20150000	0.00
chr22	20150000	20160000	0.00
chr22	20160000	20170000	0.00
chr22	20170000	20180000	0.00
chr22	20180000	20190000	0.00
chr22	20190000	20200000	0.00
chr22	20200000	20210000	0.00
chr22	20210000	20220000	0.00
chr22	20220000	20230000	0.00
chr22	20230000	20240000	0.00
chr22	20240000	20250000	0.00
chr22	20250000	20260000	0.00
chr22	20260000	20270000	0.05
chr22	20270000	20280000	0.05
chr22	20280000	20290000	0.08
chr22	20290000	20300000	0.00
chr22	20300000	20310000	0.01
chr22	20310000	20320000	0.00
chr22	20320000	20330000	0.14
chr22	20330000	20340000	0.25
chr22	20340000	20350000	0.43
chr22	20350000	20360000	0.16
chr22	20360000	20370000	0.06
chr22	20370000	20380000	0.22
chr22	20380000	20390000	0.00
chr22	20390000	20400000	0.00
chr22	20400000	20410000	0.00
chr22	20410000	20420000	0.00
chr22	20420000	20430000	0.00
chr22	20430000	20440000	0.00
chr22	20440000	20450000	0.00
chr22	20450000	20460000	0.00
chr22	20460000	20470000	0.00
chr22	20470000	20480000	0.00
chr22	20480000	20490000	0.00
chr22	20490000	20500000	0.00
chr22	20500000	20510000	0.00
chr22	20510000	20520000	0.00
chr22	20520000	20530000	0.00
chr22	20530000	20540000	0.00
chr22	20540000	20550000	0.00
chr22	20550000	20560000	0.00
chr22	20560000	20570000	0.00
chr22	20570000	20580000	0.00
chr22	20580000	20590000	0.00
chr22	20590000	20600000	0.00
chr22	20600000	20610000	0.00
chr22	20610000	20620000	0.00
chr22	20620000	20630000	0.00
chr22	20630000	20640000	0.00
chr22	20640000	20650000	0.00
chr22	20650000	20660000	0.00
chr22	20660000	20670000	0.01
chr22	20670000	20680000	0.01
chr22	20680000	20690000	0.16
chr22	20690000	20700000	0.14
chr22	20700000	20710000	0.11
chr22	20710000	20720000	0.11
chr22	20720000	20730000	0.00
chr22	20730000	20740000	0.15
chr22	20740000	20750000	0.00
chr22	20750000	20760000	0.00
chr22	20760000	20770000	0.00
chr22	20770000	20780000	0.00
chr22	20780000	20790000	0.00
chr22	20790000	20800000	0.00
chr22	20800000	20810000	0.00
chr22	20810000	20820000	0.00
chr22	20820000	20830000	0.00
chr22	20830000	20840000	0.00
chr22	20840000	20850000	0.00
chr22	20850000	20860000	0.00
chr22	20860000	20870000	0.00
chr22	20870000	20880000	0.00
chr22	20880000	20890000	0.00
chr22	20890000	20900000	0.00
chr22	20900000	20910000	0.00
chr22	20910000	20920000	0.00
chr22	20920000	20930000	0.00
chr22	20930000	20940000	0.00
chr22	20940000	20950000	0.00
chr22	20950000	20960000	0.00
chr22	20960000	20970000	0.00
chr22	20970000	20980000	0.00
chr22	20980000	20990000	0.00
chr22	20990000	21000000	0.00
