chr1	19688333	19688334	snp_0
chr1	19689304	19689305	snp_1
chr1	20770906	20770907	snp_2
chr1	20852093	20852094	snp_3
chr1	26171275	26171276	snp_4
chr1	26201318	26201319	snp_5
chr1	31181120	31181121	snp_6
chr1	31208766	31208767	snp_7
chr1	65144697	65144698	snp_8
chr1	65173246	65173247	snp_9
chr1	89276877	89276878	snp_10
chr1	89301920	89301921	snp_11
chr1	101371223	101371224	snp_12
chr1	101406166	101406167	snp_13
chr1	109511599	109511600	snp_14
chr1	109534432	109534433	snp_15
chr1	153511727	153511728	snp_16
chr1	153610589	153610590	snp_17
chr1	158117958	158117959	snp_18
chr1	158134605	158134606	snp_19
chr1	158527393	158527394	snp_20
chr1	158626565	158626566	snp_21
chr1	167640236	167640237	snp_22
chr1	167688505	167688506	snp_23
chr1	203082761	203082762	snp_24
chr1	203105673	203105674	snp_25
chr1	234315399	234315400	snp_26
chr1	234374608	234374609	snp_27
chr1	244237692	244237693	snp_28
chr1	244317785	244317786	snp_29
chr1	246036460	246036461	snp_30
chr1	246067852	246067853	snp_31
chr10	789226	789227	snp_32
chr10	810847	810848	snp_33
chr10	1240764	1240765	snp_34
chr10	1333174	1333175	snp_35
chr10	4615654	4615655	snp_36
chr10	4704152	4704153	snp_37
chr10	13930302	13930303	snp_38
chr10	13936387	13936388	snp_39
chr10	14669812	14669813	snp_40
chr10	14692390	14692391	snp_41
chr10	14696119	14696120	snp_42
chr10	14737491	14737492	snp_43
chr10	14991505	14991506	snp_44
chr10	15022274	15022275	snp_45
chr10	27886371	27886372	snp_46
chr10	27899713	27899714	snp_47
chr10	30374438	30374439	snp_48
chr10	30378077	30378078	snp_49
chr10	49203108	49203109	snp_50
chr10	49300182	49300183	snp_51
chr10	46090344	46090345	snp_52
chr10	46054915	46054916	snp_53
chr10	99955621	99955622	snp_54
chr10	100006503	100006504	snp_55
chr10	102085570	102085571	snp_56
chr10	102123769	102123770	snp_57
chr10	117407638	117407639	snp_58
chr10	117439671	117439672	snp_59
chr10	124446868	124446869	snp_60
chr10	124494051	124494052	snp_61
chr10	132892678	132892679	snp_62
chr10	132913336	132913337	snp_63
chr10	132935923	132935924	snp_64
chr10	132962015	132962016	snp_65
chr10	133253550	133253551	snp_66
chr10	133280704	133280705	snp_67
chr11	7485628	7485629	snp_68
chr11	7527191	7527192	snp_69
chr11	7592330	7592331	snp_70
chr11	7647795	7647796	snp_71
chr11	18412172	18412173	snp_72
chr11	18499403	18499404	snp_73
chr11	33778124	33778125	snp_74
chr11	33821295	33821296	snp_75
chr11	45858187	45858188	snp_76
chr11	45860809	45860810	snp_77
chr11	63613169	63613170	snp_78
chr11	63629018	63629019	snp_79
chr11	68149562	68149563	snp_80
chr11	68189041	68189042	snp_81
chr11	73969824	73969825	snp_82
chr11	73989364	73989365	snp_83
chr11	112458769	112458770	snp_84
chr11	112525966	112525967	snp_85
chr11	118767384	118767385	snp_86
chr11	118808594	118808595	snp_87
chr11	124330306	124330307	snp_88
chr11	124354135	124354136	snp_89
chr11	129316202	129316203	snp_90
chr11	129344562	129344563	snp_91
chr11	131823230	131823231	snp_92
chr11	131824981	131824982	snp_93
chr11	134247512	134247513	snp_94
chr11	134266936	134266937	snp_95
chr12	1668967	1668968	snp_96
chr12	1673877	1673878	snp_97
chr12	27807500	27807501	snp_98
chr12	27841932	27841933	snp_99
chr12	31743078	31743079	snp_100
chr12	31758291	31758292	snp_101
chr12	63884291	63884292	snp_102
chr12	63975064	63975065	snp_103
chr12	94954454	94954455	snp_104
chr12	94975748	94975749	snp_105
chr12	116862912	116862913	snp_106
chr12	116889048	116889049	snp_107
chr13	21326385	21326386	snp_108
chr13	21357898	21357899	snp_109
chr13	33671491	33671492	snp_110
chr13	33676786	33676787	snp_111
chr13	33717649	33717650	snp_112
chr13	33790337	33790338	snp_113
chr13	41512657	41512658	snp_114
chr13	41534072	41534073	snp_115
chr13	43378127	43378128	snp_116
chr13	43428939	43428940	snp_117
chr13	45758513	45758514	snp_118
chr13	45782199	45782200	snp_119
chr13	73242609	73242610	snp_120
chr13	73334708	73334709	snp_121
chr13	102854878	102854879	snp_122
chr13	102886223	102886224	snp_123
chr13	109651912	109651913	snp_124
chr13	109683285	109683286	snp_125
chr13	109712245	109712246	snp_126
chr13	109732160	109732161	snp_127
chr14	20731094	20731095	snp_128
chr14	20747154	20747155	snp_129
chr14	20988935	20988936	snp_130
chr14	21039437	21039438	snp_131
chr14	33989964	33989965	snp_132
chr14	34019103	34019104	snp_133
chr14	51126474	51126475	snp_134
chr14	51139617	51139618	snp_135
chr14	58985300	58985301	snp_136
chr14	59055621	59055622	snp_137
chr14	72719740	72719741	snp_138
chr14	72810383	72810384	snp_139
chr14	74299189	74299190	snp_140
chr14	74370075	74370076	snp_141
chr14	76743055	76743056	snp_142
chr14	76813228	76813229	snp_143
chr14	77921982	77921983	snp_144
chr14	78005497	78005498	snp_145
chr14	89648638	89648639	snp_146
chr14	89687666	89687667	snp_147
chr14	92397761	92397762	snp_148
chr14	92461066	92461067	snp_149
chr14	102527967	102527968	snp_150
chr14	102569834	102569835	snp_151
chr14	104669155	104669156	snp_152
chr14	104694937	104694938	snp_153
chr15	30821051	30821052	snp_154
chr15	30823505	30823506	snp_155
chr15	31208789	31208790	snp_156
chr15	31242092	31242093	snp_157
chr15	39345642	39345643	snp_158
chr15	39353624	39353625	snp_159
chr15	50072407	50072408	snp_160
chr15	50100623	50100624	snp_161
chr15	66832774	66832775	snp_162
chr15	66876865	66876866	snp_163
chr15	78879196	78879197	snp_164
chr15	78961253	78961254	snp_165
chr15	85310645	85310646	snp_166
chr15	85408533	85408534	snp_167
chr15	89026565	89026566	snp_168
chr15	89070741	89070742	snp_169
chr15	89429222	89429223	snp_170
chr15	89454187	89454188	snp_171
chr15	91423000	91423001	snp_172
chr15	91493722	91493723	snp_173
chr15	92734200	92734201	snp_174
chr15	92792432	92792433	snp_175
chr15	94270113	94270114	snp_176
chr15	94325283	94325284	snp_177
chr15	98132820	98132821	snp_178
chr15	98160405	98160406	snp_179
chr16	477484	477485	snp_180
chr16	535020	535021	snp_181
chr16	27347029	27347030	snp_182
chr16	27410053	27410054	snp_183
chr16	50069914	50069915	snp_184
chr16	50104188	50104189	snp_185
chr16	78034650	78034651	snp_186
chr16	78105003	78105004	snp_187
chr16	78448202	78448203	snp_188
chr16	78478642	78478643	snp_189
chr16	78539162	78539163	snp_190
chr16	78605478	78605479	snp_191
chr16	84301608	84301609	snp_192
chr16	84380557	84380558	snp_193
chr16	84754250	84754251	snp_194
chr16	84806347	84806348	snp_195
chr16	85334968	85334969	snp_196
chr16	85393781	85393782	snp_197
chr16	85687348	85687349	snp_198
chr16	85749952	85749953	snp_199
chr16	89100729	89100730	snp_200
chr16	89125555	89125556	snp_201
chr17	191472	191473	snp_202
chr17	216491	216492	snp_203
chr17	15874849	15874850	snp_204
chr17	15883737	15883738	snp_205
chr17	15883737	15883738	snp_206
chr17	15975016	15975017	snp_207
chr17	32495601	32495602	snp_208
chr17	32551825	32551826	snp_209
chr17	55576242	55576243	snp_210
chr17	55647758	55647759	snp_211
chr17	55963007	55963008	snp_212
chr17	56002875	56002876	snp_213
chr17	59804396	59804397	snp_214
chr17	59899296	59899297	snp_215
chr17	64001973	64001974	snp_216
chr17	64002581	64002582	snp_217
chr17	66479322	66479323	snp_218
chr17	66483348	66483349	snp_219
chr17	68140085	68140086	snp_220
chr17	68228108	68228109	snp_221
chr17	73591437	73591438	snp_222
chr17	73630207	73630208	snp_223
chr17	77864604	77864605	snp_224
chr17	77889870	77889871	snp_225
chr17	80891829	80891830	snp_226
chr17	80937295	80937296	snp_227
chr17	81600969	81600970	snp_228
chr17	81663207	81663208	snp_229
chr18	25316858	25316859	snp_230
chr18	25360429	25360430	snp_231
chr18	47680077	47680078	snp_232
chr18	47716787	47716788	snp_233
chr18	54389078	54389079	snp_234
chr18	54389335	54389336	snp_235
chr18	63581405	63581406	snp_236
chr18	63586255	63586256	snp_237
chr18	70482694	70482695	snp_238
chr18	70553471	70553472	snp_239
chr18	75235494	75235495	snp_240
chr18	75262733	75262734	snp_241
chr18	77249678	77249679	snp_242
chr18	77338727	77338728	snp_243
chr19	797988	797989	snp_244
chr19	891947	891948	snp_245
chr19	6997128	6997129	snp_246
chr19	7004520	7004521	snp_247
chr19	12691197	12691198	snp_248
chr19	12766149	12766150	snp_249
chr19	16964226	16964227	snp_250
chr19	17009698	17009699	snp_251
chr19	35096377	35096378	snp_252
chr19	35180076	35180077	snp_253
chr19	46214953	46214954	snp_254
chr19	46275472	46275473	snp_255
chr19	48190843	48190844	snp_256
chr19	48253658	48253659	snp_257
chr19	48839011	48839012	snp_258
chr19	48914848	48914849	snp_259
chr19	52647077	52647078	snp_260
chr19	52649699	52649700	snp_261
chr19	53480193	53480194	snp_262
chr19	53482628	53482629	snp_263
chr19	53547068	53547069	snp_264
chr19	53547068	53547069	snp_265
chr19	53547068	53547069	snp_266
chr19	53570429	53570430	snp_267
chr19	57970091	57970092	snp_268
chr19	58002108	58002109	snp_269
chr19	58004675	58004676	snp_270
chr19	58034064	58034065	snp_271
chr2	3483560	3483561	snp_272
chr2	3483799	3483800	snp_273
chr2	10790776	10790777	snp_274
chr2	10828421	10828422	snp_275
chr2	10881074	10881075	snp_276
chr2	10965878	10965879	snp_277
chr2	18077839	18077840	snp_278
chr2	18128223	18128224	snp_279
chr2	24873822	24873823	snp_280
chr2	24943355	24943356	snp_281
chr2	37754215	37754216	snp_282
chr2	37833045	37833046	snp_283
chr2	42082128	42082129	snp_284
chr2	42110529	42110530	snp_285
chr2	88170343	88170344	snp_286
chr2	88232828	88232829	snp_287
chr2	109558707	109558708	snp_289
chr2	119248671	119248672	snp_290
chr2	119290960	119290961	snp_291
chr2	122975477	122975478	snp_292
chr2	123073470	123073471	snp_293
chr2	137943249	137943250	snp_294
chr2	137952625	137952626	snp_295
chr2	155534479	155534480	snp_296
chr2	155634364	155634365	snp_297
chr2	217056486	217056487	snp_298
chr2	217086164	217086165	snp_299
chr2	219243700	219243701	snp_300
chr2	219312880	219312881	snp_301
chr2	231426181	231426182	snp_302
chr2	231436981	231436982	snp_303
chr2	241666844	241666845	snp_304
chr2	241689538	241689539	snp_305
chr20	2968545	2968546	snp_306
chr20	3001103	3001104	snp_307
chr20	5693299	5693300	snp_308
chr20	5701340	5701341	snp_309
chr20	44683718	44683719	snp_310
chr20	44748502	44748503	snp_311
chr20	45585528	45585529	snp_312
chr20	45597388	45597389	snp_313
chr20	58542036	58542037	snp_314
chr20	58634631	58634632	snp_315
chr20	63010495	63010496	snp_316
chr20	63061589	63061590	snp_317
chr21	13980335	13980336	snp_318
chr21	13993343	13993344	snp_319
chr21	42804483	42804484	snp_320
chr21	42818428	42818429	snp_321
chr21	45270716	45270717	snp_322
chr21	45289276	45289277	snp_323
chr21	45302254	45302255	snp_324
chr21	45370068	45370069	snp_325
chr21	45478259	45478260	snp_326
chr21	45516325	45516326	snp_327
chr21	45529295	45529296	snp_328
chr21	45564904	45564905	snp_329
chr21	46296632	46296633	snp_330
chr21	46381202	46381203	snp_331
chr21	46540579	46540580	snp_332
chr21	46577098	46577099	snp_333
chr22	21950648	21950649	snp_334
chr22	22008653	22008654	snp_335
chr22	43720781	43720782	snp_336
chr22	43787199	43787200	snp_337
chr22	45272590	45272591	snp_338
chr22	45341599	45341600	snp_339
chr22	50042523	50042524	snp_340
chr22	50089863	50089864	snp_341
chr3	14216477	14216478	snp_342
chr3	14305005	14305006	snp_343
chr3	42346047	42346048	snp_344
chr3	42430232	42430233	snp_345
chr3	42935132	42935133	snp_346
chr3	43031668	43031669	snp_347
chr3	101451299	101451300	snp_348
chr3	101467639	101467640	snp_349
chr3	122975177	122975178	snp_350
chr3	123011307	123011308	snp_351
chr3	125962049	125962050	snp_352
chr3	125990206	125990207	snp_353
chr3	127834141	127834142	snp_354
chr3	127909214	127909215	snp_355
chr3	149383466	149383467	snp_356
chr3	149387158	149387159	snp_357
chr3	187017775	187017776	snp_358
chr3	187066849	187066850	snp_359
chr3	196557640	196557641	snp_360
chr3	196598528	196598529	snp_361
chr4	1710396	1710397	snp_362
chr4	1729925	1729926	snp_363
chr4	4355568	4355569	snp_364
chr4	4443247	4443248	snp_365
