chr1	195471971
chr2	182113224
chr3	160039680
chr4	156508116
chr5	151834684
chr6	149736546
chr7	145441459
chr10	130694993
chr8	129401213
chr14	124902244
chr9	124595110
chr11	122082543
chr13	120421639
chr12	120129022
chr15	104043685
chr16	98207768
chr17	94987271
chr18	90702639
chr19	61431566
chr5_JH584299_random	953012
chr1_GL456211_random	241735
chr4_GL456350_random	227966
chr4_JH584293_random	207968
chr1_GL456221_random	206961
chr5_JH584297_random	205776
chr5_JH584296_random	199368
chr5_GL456354_random	195993
chr4_JH584294_random	191905
chr5_JH584298_random	184189
chr7_GL456219_random	175968
chr1_GL456210_random	169725
chr1_GL456212_random	153618
chr4_GL456216_random	66673
chr1_GL456213_random	39340
chr4_JH584292_random	14945
chr4_JH584295_random	1976
