chr9	111653099	111654345	chr9	HAVANA	exon	111653100	111654345	.	+	.	gene_id "ENSG00000059769.20"; transcript_id "ENST00000313525.4"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "protein_coding"; transcript_name "DNAJC25-201"; exon_number 4; exon_id "ENSE00003543457.2"; level 2; protein_id "ENSP00000320650.3"; transcript_support_level "1"; hgnc_id "HGNC:34187"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS43862.1"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000156218.4";
chr9	111653099	111653219	chr9	HAVANA	CDS	111653100	111653219	.	+	0	gene_id "ENSG00000059769.20"; transcript_id "ENST00000313525.4"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "protein_coding"; transcript_name "DNAJC25-201"; exon_number 4; exon_id "ENSE00003543457.2"; level 2; protein_id "ENSP00000320650.3"; transcript_support_level "1"; hgnc_id "HGNC:34187"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS43862.1"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000156218.4";
chr9	111653219	111653222	chr9	HAVANA	stop_codon	111653220	111653222	.	+	0	gene_id "ENSG00000059769.20"; transcript_id "ENST00000313525.4"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "protein_coding"; transcript_name "DNAJC25-201"; exon_number 4; exon_id "ENSE00003543457.2"; level 2; protein_id "ENSP00000320650.3"; transcript_support_level "1"; hgnc_id "HGNC:34187"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS43862.1"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000156218.4";
chr9	111653219	111654345	chr9	HAVANA	UTR	111653220	111654345	.	+	.	gene_id "ENSG00000059769.20"; transcript_id "ENST00000313525.4"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "protein_coding"; transcript_name "DNAJC25-201"; exon_number 4; exon_id "ENSE00003543457.2"; level 2; protein_id "ENSP00000320650.3"; transcript_support_level "1"; hgnc_id "HGNC:34187"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS43862.1"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000156218.4";
chr9	111653099	111654345	chr9	HAVANA	exon	111653100	111654345	.	+	.	gene_id "ENSG00000059769.20"; transcript_id "ENST00000463589.5"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "nonsense_mediated_decay"; transcript_name "DNAJC25-203"; exon_number 5; exon_id "ENSE00001879688.1"; level 2; protein_id "ENSP00000464086.1"; transcript_support_level "5"; hgnc_id "HGNC:34187"; tag "not_organism_supported"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000347854.2";
chr9	111653099	111654345	chr9	HAVANA	UTR	111653100	111654345	.	+	.	gene_id "ENSG00000059769.20"; transcript_id "ENST00000463589.5"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "nonsense_mediated_decay"; transcript_name "DNAJC25-203"; exon_number 5; exon_id "ENSE00001879688.1"; level 2; protein_id "ENSP00000464086.1"; transcript_support_level "5"; hgnc_id "HGNC:34187"; tag "not_organism_supported"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000347854.2";
chr9	111653099	111654351	chr9	HAVANA	exon	111653100	111654351	.	+	.	gene_id "ENSG00000059769.20"; transcript_id "ENST00000447096.1"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "nonsense_mediated_decay"; transcript_name "DNAJC25-202"; exon_number 5; exon_id "ENSE00003484695.1"; level 2; protein_id "ENSP00000399325.1"; transcript_support_level "1"; hgnc_id "HGNC:34187"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000053645.2";
chr9	111653099	111654351	chr9	HAVANA	UTR	111653100	111654351	.	+	.	gene_id "ENSG00000059769.20"; transcript_id "ENST00000447096.1"; gene_type "protein_coding"; gene_name "DNAJC25"; transcript_type "nonsense_mediated_decay"; transcript_name "DNAJC25-202"; exon_number 5; exon_id "ENSE00003484695.1"; level 2; protein_id "ENSP00000399325.1"; transcript_support_level "1"; hgnc_id "HGNC:34187"; havana_gene "OTTHUMG00000020491.7"; havana_transcript "OTTHUMT00000053645.2";
chr9	111666814	111666946	chr9	HAVANA	exon	111666815	111666946	.	+	.	gene_id "ENSG00000244115.1"; transcript_id "ENST00000374294.3"; gene_type "protein_coding"; gene_name "DNAJC25-GNG10"; transcript_type "protein_coding"; transcript_name "DNAJC25-GNG10-201"; exon_number 2; exon_id "ENSE00003559948.1"; level 2; protein_id "ENSP00000363412.3"; transcript_support_level "2"; hgnc_id "HGNC:37501"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "appris_principal_1"; tag "readthrough_transcript"; havana_gene "OTTHUMG00000150303.1"; havana_transcript "OTTHUMT00000053643.1";
chr9	111666814	111666937	chr9	HAVANA	CDS	111666815	111666937	.	+	0	gene_id "ENSG00000244115.1"; transcript_id "ENST00000374294.3"; gene_type "protein_coding"; gene_name "DNAJC25-GNG10"; transcript_type "protein_coding"; transcript_name "DNAJC25-GNG10-201"; exon_number 2; exon_id "ENSE00003559948.1"; level 2; protein_id "ENSP00000363412.3"; transcript_support_level "2"; hgnc_id "HGNC:37501"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "appris_principal_1"; tag "readthrough_transcript"; havana_gene "OTTHUMG00000150303.1"; havana_transcript "OTTHUMT00000053643.1";
