chr20	1196952	1196953	1196953:C	Unmap
chr20	1350671	1350672	1350672:T	Unmap
chr20	1350708	1350709	1350709:T	Unmap
chr20	1897044	1897045	1897045:A	Unmap
chr20	1899472	1899473	1899473:G	Unmap
chr20	1900681	1900682	1900682:A	Unmap
chr20	2410125	2410126	2410126:A	Unmap
chr20	2410146	2410147	2410147:T	Unmap
chr20	2784405	2784406	2784406:A	Unmap
chr20	2873605	2873606	2873606:T	Unmap
chr20	2873628	2873629	2873629:G	Unmap
chr20	4062885	4062886	4062886:T	Unmap
chr20	4134496	4134497	4134497:C	Unmap
chr20	4134746	4134747	4134747:G	Unmap
chr20	4134862	4134863	4134863:A	Unmap
chr20	4135032	4135033	4135033:C	Unmap
chr20	4135090	4135091	4135091:C	Unmap
chr20	4135229	4135230	4135230:G	Unmap
chr20	4136426	4136427	4136427:C	Unmap
chr20	4136442	4136443	4136443:C	Unmap
chr20	4294371	4294372	4294372:G	Unmap
chr20	4481164	4481165	4481165:A	Unmap
chr20	4482150	4482151	4482151:G	Unmap
chr20	4482736	4482737	4482737:A	Unmap
chr20	4483049	4483050	4483050:G	Unmap
chr20	4483339	4483340	4483340:C	Unmap
chr20	4483511	4483512	4483512:C	Unmap
chr20	4484586	4484587	4484587:T	Unmap
chr20	4484637	4484638	4484638:C	Unmap
chr20	4484880	4484881	4484881:G	Unmap
chr20	4484968	4484969	4484969:G	Unmap
chr20	4521823	4521824	4521824:C	Unmap
chr20	4522942	4522943	4522943:G	Unmap
chr20	6104047	6104048	6104048:C	Unmap
chr20	6104067	6104068	6104068:C	Unmap
chr20	6104672	6104673	6104673:A	Unmap
chr20	6104896	6104897	6104897:G	Unmap
chr20	6104901	6104902	6104902:A	Unmap
chr20	6380245	6380246	6380246:T	Unmap
chr20	6925303	6925304	6925304:G	Unmap
chr20	8703978	8703979	8703979:C	Unmap
chr20	8704438	8704439	8704439:C	Unmap
chr20	8704551	8704552	8704552:T	Unmap
chr20	8704818	8704819	8704819:T	Unmap
chr20	8732882	8732883	8732883:A	Unmap
chr20	8920236	8920237	8920237:G	Unmap
chr20	9063956	9063957	9063957:A	Unmap
chr20	10366897	10366898	10366898:T	Unmap
chr20	11021097	11021098	11021098:A	Unmap
chr20	12516399	12516400	12516400:G	Unmap
chr20	13829043	13829044	13829044:A	Unmap
chr20	13997008	13997009	13997009:G	Unmap
chr20	13998097	13998098	13998098:G	Unmap
chr20	14911405	14911406	14911406:G	Unmap
chr20	14911477	14911478	14911478:A	Unmap
chr20	14911524	14911525	14911525:C	Unmap
chr20	14911682	14911683	14911683:G	Unmap
chr20	16183971	16183972	16183972:A	Unmap
chr20	16297471	16297472	16297472:T	Unmap
chr20	16309615	16309616	16309616:T	Unmap
chr20	17247899	17247900	17247900:G	Unmap
chr20	17442608	17442609	17442609:G	Unmap
chr20	18183650	18183651	18183651:G	Unmap
chr20	18253317	18253318	18253318:T	Unmap
chr20	18741410	18741411	18741411:G	Unmap
chr20	18741468	18741469	18741469:C	Unmap
chr20	18747160	18747161	18747161:G	Unmap
chr20	19846155	19846156	19846156:T	Unmap
chr20	20350515	20350516	20350516:T	Unmap
chr20	22140723	22140724	22140724:A	Unmap
chr20	22531140	22531141	22531141:C	Unmap
chr20	24493131	24493132	24493132:C	Unmap
chr20	24899784	24899785	24899785:G	Unmap
chr20	24899840	24899841	24899841:A	Unmap
chr20	24899904	24899905	24899905:C	Unmap
chr20	24899905	24899906	24899906:C	Unmap
chr20	24900262	24900263	24900263:G	Unmap
chr20	24900289	24900290	24900290:G	Unmap
chr20	25131567	25131568	25131568:G	Unmap
chr20	26129879	26129880	26129880:C	Unmap
chr20	29419646	29419647	29419647:C	Unmap
chr20	29420065	29420066	29420066:C	Unmap
chr20	29420082	29420083	29420083:C	Unmap
chr20	29420296	29420297	29420297:T	Unmap
chr20	29420310	29420311	29420311:G	Unmap
chr20	29420550	29420551	29420551:C	Unmap
chr20	29421337	29421338	29421338:A	Unmap
chr20	29422383	29422384	29422384:C	Unmap
chr20	29422937	29422938	29422938:C	Unmap
chr20	29424096	29424097	29424097:G	Unmap
chr20	29424360	29424361	29424361:A	Unmap
chr20	29424383	29424384	29424384:T	Unmap
chr20	29425171	29425172	29425172:C	Unmap
chr20	29425444	29425445	29425445:C	Unmap
chr20	29426340	29426341	29426341:T	Unmap
chr20	29426355	29426356	29426356:C	Unmap
chr20	29427279	29427280	29427280:G	Unmap
chr20	29427395	29427396	29427396:C	Unmap
chr20	29428166	29428167	29428167:T	Unmap
chr20	29428270	29428271	29428271:G	Unmap
chr20	29428367	29428368	29428368:A	Unmap
chr20	29428601	29428602	29428602:A	Unmap
chr20	29428747	29428748	29428748:T	Unmap
chr20	29430361	29430362	29430362:T	Unmap
chr20	29431978	29431979	29431979:C	Unmap
chr20	29432443	29432444	29432444:A	Unmap
chr20	29432915	29432916	29432916:G	Unmap
chr20	29433033	29433034	29433034:A	Unmap
chr20	29433062	29433063	29433063:T	Unmap
chr20	29433064	29433065	29433065:T	Unmap
chr20	29433074	29433075	29433075:C	Unmap
chr20	29433791	29433792	29433792:T	Unmap
chr20	29434982	29434983	29434983:C	Unmap
chr20	29435003	29435004	29435004:G	Unmap
chr20	29435072	29435073	29435073:T	Unmap
chr20	29435074	29435075	29435075:C	Unmap
chr20	29435110	29435111	29435111:A	Unmap
chr20	29435118	29435119	29435119:A	Unmap
chr20	29435121	29435122	29435122:T	Unmap
chr20	29435122	29435123	29435123:A	Unmap
chr20	29435133	29435134	29435134:T	Unmap
chr20	29435135	29435136	29435136:A	Unmap
chr20	29435143	29435144	29435144:C	Unmap
chr20	29435168	29435169	29435169:G	Unmap
chr20	29435198	29435199	29435199:G	Unmap
chr20	29435221	29435222	29435222:T	Unmap
chr20	29435283	29435284	29435284:C	Unmap
chr20	29435286	29435287	29435287:C	Unmap
chr20	29435316	29435317	29435317:C	Unmap
chr20	29435390	29435391	29435391:G	Unmap
chr20	29435413	29435414	29435414:T	Unmap
chr20	29435511	29435512	29435512:A	Unmap
chr20	29435562	29435563	29435563:G	Unmap
chr20	29435567	29435568	29435568:A	Unmap
chr20	29435577	29435578	29435578:C	Unmap
chr20	29435616	29435617	29435617:G	Unmap
chr20	29435629	29435630	29435630:A	Unmap
chr20	29435634	29435635	29435635:G	Unmap
chr20	29435659	29435660	29435660:A	Unmap
chr20	29435685	29435686	29435686:T	Unmap
chr20	29435701	29435702	29435702:T	Unmap
chr20	29435745	29435746	29435746:C	Unmap
chr20	29435786	29435787	29435787:T	Unmap
chr20	29435829	29435830	29435830:C	Unmap
chr20	29435831	29435832	29435832:G	Unmap
chr20	29435853	29435854	29435854:G	Unmap
chr20	29435886	29435887	29435887:T	Unmap
chr20	29435940	29435941	29435941:T	Unmap
chr20	29435988	29435989	29435989:A	Unmap
chr20	29436004	29436005	29436005:C	Unmap
chr20	29436063	29436064	29436064:A	Unmap
chr20	29436081	29436082	29436082:C	Unmap
chr20	29436085	29436086	29436086:C	Unmap
chr20	29436111	29436112	29436112:C	Unmap
chr20	29436136	29436137	29436137:A	Unmap
chr20	29436142	29436143	29436143:G	Unmap
chr20	29436238	29436239	29436239:T	Unmap
chr20	29436240	29436241	29436241:A	Unmap
chr20	29436270	29436271	29436271:C	Unmap
chr20	29436286	29436287	29436287:C	Unmap
chr20	29436318	29436319	29436319:T	Unmap
chr20	29436331	29436332	29436332:G	Unmap
chr20	29436420	29436421	29436421:G	Unmap
chr20	29436446	29436447	29436447:A	Unmap
chr20	29436448	29436449	29436449:T	Unmap
chr20	29436456	29436457	29436457:G	Unmap
chr20	29436464	29436465	29436465:A	Unmap
chr20	29436474	29436475	29436475:T	Unmap
chr20	29436494	29436495	29436495:G	Unmap
chr20	29436584	29436585	29436585:C	Unmap
chr20	29436597	29436598	29436598:T	Unmap
chr20	29436601	29436602	29436602:A	Unmap
chr20	29436603	29436604	29436604:C	Unmap
chr20	29436648	29436649	29436649:C	Unmap
chr20	29436654	29436655	29436655:T	Unmap
chr20	29436683	29436684	29436684:G	Unmap
chr20	29436712	29436713	29436713:A	Unmap
chr20	29436728	29436729	29436729:C	Unmap
chr20	29436807	29436808	29436808:T	Unmap
chr20	29436815	29436816	29436816:C	Unmap
chr20	29436838	29436839	29436839:G	Unmap
chr20	29436920	29436921	29436921:G	Unmap
chr20	29436930	29436931	29436931:A	Unmap
chr20	29436940	29436941	29436941:A	Unmap
chr20	29436978	29436979	29436979:A	Unmap
chr20	29437014	29437015	29437015:G	Unmap
chr20	29437030	29437031	29437031:C	Unmap
chr20	29437070	29437071	29437071:G	Unmap
chr20	29437086	29437087	29437087:C	Unmap
chr20	29437120	29437121	29437121:A	Unmap
chr20	29437146	29437147	29437147:A	Unmap
chr20	29437209	29437210	29437210:T	Unmap
chr20	29437261	29437262	29437262:G	Unmap
chr20	29437302	29437303	29437303:A	Unmap
chr20	29437327	29437328	29437328:T	Unmap
chr20	29437506	29437507	29437507:C	Unmap
chr20	29437550	29437551	29437551:A	Unmap
chr20	29437573	29437574	29437574:C	Unmap
chr20	29437619	29437620	29437620:C	Unmap
chr20	29437643	29437644	29437644:C	Unmap
chr20	29437669	29437670	29437670:T	Unmap
chr20	29437747	29437748	29437748:C	Unmap
chr20	29437771	29437772	29437772:G	Unmap
chr20	29437781	29437782	29437782:A	Unmap
chr20	29437838	29437839	29437839:A	Unmap
chr20	29437845	29437846	29437846:T	Unmap
chr20	29437863	29437864	29437864:C	Unmap
chr20	29437887	29437888	29437888:G	Unmap
chr20	29437896	29437897	29437897:C	Unmap
chr20	29437901	29437902	29437902:C	Unmap
chr20	29437910	29437911	29437911:A	Unmap
chr20	29437921	29437922	29437922:A	Unmap
chr20	29437958	29437959	29437959:C	Unmap
chr20	29438122	29438123	29438123:A	Unmap
chr20	29438142	29438143	29438143:G	Unmap
chr20	29438724	29438725	29438725:A	Unmap
chr20	29439339	29439340	29439340:C	Unmap
chr20	29439367	29439368	29439368:G	Unmap
chr20	29439383	29439384	29439384:C	Unmap
chr20	29439393	29439394	29439394:G	Unmap
chr20	29439400	29439401	29439401:A	Unmap
chr20	29439428	29439429	29439429:T	Unmap
chr20	29439462	29439463	29439463:A	Unmap
chr20	29439470	29439471	29439471:G	Unmap
chr20	29439514	29439515	29439515:A	Unmap
chr20	29439625	29439626	29439626:T	Unmap
chr20	29439725	29439726	29439726:C	Unmap
chr20	29439761	29439762	29439762:C	Unmap
chr20	29439975	29439976	29439976:T	Unmap
chr20	29440027	29440028	29440028:G	Unmap
chr20	29440064	29440065	29440065:C	Unmap
chr20	29440073	29440074	29440074:G	Unmap
chr20	29440090	29440091	29440091:A	Unmap
chr20	29440158	29440159	29440159:A	Unmap
chr20	29440196	29440197	29440197:G	Unmap
chr20	29440218	29440219	29440219:T	Unmap
chr20	29440320	29440321	29440321:A	Unmap
chr20	29440367	29440368	29440368:C	Unmap
chr20	29440402	29440403	29440403:G	Unmap
chr20	29440412	29440413	29440413:T	Unmap
chr20	29440483	29440484	29440484:C	Unmap
chr20	29440762	29440763	29440763:A	Unmap
chr20	29440881	29440882	29440882:G	Unmap
chr20	29440968	29440969	29440969:C	Unmap
chr20	29440976	29440977	29440977:G	Unmap
chr20	29441047	29441048	29441048:G	Unmap
chr20	29441160	29441161	29441161:C	Unmap
chr20	29441186	29441187	29441187:T	Unmap
chr20	29441222	29441223	29441223:C	Unmap
chr20	29441341	29441342	29441342:C	Unmap
chr20	29441368	29441369	29441369:C	Unmap
chr20	29441473	29441474	29441474:A	Unmap
chr20	29441482	29441483	29441483:T	Unmap
chr20	29443147	29443148	29443148:T	Unmap
chr20	29443149	29443150	29443150:A	Unmap
chr20	29443706	29443707	29443707:C	Unmap
chr20	29443732	29443733	29443733:G	Unmap
chr20	29444164	29444165	29444165:G	Unmap
chr20	29444243	29444244	29444244:T	Unmap
chr20	29446093	29446094	29446094:C	Unmap
chr20	29446735	29446736	29446736:G	Unmap
chr20	29448472	29448473	29448473:A	Unmap
chr20	29449045	29449046	29449046:G	Unmap
chr20	29449061	29449062	29449062:A	Unmap
chr20	29449071	29449072	29449072:C	Unmap
chr20	29449076	29449077	29449077:T	Unmap
chr20	29449095	29449096	29449096:C	Unmap
chr20	29449101	29449102	29449102:C	Unmap
chr20	29449102	29449103	29449103:A	Unmap
chr20	29449125	29449126	29449126:G	Unmap
chr20	29449212	29449213	29449213:A	Unmap
chr20	29449242	29449243	29449243:A	Unmap
chr20	29449244	29449245	29449245:A	Unmap
chr20	29449291	29449292	29449292:C	Unmap
chr20	29449301	29449302	29449302:G	Unmap
chr20	29449332	29449333	29449333:T	Unmap
chr20	29449352	29449353	29449353:T	Unmap
chr20	29449416	29449417	29449417:A	Unmap
chr20	29449452	29449453	29449453:A	Unmap
chr20	29449501	29449502	29449502:A	Unmap
chr20	29449508	29449509	29449509:G	Unmap
chr20	29449583	29449584	29449584:G	Unmap
chr20	29449607	29449608	29449608:A	Unmap
chr20	29449677	29449678	29449678:C	Unmap
chr20	29449746	29449747	29449747:A	Unmap
chr20	29449764	29449765	29449765:C	Unmap
chr20	29449790	29449791	29449791:G	Unmap
chr20	29449803	29449804	29449804:T	Unmap
chr20	29449824	29449825	29449825:C	Unmap
chr20	29449857	29449858	29449858:G	Unmap
chr20	29449932	29449933	29449933:C	Unmap
chr20	29449961	29449962	29449962:G	Unmap
chr20	29450060	29450061	29450061:G	Unmap
chr20	29450109	29450110	29450110:A	Unmap
chr20	29450163	29450164	29450164:A	Unmap
chr20	29450185	29450186	29450186:T	Unmap
chr20	29450248	29450249	29450249:T	Unmap
chr20	29450333	29450334	29450334:C	Unmap
chr20	29450334	29450335	29450335:C	Unmap
chr20	29450347	29450348	29450348:C	Unmap
chr20	29450363	29450364	29450364:C	Unmap
chr20	29450436	29450437	29450437:C	Unmap
chr20	29450443	29450444	29450444:G	Unmap
chr20	29450610	29450611	29450611:A	Unmap
chr20	29450622	29450623	29450623:T	Unmap
chr20	29450759	29450760	29450760:C	Unmap
chr20	29450778	29450779	29450779:C	Unmap
chr20	29450896	29450897	29450897:C	Unmap
chr20	29451026	29451027	29451027:C	Unmap
chr20	29451114	29451115	29451115:G	Unmap
chr20	29451130	29451131	29451131:C	Unmap
chr20	29451180	29451181	29451181:T	Unmap
chr20	29451181	29451182	29451182:C	Unmap
chr20	29451195	29451196	29451196:C	Unmap
chr20	29451308	29451309	29451309:A	Unmap
chr20	29451314	29451315	29451315:G	Unmap
chr20	29451324	29451325	29451325:G	Unmap
chr20	29451371	29451372	29451372:T	Unmap
chr20	29451529	29451530	29451530:T	Unmap
chr20	29451546	29451547	29451547:A	Unmap
chr20	29451652	29451653	29451653:A	Unmap
chr20	29451659	29451660	29451660:C	Unmap
chr20	29451666	29451667	29451667:G	Unmap
chr20	29451763	29451764	29451764:G	Unmap
chr20	29451789	29451790	29451790:A	Unmap
chr20	29451867	29451868	29451868:C	Unmap
chr20	29451869	29451870	29451870:T	Unmap
chr20	29451870	29451871	29451871:A	Unmap
chr20	29451893	29451894	29451894:C	Unmap
chr20	29451914	29451915	29451915:C	Unmap
chr20	29451917	29451918	29451918:T	Unmap
chr20	29451937	29451938	29451938:G	Unmap
chr20	29451986	29451987	29451987:T	Unmap
chr20	29451990	29451991	29451991:T	Unmap
chr20	29452165	29452166	29452166:A	Unmap
chr20	29452362	29452363	29452363:C	Unmap
chr20	29452380	29452381	29452381:C	Unmap
chr20	29452397	29452398	29452398:C	Unmap
chr20	29452400	29452401	29452401:C	Unmap
chr20	29452440	29452441	29452441:A	Unmap
chr20	29452451	29452452	29452452:C	Unmap
chr20	29452469	29452470	29452470:A	Unmap
chr20	29452534	29452535	29452535:A	Unmap
chr20	29452570	29452571	29452571:G	Unmap
chr20	29452582	29452583	29452583:A	Unmap
chr20	29452609	29452610	29452610:T	Unmap
chr20	29452681	29452682	29452682:T	Unmap
chr20	29452752	29452753	29452753:C	Unmap
chr20	29452802	29452803	29452803:G	Unmap
chr20	29452823	29452824	29452824:G	Unmap
chr20	29452931	29452932	29452932:G	Unmap
chr20	29452953	29452954	29452954:C	Unmap
chr20	29452966	29452967	29452967:T	Unmap
chr20	29453038	29453039	29453039:A	Unmap
chr20	29453065	29453066	29453066:A	Unmap
chr20	29453129	29453130	29453130:G	Unmap
chr20	29453131	29453132	29453132:C	Unmap
chr20	29453166	29453167	29453167:T	Unmap
chr20	29453173	29453174	29453174:A	Unmap
chr20	29453230	29453231	29453231:G	Unmap
chr20	29453262	29453263	29453263:T	Unmap
chr20	29453296	29453297	29453297:A	Unmap
chr20	29453338	29453339	29453339:G	Unmap
chr20	29453358	29453359	29453359:C	Unmap
chr20	29453362	29453363	29453363:C	Unmap
chr20	29453409	29453410	29453410:A	Unmap
chr20	29453459	29453460	29453460:T	Unmap
chr20	29453496	29453497	29453497:T	Unmap
chr20	29453500	29453501	29453501:C	Unmap
chr20	29453554	29453555	29453555:C	Unmap
chr20	29453558	29453559	29453559:T	Unmap
chr20	29453570	29453571	29453571:C	Unmap
chr20	29453604	29453605	29453605:T	Unmap
chr20	29454598	29454599	29454599:T	Unmap
chr20	29454652	29454653	29454653:G	Unmap
chr20	29454798	29454799	29454799:C	Unmap
chr20	29455103	29455104	29455104:T	Unmap
chr20	29455393	29455394	29455394:G	Unmap
chr20	29455404	29455405	29455405:G	Unmap
chr20	29456167	29456168	29456168:C	Unmap
chr20	29456168	29456169	29456169:C	Unmap
chr20	29456364	29456365	29456365:G	Unmap
chr20	29456493	29456494	29456494:C	Unmap
chr20	29457690	29457691	29457691:C	Unmap
chr20	29457868	29457869	29457869:C	Unmap
chr20	29457869	29457870	29457870:A	Unmap
chr20	29458282	29458283	29458283:C	Unmap
chr20	29458441	29458442	29458442:A	Unmap
chr20	29458540	29458541	29458541:C	Unmap
chr20	29459863	29459864	29459864:A	Unmap
chr20	29460701	29460702	29460702:T	Unmap
chr20	29460910	29460911	29460911:T	Unmap
chr20	29461956	29461957	29461957:C	Unmap
chr20	29462090	29462091	29462091:T	Unmap
chr20	29462214	29462215	29462215:C	Unmap
chr20	29462268	29462269	29462269:T	Unmap
chr20	29462279	29462280	29462280:A	Unmap
chr20	29462287	29462288	29462288:C	Unmap
chr20	29462619	29462620	29462620:C	Unmap
chr20	29462641	29462642	29462642:A	Unmap
chr20	29462651	29462652	29462652:T	Unmap
chr20	29462789	29462790	29462790:G	Unmap
chr20	29462958	29462959	29462959:G	Unmap
chr20	29463035	29463036	29463036:T	Unmap
chr20	29463117	29463118	29463118:G	Unmap
chr20	29463154	29463155	29463155:T	Unmap
chr20	29463194	29463195	29463195:T	Unmap
chr20	29463234	29463235	29463235:C	Unmap
chr20	29463623	29463624	29463624:G	Unmap
chr20	29463683	29463684	29463684:T	Unmap
chr20	29463723	29463724	29463724:A	Unmap
chr20	29463734	29463735	29463735:A	Unmap
chr20	29463802	29463803	29463803:A	Unmap
chr20	29463844	29463845	29463845:C	Unmap
chr20	29464542	29464543	29464543:C	Unmap
chr20	29464833	29464834	29464834:C	Unmap
chr20	29465299	29465300	29465300:G	Unmap
chr20	29467753	29467754	29467754:C	Unmap
chr20	29468367	29468368	29468368:G	Unmap
chr20	29468390	29468391	29468391:T	Unmap
chr20	29470867	29470868	29470868:T	Unmap
chr20	29471153	29471154	29471154:C	Unmap
chr20	29471234	29471235	29471235:G	Unmap
chr20	29471431	29471432	29471432:C	Unmap
chr20	29471812	29471813	29471813:G	Unmap
chr20	29472093	29472094	29472094:A	Unmap
chr20	29472737	29472738	29472738:T	Unmap
chr20	29473544	29473545	29473545:A	Unmap
chr20	29473781	29473782	29473782:C	Unmap
chr20	29475331	29475332	29475332:T	Unmap
chr20	29475562	29475563	29475563:G	Unmap
chr20	29475798	29475799	29475799:G	Unmap
chr20	29475845	29475846	29475846:G	Unmap
chr20	29475864	29475865	29475865:G	Unmap
chr20	29476080	29476081	29476081:C	Unmap
chr20	29476624	29476625	29476625:G	Unmap
chr20	29477253	29477254	29477254:T	Unmap
chr20	29477278	29477279	29477279:A	Unmap
chr20	29477429	29477430	29477430:G	Unmap
chr20	29477622	29477623	29477623:A	Unmap
chr20	29478156	29478157	29478157:C	Unmap
chr20	29478201	29478202	29478202:T	Unmap
chr20	29478970	29478971	29478971:G	Unmap
chr20	29479518	29479519	29479519:G	Unmap
chr20	29479933	29479934	29479934:G	Unmap
chr20	29482769	29482770	29482770:T	Unmap
chr20	29483483	29483484	29483484:C	Unmap
chr20	29483888	29483889	29483889:C	Unmap
chr20	29485111	29485112	29485112:T	Unmap
chr20	29485117	29485118	29485118:T	Unmap
chr20	29485173	29485174	29485174:A	Unmap
chr20	29485753	29485754	29485754:T	Unmap
chr20	29485853	29485854	29485854:C	Unmap
chr20	29488045	29488046	29488046:A	Unmap
chr20	29488978	29488979	29488979:G	Unmap
chr20	29489454	29489455	29489455:A	Unmap
