chr4	101574601	101575135	534
chr4	101585207	101585266	59
chr4	101590464	101590793	329
chr4	101592757	101592880	123
chr4	101602708	101602913	205
chr4	101607484	101607626	142
chr4	101609258	101609402	144
chr4	101622058	101622348	290
chr4	101622501	101622618	117
chr4	101625244	101625443	199
chr4	101628494	101628642	148
chr4	101630033	101630192	159
chr4	101631398	101631480	82
chr4	101636596	101636790	194
chr4	101637102	101637318	216
chr4	101639742	101640092	350
chr4	101646111	101646161	50
chr4	101646460	101646555	95
chr4	101647998	101648103	105
chr4	101649192	101649455	263
chr4	101668545	101670864	2319
chr4	101671645	101672549	904
