Scaffold L50	39
Scaffold N50	50
Scaffold L90	70
Scaffold N90	50
Scaffold len_max	50
Scaffold len_min	50
Scaffold len_mean	50
Scaffold len_median	50
Scaffold len_std	0
Scaffold num_A	859
Scaffold num_T	810
Scaffold num_C	1116
Scaffold num_G	1065
Scaffold num_N	0
Scaffold num_bp	3850
Scaffold num_bp_not_N	3850
Scaffold num_seq	77
Scaffold GC content overall	56.65
Contig L50	39
Contig N50	50
Contig L90	70
Contig N90	50
Contig len_max	50
Contig len_min	50
Contig len_mean	50
Contig len_median	50
Contig len_std	0
Contig num_bp	3850
Contig num_seq	77
Number of gaps	0
