chr1	0	222856662	248956422	0.895163
chr1	1	21347155	248956422	0.0857466
chr1	2	2684818	248956422	0.0107843
chr1	3	601841	248956422	0.00241746
chr1	4	285250	248956422	0.00114578
chr1	5	186824	248956422	0.000750429
chr1	6	136946	248956422	0.00055008
chr1	7	107267	248956422	0.000430867
chr1	8	86360	248956422	0.000346888
chr1	9	73766	248956422	0.000296301
chr1	10	62453	248956422	0.000250859
chr1	11	52862	248956422	0.000212334
chr1	12	46274	248956422	0.000185872
chr1	13	41111	248956422	0.000165133
chr1	14	35906	248956422	0.000144226
chr1	15	32187	248956422	0.000129288
chr1	16	28100	248956422	0.000112871
chr1	17	25700	248956422	0.000103231
chr1	18	23436	248956422	9.4137e-05
chr1	19	20878	248956422	8.38621e-05
chr1	20	19062	248956422	7.65676e-05
chr1	21	17727	248956422	7.12052e-05
chr1	22	16089	248956422	6.46258e-05
chr1	23	14421	248956422	5.79258e-05
chr1	24	13304	248956422	5.34391e-05
chr1	25	12097	248956422	4.85908e-05
chr1	26	10948	248956422	4.39756e-05
chr1	27	10004	248956422	4.01837e-05
chr1	28	9043	248956422	3.63236e-05
chr1	29	8504	248956422	3.41586e-05
chr1	30	7871	248956422	3.1616e-05
chr1	31	7077	248956422	2.84267e-05
chr1	32	6678	248956422	2.6824e-05
chr1	33	5832	248956422	2.34258e-05
chr1	34	5494	248956422	2.20681e-05
chr1	35	4962	248956422	1.99312e-05
chr1	36	4684	248956422	1.88145e-05
chr1	37	4407	248956422	1.77019e-05
chr1	38	4088	248956422	1.64205e-05
chr1	39	3563	248956422	1.43117e-05
chr1	40	3293	248956422	1.32272e-05
chr1	41	3011	248956422	1.20945e-05
chr1	42	2657	248956422	1.06726e-05
chr1	43	2634	248956422	1.05802e-05
chr1	44	2277	248956422	9.14618e-06
chr1	45	2007	248956422	8.06165e-06
chr1	46	1993	248956422	8.00542e-06
chr1	47	1661	248956422	6.67185e-06
chr1	48	1495	248956422	6.00507e-06
chr1	49	1376	248956422	5.52707e-06
chr1	50	1324	248956422	5.3182e-06
chr1	51	1087	248956422	4.36623e-06
chr1	52	999	248956422	4.01275e-06
chr1	53	928	248956422	3.72756e-06
chr1	54	848	248956422	3.40622e-06
chr1	55	792	248956422	3.18128e-06
chr1	56	657	248956422	2.63902e-06
chr1	57	603	248956422	2.42211e-06
chr1	58	535	248956422	2.14897e-06
chr1	59	432	248956422	1.73524e-06
chr1	60	434	248956422	1.74328e-06
chr1	61	392	248956422	1.57457e-06
chr1	62	355	248956422	1.42595e-06
chr1	63	347	248956422	1.39382e-06
chr1	64	279	248956422	1.12068e-06
chr1	65	218	248956422	8.75655e-07
