chr1	0	228593185	248956422	0.918206
chr1	1	15550534	248956422	0.0624629
chr1	2	2591374	248956422	0.0104089
chr1	3	692110	248956422	0.00278004
chr1	4	311606	248956422	0.00125165
chr1	5	191682	248956422	0.000769942
chr1	6	130754	248956422	0.000525208
chr1	7	98143	248956422	0.000394218
chr1	8	77415	248956422	0.000310958
chr1	9	62995	248956422	0.000253036
chr1	10	52358	248956422	0.00021031
chr1	11	45563	248956422	0.000183016
chr1	12	38568	248956422	0.000154919
chr1	13	33395	248956422	0.00013414
chr1	14	29966	248956422	0.000120366
chr1	15	26706	248956422	0.000107272
chr1	16	24461	248956422	9.82541e-05
chr1	17	21799	248956422	8.75615e-05
chr1	18	20771	248956422	8.34323e-05
chr1	19	18573	248956422	7.46034e-05
chr1	20	17122	248956422	6.87751e-05
chr1	21	16112	248956422	6.47182e-05
chr1	22	14878	248956422	5.97615e-05
chr1	23	13888	248956422	5.57849e-05
chr1	24	12935	248956422	5.19569e-05
chr1	25	12166	248956422	4.8868e-05
chr1	26	11590	248956422	4.65543e-05
chr1	27	11038	248956422	4.43371e-05
chr1	28	10436	248956422	4.1919e-05
chr1	29	9633	248956422	3.86935e-05
chr1	30	9444	248956422	3.79344e-05
chr1	31	8921	248956422	3.58336e-05
chr1	32	8388	248956422	3.36926e-05
chr1	33	8036	248956422	3.22787e-05
chr1	34	7533	248956422	3.02583e-05
chr1	35	7025	248956422	2.82178e-05
chr1	36	6656	248956422	2.67356e-05
chr1	37	6668	248956422	2.67838e-05
chr1	38	6296	248956422	2.52896e-05
chr1	39	6046	248956422	2.42854e-05
chr1	40	6024	248956422	2.4197e-05
chr1	41	5656	248956422	2.27188e-05
chr1	42	5316	248956422	2.13531e-05
chr1	43	5196	248956422	2.08711e-05
chr1	44	4982	248956422	2.00115e-05
chr1	45	5039	248956422	2.02405e-05
chr1	46	4545	248956422	1.82562e-05
chr1	47	4311	248956422	1.73163e-05
chr1	48	4019	248956422	1.61434e-05
chr1	49	3932	248956422	1.57939e-05
chr1	50	3752	248956422	1.50709e-05
chr1	51	3848	248956422	1.54565e-05
chr1	52	3474	248956422	1.39542e-05
chr1	53	3312	248956422	1.33035e-05
