chr1	0	224557315	248956422	0.901994
chr1	1	17535893	248956422	0.0704376
chr1	2	3917453	248956422	0.0157355
chr1	3	1159046	248956422	0.00465562
chr1	4	484598	248956422	0.00194652
chr1	5	270254	248956422	0.00108555
chr1	6	178572	248956422	0.000717282
chr1	7	127275	248956422	0.000511234
chr1	8	95664	248956422	0.00038426
chr1	9	75388	248956422	0.000302816
chr1	10	59770	248956422	0.000240082
chr1	11	51185	248956422	0.000205598
chr1	12	42738	248956422	0.000171669
chr1	13	36369	248956422	0.000146086
chr1	14	31487	248956422	0.000126476
chr1	15	27877	248956422	0.000111975
chr1	16	24427	248956422	9.81176e-05
chr1	17	21714	248956422	8.72201e-05
chr1	18	19587	248956422	7.86764e-05
chr1	19	17895	248956422	7.18801e-05
chr1	20	16231	248956422	6.51962e-05
chr1	21	14980	248956422	6.01712e-05
chr1	22	13812	248956422	5.54796e-05
chr1	23	12926	248956422	5.19207e-05
chr1	24	11850	248956422	4.75987e-05
chr1	25	10592	248956422	4.25456e-05
chr1	26	9814	248956422	3.94206e-05
chr1	27	8995	248956422	3.61308e-05
chr1	28	8714	248956422	3.50021e-05
chr1	29	7590	248956422	3.04873e-05
chr1	30	7465	248956422	2.99852e-05
chr1	31	6993	248956422	2.80893e-05
chr1	32	6603	248956422	2.65227e-05
chr1	33	6071	248956422	2.43858e-05
chr1	34	5492	248956422	2.20601e-05
chr1	35	5339	248956422	2.14455e-05
chr1	36	4871	248956422	1.95657e-05
chr1	37	4427	248956422	1.77822e-05
chr1	38	4409	248956422	1.77099e-05
chr1	39	4078	248956422	1.63804e-05
chr1	40	3743	248956422	1.50348e-05
chr1	41	3464	248956422	1.39141e-05
chr1	42	3264	248956422	1.31107e-05
chr1	43	2959	248956422	1.18856e-05
chr1	44	2790	248956422	1.12068e-05
chr1	45	2583	248956422	1.03753e-05
chr1	46	2235	248956422	8.97747e-06
chr1	47	2049	248956422	8.23036e-06
chr1	48	1962	248956422	7.8809e-06
chr1	49	1905	248956422	7.65194e-06
chr1	50	1710	248956422	6.86867e-06
chr1	51	1530	248956422	6.14565e-06
chr1	52	1501	248956422	6.02917e-06
chr1	53	1390	248956422	5.58331e-06
chr1	54	1359	248956422	5.45879e-06
chr1	55	1222	248956422	4.90849e-06
chr1	56	1144	248956422	4.59518e-06
chr1	57	1086	248956422	4.36221e-06
chr1	58	956	248956422	3.84003e-06
chr1	59	885	248956422	3.55484e-06
chr1	60	782	248956422	3.14111e-06
chr1	61	775	248956422	3.11299e-06
chr1	62	704	248956422	2.8278e-06
chr1	63	615	248956422	2.47031e-06
chr1	64	579	248956422	2.32571e-06
chr1	65	544	248956422	2.18512e-06
chr1	66	458	248956422	1.83968e-06
chr1	67	488	248956422	1.96018e-06
chr1	68	485	248956422	1.94813e-06
chr1	69	457	248956422	1.83566e-06
chr1	70	404	248956422	1.62277e-06
chr1	71	374	248956422	1.50227e-06
chr1	72	362	248956422	1.45407e-06
chr1	73	305	248956422	1.22511e-06
chr1	74	226	248956422	9.07789e-07
chr1	75	268	248956422	1.07649e-06
chr1	76	229	248956422	9.1984e-07
chr1	77	195	248956422	7.8327e-07
chr1	78	159	248956422	6.38666e-07
chr1	79	129	248956422	5.18163e-07
chr1	80	151	248956422	6.06532e-07
chr1	81	133	248956422	5.3423e-07
chr1	82	138	248956422	5.54314e-07
chr1	83	122	248956422	4.90046e-07
chr1	84	120	248956422	4.82012e-07
chr1	85	107	248956422	4.29794e-07
chr1	86	90	248956422	3.61509e-07
chr1	87	63	248956422	2.53056e-07
chr1	88	67	248956422	2.69123e-07
chr1	89	73	248956422	2.93224e-07
chr1	90	64	248956422	2.57073e-07
chr1	91	69	248956422	2.77157e-07
chr1	92	67	248956422	2.69123e-07
chr1	93	42	248956422	1.68704e-07
chr1	94	42	248956422	1.68704e-07
chr1	95	75	248956422	3.01258e-07
chr1	96	72	248956422	2.89207e-07
chr1	97	76	248956422	3.05274e-07
chr1	98	43	248956422	1.72721e-07
chr1	99	64	248956422	2.57073e-07
chr1	100	710	248956422	2.8519e-06
chr10	0	120468267	133797422	0.900378
chr10	1	9886336	133797422	0.0738903
chr10	2	2075882	133797422	0.0155151
chr10	3	575847	133797422	0.00430387
chr10	4	233771	133797422	0.0017472
chr10	5	127482	133797422	0.000952799
chr10	6	82404	133797422	0.000615886
chr10	7	59194	133797422	0.000442415
chr10	8	43523	133797422	0.00032529
chr10	9	33510	133797422	0.000250453
chr10	10	25984	133797422	0.000194204
chr10	11	21202	133797422	0.000158463
chr10	12	17553	133797422	0.000131191
chr10	13	14395	133797422	0.000107588
chr10	14	12509	133797422	9.34921e-05
chr10	15	11073	133797422	8.27594e-05
chr10	16	9736	133797422	7.27667e-05
chr10	17	8212	133797422	6.13764e-05
chr10	18	7559	133797422	5.64959e-05
chr10	19	6652	133797422	4.97169e-05
chr10	20	5829	133797422	4.35659e-05
chr10	21	5229	133797422	3.90815e-05
chr10	22	4773	133797422	3.56733e-05
chr10	23	4736	133797422	3.53968e-05
chr10	24	4400	133797422	3.28855e-05
chr10	25	4049	133797422	3.02622e-05
chr10	26	3535	133797422	2.64205e-05
chr10	27	3205	133797422	2.39541e-05
chr10	28	3164	133797422	2.36477e-05
chr10	29	2734	133797422	2.04339e-05
chr10	30	2498	133797422	1.867e-05
chr10	31	2354	133797422	1.75938e-05
chr10	32	2331	133797422	1.74219e-05
chr10	33	2146	133797422	1.60392e-05
chr10	34	1995	133797422	1.49106e-05
chr10	35	1842	133797422	1.37671e-05
chr10	36	1732	133797422	1.29449e-05
chr10	37	1691	133797422	1.26385e-05
chr10	38	1542	133797422	1.15249e-05
chr10	39	1323	133797422	9.88808e-06
chr10	40	1148	133797422	8.58014e-06
chr10	41	1137	133797422	8.49792e-06
chr10	42	1035	133797422	7.73558e-06
chr10	43	896	133797422	6.69669e-06
chr10	44	907	133797422	6.7789e-06
chr10	45	784	133797422	5.8596e-06
chr10	46	819	133797422	6.12119e-06
chr10	47	705	133797422	5.26916e-06
chr10	48	591	133797422	4.41713e-06
chr10	49	550	133797422	4.11069e-06
chr10	50	510	133797422	3.81173e-06
chr10	51	439	133797422	3.28108e-06
chr10	52	437	133797422	3.26613e-06
chr10	53	417	133797422	3.11665e-06
chr10	54	433	133797422	3.23624e-06
chr10	55	358	133797422	2.67569e-06
chr10	56	297	133797422	2.21977e-06
chr10	57	340	133797422	2.54116e-06
chr10	58	324	133797422	2.42157e-06
chr10	59	246	133797422	1.8386e-06
chr10	60	280	133797422	2.09272e-06
chr10	61	207	133797422	1.54711e-06
chr10	62	199	133797422	1.48732e-06
chr10	63	175	133797422	1.30795e-06
chr10	64	138	133797422	1.03141e-06
chr10	65	137	133797422	1.02394e-06
chr10	66	146	133797422	1.0912e-06
chr10	67	131	133797422	9.79092e-07
chr10	68	117	133797422	8.74456e-07
chr10	69	107	133797422	7.99716e-07
chr10	70	96	133797422	7.17503e-07
chr10	71	84	133797422	6.27815e-07
chr10	72	88	133797422	6.57711e-07
chr10	73	83	133797422	6.20341e-07
chr10	74	72	133797422	5.38127e-07
chr10	75	63	133797422	4.70861e-07
chr10	76	53	133797422	3.96121e-07
chr10	77	46	133797422	3.43803e-07
chr10	78	55	133797422	4.11069e-07
chr10	79	42	133797422	3.13907e-07
chr10	80	39	133797422	2.91485e-07
chr10	81	30	133797422	2.2422e-07
chr10	82	28	133797422	2.09272e-07
chr10	83	43	133797422	3.21381e-07
chr10	84	29	133797422	2.16746e-07
chr10	85	25	133797422	1.8685e-07
chr10	86	20	133797422	1.4948e-07
chr10	87	17	133797422	1.27058e-07
chr10	88	16	133797422	1.19584e-07
chr10	89	18	133797422	1.34532e-07
chr10	90	8	133797422	5.97919e-08
chr10	91	10	133797422	7.47399e-08
chr10	92	6	133797422	4.48439e-08
chr10	93	5	133797422	3.73699e-08
chr10	94	9	133797422	6.72659e-08
chr10	95	15	133797422	1.1211e-07
chr10	96	13	133797422	9.71618e-08
chr10	97	6	133797422	4.48439e-08
chr10	98	4	133797422	2.98959e-08
chr10	99	7	133797422	5.23179e-08
chr10	100	183	133797422	1.36774e-06
chr11	0	121215613	135086622	0.897318
chr11	1	9950227	135086622	0.0736581
chr11	2	2244228	135086622	0.0166133
chr11	3	661766	135086622	0.00489883
chr11	4	277801	135086622	0.00205647
chr11	5	155418	135086622	0.00115051
chr11	6	100212	135086622	0.000741835
chr11	7	70558	135086622	0.000522317
chr11	8	53349	135086622	0.000394924
chr11	9	42270	135086622	0.00031291
chr11	10	34673	135086622	0.000256672
chr11	11	29030	135086622	0.000214899
chr11	12	24133	135086622	0.000178648
chr11	13	20173	135086622	0.000149334
chr11	14	17646	135086622	0.000130627
chr11	15	15211	135086622	0.000112602
chr11	16	13968	135086622	0.0001034
chr11	17	12479	135086622	9.23778e-05
chr11	18	11081	135086622	8.20288e-05
chr11	19	9951	135086622	7.36638e-05
chr11	20	8872	135086622	6.56764e-05
chr11	21	7992	135086622	5.9162e-05
chr11	22	7897	135086622	5.84588e-05
chr11	23	7175	135086622	5.31141e-05
chr11	24	6689	135086622	4.95164e-05
chr11	25	6461	135086622	4.78286e-05
chr11	26	5944	135086622	4.40014e-05
chr11	27	5438	135086622	4.02557e-05
chr11	28	5027	135086622	3.72132e-05
chr11	29	4686	135086622	3.46889e-05
chr11	30	4416	135086622	3.26901e-05
chr11	31	4134	135086622	3.06026e-05
chr11	32	3762	135086622	2.78488e-05
chr11	33	3364	135086622	2.49025e-05
chr11	34	3281	135086622	2.42881e-05
chr11	35	3022	135086622	2.23708e-05
chr11	36	2774	135086622	2.0535e-05
chr11	37	2641	135086622	1.95504e-05
chr11	38	2518	135086622	1.86399e-05
chr11	39	2344	135086622	1.73518e-05
chr11	40	2159	135086622	1.59823e-05
chr11	41	1959	135086622	1.45018e-05
chr11	42	1793	135086622	1.3273e-05
chr11	43	1671	135086622	1.23698e-05
chr11	44	1550	135086622	1.14741e-05
chr11	45	1472	135086622	1.08967e-05
chr11	46	1288	135086622	9.53462e-06
chr11	47	1142	135086622	8.45384e-06
chr11	48	1076	135086622	7.96526e-06
chr11	49	1022	135086622	7.56552e-06
chr11	50	986	135086622	7.29902e-06
chr11	51	902	135086622	6.6772e-06
chr11	52	880	135086622	6.51434e-06
chr11	53	873	135086622	6.46252e-06
chr11	54	764	135086622	5.65563e-06
chr11	55	688	135086622	5.09303e-06
chr11	56	633	135086622	4.68588e-06
chr11	57	594	135086622	4.39718e-06
chr11	58	495	135086622	3.66432e-06
chr11	59	465	135086622	3.44224e-06
chr11	60	438	135086622	3.24236e-06
chr11	61	418	135086622	3.09431e-06
chr11	62	359	135086622	2.65755e-06
chr11	63	332	135086622	2.45768e-06
chr11	64	300	135086622	2.2208e-06
chr11	65	245	135086622	1.81365e-06
chr11	66	270	135086622	1.99872e-06
chr11	67	283	135086622	2.09495e-06
chr11	68	276	135086622	2.04313e-06
chr11	69	253	135086622	1.87287e-06
chr11	70	221	135086622	1.63599e-06
chr11	71	218	135086622	1.61378e-06
chr11	72	199	135086622	1.47313e-06
chr11	73	162	135086622	1.19923e-06
chr11	74	129	135086622	9.54943e-07
chr11	75	153	135086622	1.13261e-06
chr11	76	165	135086622	1.22144e-06
chr11	77	146	135086622	1.08079e-06
chr11	78	137	135086622	1.01416e-06
chr11	79	123	135086622	9.10527e-07
chr11	80	109	135086622	8.0689e-07
chr11	81	101	135086622	7.47668e-07
chr11	82	83	135086622	6.14421e-07
chr11	83	64	135086622	4.7377e-07
chr11	84	61	135086622	4.51562e-07
chr11	85	47	135086622	3.47925e-07
chr11	86	48	135086622	3.55328e-07
chr11	87	27	135086622	1.99872e-07
chr11	88	34	135086622	2.5169e-07
chr11	89	48	135086622	3.55328e-07
chr11	90	52	135086622	3.84938e-07
chr11	91	47	135086622	3.47925e-07
chr11	92	57	135086622	4.21951e-07
