chr4	101574600	101575135	region_37	0	+
chr4	101574600	101575135	region_18	0	+
chr4	101574600	101575135	region_0	0	+
chr4	101574603	101574700	region_56	0	+
chr4	101585206	101585266	region_1	0	+
chr4	101585206	101585266	region_38	0	+
chr4	101585206	101585266	region_57	0	+
chr4	101585206	101585266	region_19	0	+
chr4	101590463	101590793	region_39	0	+
chr4	101590463	101590793	region_2	0	+
chr4	101590463	101590514	region_58	0	+
chr4	101590463	101590793	region_20	0	+
chr4	101592756	101592880	region_40	0	+
chr4	101592756	101592880	region_3	0	+
chr4	101592756	101592880	region_21	0	+
chr4	101602707	101602913	region_4	0	+
chr4	101602707	101602913	region_41	0	+
chr4	101602707	101602913	region_22	0	+
chr4	101607483	101607626	region_42	0	+
chr4	101607483	101607626	region_23	0	+
chr4	101607483	101607626	region_5	0	+
chr4	101609257	101609402	region_24	0	+
chr4	101609257	101609402	region_43	0	+
chr4	101609257	101609402	region_6	0	+
chr4	101622057	101622348	region_25	0	+
chr4	101622057	101622348	region_7	0	+
chr4	101622057	101622348	region_44	0	+
chr4	101622500	101622618	region_26	0	+
chr4	101622500	101622618	region_8	0	+
chr4	101622500	101622618	region_45	0	+
chr4	101625243	101625443	region_9	0	+
chr4	101625243	101625443	region_27	0	+
chr4	101625243	101625443	region_59	0	+
chr4	101625243	101625443	region_46	0	+
chr4	101628493	101628642	region_28	0	+
chr4	101628493	101628642	region_60	0	+
chr4	101628493	101628642	region_47	0	+
chr4	101628493	101628642	region_10	0	+
chr4	101628564	101628642	region_64	0	+
chr4	101630032	101630192	region_48	0	+
chr4	101630032	101630192	region_29	0	+
chr4	101630032	101630192	region_61	0	+
chr4	101630032	101630192	region_65	0	+
chr4	101630032	101630192	region_11	0	+
chr4	101631397	101631480	region_62	0	+
chr4	101631397	101631480	region_30	0	+
chr4	101631397	101631480	region_66	0	+
chr4	101631397	101631480	region_12	0	+
chr4	101631397	101631480	region_49	0	+
chr4	101636595	101636790	region_63	0	+
chr4	101637101	101637318	region_67	0	+
chr4	101637101	101637318	region_13	0	+
chr4	101637101	101637318	region_50	0	+
chr4	101637101	101637318	region_31	0	+
chr4	101639741	101640092	region_68	0	+
chr4	101639741	101639924	region_14	0	+
chr4	101639741	101639924	region_51	0	+
chr4	101639741	101639924	region_32	0	+
chr4	101646110	101646161	region_69	0	+
chr4	101646459	101646555	region_52	0	+
chr4	101646459	101646555	region_70	0	+
chr4	101646459	101646555	region_33	0	+
chr4	101646459	101646555	region_15	0	+
chr4	101647997	101648103	region_34	0	+
chr4	101647997	101648103	region_16	0	+
chr4	101647997	101648103	region_71	0	+
chr4	101647997	101648103	region_53	0	+
chr4	101649191	101649353	region_72	0	+
chr4	101649191	101649267	region_54	0	+
chr4	101649191	101649267	region_35	0	+
chr4	101649191	101649455	region_17	0	+
chr4	101668544	101670864	region_36	0	+
chr4	101671644	101672549	region_55	0	+
