chr4	0	156860686	156860686	1
chr1	0	195154279	195154279	1
chr2	0	181755017	181755017	1
chrX	0	169476592	169476592	1
chr3	0	159745316	159745316	1
chr5	0	151758149	151758149	1
chr6	0	149588044	149588044	1
chr7	0	144995196	144995196	1
chr10	0	130530862	130530862	1
chr8	0	130127694	130127694	1
chr14	0	125139656	125139656	1
chr9	0	124359700	124359700	1
chr11	0	121973369	121973369	1
chr13	0	120883175	120883175	1
chr12	0	120092757	120092757	1
chr15	0	104073951	104073951	1
chr16	0	98008968	98008968	1
chr17	0	95294699	95294699	1
chrY	0	91455967	91455967	1
chr18	0	90720763	90720763	1
chr19	0	61420004	61420004	1
chr5_JH584299v1_random	0	953012	953012	1
chrX_GL456233v2_random	0	559103	559103	1
chrY_JH584301v1_random	0	259875	259875	1
chr1_GL456211v1_random	0	241735	241735	1
chr1_GL456221v1_random	0	206961	206961	1
chr5_JH584297v1_random	0	205776	205776	1
chr5_JH584296v1_random	0	199368	199368	1
chr5_GL456354v1_random	0	195993	195993	1
chr5_JH584298v1_random	0	184189	184189	1
chrY_JH584300v1_random	0	182347	182347	1
chr7_GL456219v1_random	0	175968	175968	1
chr1_GL456210v1_random	0	169725	169725	1
chrY_JH584303v1_random	0	158099	158099	1
chrY_JH584302v1_random	0	155838	155838	1
chr1_GL456212v1_random	0	153618	153618	1
chrUn_JH584304v1	0	114452	114452	1
chrUn_GL456379v1	0	72385	72385	1
chrUn_GL456366v1	0	47073	47073	1
chrUn_GL456367v1	0	42057	42057	1
chr1_GL456239v1_random	0	40056	40056	1
chrUn_GL456383v1	0	38659	38659	1
chrUn_GL456385v1	0	35240	35240	1
chrUn_GL456360v1	0	31704	31704	1
chrUn_GL456378v1	0	31602	31602	1
chrUn_MU069435v1	0	31129	31129	1
chrUn_GL456389v1	0	28772	28772	1
chrUn_GL456372v1	0	28664	28664	1
chrUn_GL456370v1	0	26764	26764	1
chrUn_GL456381v1	0	25871	25871	1
chrUn_GL456387v1	0	24685	24685	1
chrUn_GL456390v1	0	24668	24668	1
chrUn_GL456394v1	0	24323	24323	1
chrUn_GL456392v1	0	23629	23629	1
chrUn_GL456382v1	0	23158	23158	1
chrUn_GL456359v1	0	22974	22974	1
chrUn_GL456396v1	0	21240	21240	1
chrUn_GL456368v1	0	20208	20208	1
chrM	0	16299	16299	1
chr1_MU069434v1_random	0	8412	8412	1
chr4_JH584295v1_random	0	1976	1976	1
genome	0	2728222451	2728222451	1
