chr10	80000000	81000000	1219	0.230598
chr11	69000000	70000000	1715	0.21235
chr8	70000000	71000000	1339	0.181168
chr7	45000000	46000000	1039	0.179235
chr11	120000000	121000000	1766	0.172706
chr17	56000000	57000000	2266	0.171058
chr8	84000000	85000000	1353	0.166884
chr7	127000000	128000000	1121	0.158696
chr7	44000000	45000000	1038	0.156991
chr19	5000000	6000000	2399	0.15673
chr10	81000000	82000000	1220	0.155579
chr7	16000000	17000000	1010	0.153266
chr7	19000000	20000000	1013	0.152751
chr17	35000000	36000000	2245	0.15031
chr2	30000000	31000000	226	0.149265
chr2	32000000	33000000	228	0.148695
chr11	98000000	99000000	1744	0.144828
chr19	6000000	7000000	2400	0.144078
chr8	120000000	121000000	1389	0.143952
chr11	97000000	98000000	1743	0.143523
chr10	128000000	129000000	1267	0.142799
chr11	116000000	117000000	1762	0.141391
chr11	102000000	103000000	1748	0.141191
chr11	117000000	118000000	1763	0.139437
chr4	133000000	134000000	671	0.138903
chr11	88000000	89000000	1734	0.136926
chr4	155000000	156000000	693	0.136555
chr5	135000000	136000000	829	0.136269
chr15	76000000	77000000	2084	0.136005
chr9	44000000	45000000	1566	0.134651
chr4	129000000	130000000	667	0.134285
chr9	21000000	22000000	1543	0.134257
chr19	4000000	5000000	2398	0.133642
chr3	88000000	89000000	466	0.133271
chr3	89000000	90000000	467	0.132415
chr4	148000000	149000000	686	0.132217
chr19	46000000	47000000	2440	0.131919
chr17	25000000	26000000	2235	0.131035
chr11	101000000	102000000	1747	0.130626
chr7	25000000	26000000	1019	0.130214
chr15	102000000	103000000	2110	0.130006
chr7	126000000	127000000	1120	0.129395
chr15	78000000	79000000	2086	0.129207
chr9	108000000	109000000	1630	0.128603
chr4	134000000	135000000	672	0.128527
chr5	125000000	126000000	819	0.127986
chr11	115000000	116000000	1761	0.127577
chr5	142000000	143000000	836	0.127026
chr11	119000000	120000000	1765	0.126557
chr7	28000000	29000000	1022	0.126379
chr17	29000000	30000000	2239	0.125932
chr7	30000000	31000000	1024	0.12584
chr17	24000000	25000000	2234	0.125785
chr11	96000000	97000000	1742	0.124982
chr4	141000000	142000000	679	0.12462
chr4	151000000	152000000	689	0.123868
chr12	86000000	87000000	1974	0.123705
chr5	137000000	138000000	831	0.122902
chr15	79000000	80000000	2087	0.122761
chr11	118000000	119000000	1764	0.122469
chr5	139000000	140000000	833	0.122114
chr9	107000000	108000000	1629	0.1218
chr17	34000000	35000000	2244	0.121711
chr10	127000000	128000000	1266	0.121227
chr5	112000000	113000000	806	0.121056
chr5	124000000	125000000	818	0.121006
chr13	54000000	55000000	1822	0.120819
chr17	46000000	47000000	2256	0.120699
chr4	152000000	153000000	690	0.120521
chr4	136000000	137000000	674	0.120455
chr5	24000000	25000000	718	0.120159
chr8	105000000	106000000	1374	0.120068
chr2	165000000	166000000	361	0.11996
chr12	108000000	109000000	1996	0.11975
chr5	115000000	116000000	809	0.119703
chr15	84000000	85000000	2092	0.119678
chr17	27000000	28000000	2237	0.119641
chr2	25000000	26000000	221	0.119031
chr8	121000000	122000000	1390	0.118759
chr15	98000000	99000000	2106	0.118705
chr14	55000000	56000000	1453	0.11835
chr15	85000000	86000000	2093	0.118246
chr12	111000000	112000000	1999	0.117479
chr11	113000000	114000000	1759	0.117446
chr2	180000000	181000000	376	0.117356
chr5	113000000	114000000	807	0.117304
chr5	120000000	121000000	814	0.116193
chr8	122000000	123000000	1391	0.115923
chr2	157000000	158000000	353	0.115692
chr15	81000000	82000000	2089	0.115447
chr16	91000000	92000000	2203	0.114873
chr4	140000000	141000000	678	0.114854
chr9	61000000	62000000	1583	0.114738
chr12	112000000	113000000	2000	0.114698
chr5	134000000	135000000	828	0.114685
chr11	78000000	79000000	1724	0.114557
chr15	99000000	100000000	2107	0.114156
chr11	60000000	61000000	1706	0.113831
chr4	149000000	150000000	687	0.113814
chr5	123000000	124000000	817	0.113598
chr2	26000000	27000000	222	0.113415
chr1	132000000	133000000	133	0.113339
chr4	138000000	139000000	676	0.112903
chr7	80000000	81000000	1074	0.112744
