version: 4
isCompressed: yes
isSwapped: 0
primaryDataSize: 551,901,887
primaryIndexSize: 4,294,756
zoomLevels: 10
chromCount: 65
	chr1 0 195471971
	chr10 1 130694993
	chr11 2 122082543
	chr12 3 120129022
	chr13 4 120421639
	chr14 5 124902244
	chr15 6 104043685
	chr16 7 98207768
	chr17 8 94987271
	chr18 9 90702639
	chr19 10 61431566
	chr1_GL456210_random 11 169725
	chr1_GL456211_random 12 241735
	chr1_GL456212_random 13 153618
	chr1_GL456213_random 14 39340
	chr1_GL456221_random 15 206961
	chr2 16 182113224
	chr3 17 160039680
	chr4 18 156508116
	chr4_GL456216_random 19 66673
	chr4_GL456350_random 20 227966
	chr4_JH584292_random 21 14945
	chr4_JH584293_random 22 207968
	chr4_JH584294_random 23 191905
	chr4_JH584295_random 24 1976
	chr5 25 151834684
	chr5_GL456354_random 26 195993
	chr5_JH584296_random 27 199368
	chr5_JH584297_random 28 205776
	chr5_JH584298_random 29 184189
	chr5_JH584299_random 30 953012
	chr6 31 149736546
	chr7 32 145441459
	chr7_GL456219_random 33 175968
	chr8 34 129401213
	chr9 35 124595110
	chrUn_GL456239 36 40056
	chrUn_GL456359 37 22974
	chrUn_GL456360 38 31704
	chrUn_GL456366 39 47073
	chrUn_GL456367 40 42057
	chrUn_GL456368 41 20208
	chrUn_GL456370 42 26764
	chrUn_GL456372 43 28664
	chrUn_GL456378 44 31602
	chrUn_GL456379 45 72385
	chrUn_GL456381 46 25871
	chrUn_GL456382 47 23158
	chrUn_GL456383 48 38659
	chrUn_GL456385 49 35240
	chrUn_GL456387 50 24685
	chrUn_GL456389 51 28772
	chrUn_GL456390 52 24668
	chrUn_GL456392 53 23629
	chrUn_GL456393 54 55711
	chrUn_GL456394 55 24323
	chrUn_GL456396 56 21240
	chrUn_JH584304 57 114452
	chrX 58 171031299
	chrX_GL456233_random 59 336933
	chrY 60 91744698
	chrY_JH584300_random 61 182347
	chrY_JH584301_random 62 259875
	chrY_JH584302_random 63 155838
	chrY_JH584303_random 64 158099
basesCovered: 2,730,855,475
mean: 0.054359
min: 0.000000
max: 69.760696
std: 0.213115
